[2025-05-09 02:20:58] Starting experiment well=RO_31A_facies=7_iter=50_p=10_cmode=linear_c1=[2.5,0.5]_c2=[1.0,2.0]_seed=904009
[2025-05-09 02:20:58] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 50, 'particles': 10, 'cmode': 1, 'c1_start': 2.5, 'c1_end': 0.5, 'c2_start': 1.0, 'c2_end': 2.0, 'seed': 904009, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 02:20:58] Starting experiment well=RO_31A_facies=7_iter=50_p=10_cmode=linear_c1=[2.5,0.5]_c2=[1.0,2.0]_seed=904009'], 'id': 'well=RO_31A_facies=7_iter=50_p=10_cmode=linear_c1=[2.5,0.5]_c2=[1.0,2.0]_seed=904009'}
[2025-05-09 02:20:58] Using random seed: 904009
[2025-05-09 02:21:03] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 02:21:03] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 02:21:03] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 02:21:03] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 02:21:03] Data range: 0 to 80
[2025-05-09 02:21:03] Best of swarm: 2.0723745381290115
[2025-05-09 02:21:03] Best of swarm: 2.0506962627695854e-08
[2025-05-09 02:21:03] Best of swarm: 3.183522239367897e-05
[2025-05-09 02:21:04] Best of swarm: 3.7355498977667074e-09
[2025-05-09 02:21:04] Best of swarm: 7.379938851680788e-07
[2025-05-09 02:21:05] Best of swarm: 5.162564425222946e-07
[2025-05-09 02:21:05] Best of swarm: 1.8046548578892858
[2025-05-09 02:21:05] Best of swarm: 1.1301588277384952e-06
[2025-05-09 02:21:05] Best of swarm: 0.0025566680911134096
[2025-05-09 02:21:06] Best of swarm: 1.3204431347190072e-06
[2025-05-09 02:21:06] Best of swarm: 1.4858513528286406e-05
[2025-05-09 02:21:07] Best of swarm: 8.143929881175211e-09
[2025-05-09 02:21:07] Best of swarm: 2.4157690022609932
[2025-05-09 02:21:07] Best of swarm: 0.0009990984280336865
[2025-05-09 02:21:07] Best of swarm: 0.0009993588427649543
[2025-05-09 02:21:08] Best of swarm: 0.0009993177928665
[2025-05-09 02:21:08] Best of swarm: 0.0009992487627967371
[2025-05-09 02:21:09] Best of swarm: 0.0009991048371603736
[2025-05-09 02:21:09] Best of swarm: 1.4679125982677055
[2025-05-09 02:21:09] Best of swarm: 9.983377130931506e-06
[2025-05-09 02:21:09] Best of swarm: 3.7643283655337315e-05
[2025-05-09 02:21:10] Best of swarm: 0.018863534726861034
[2025-05-09 02:21:10] Best of swarm: 6.25785825743868e-05
[2025-05-09 02:21:11] Best of swarm: 0.0011737690266940349
[2025-05-09 02:21:11] Best of swarm: 1.4428200101336806
[2025-05-09 02:21:11] Best of swarm: 2.4275369761987384e-06
[2025-05-09 02:21:11] Best of swarm: 1.543309902147399e-06
[2025-05-09 02:21:12] Best of swarm: 4.2305774939076846e-05
[2025-05-09 02:21:12] Best of swarm: 2.368630016290013e-06
[2025-05-09 02:21:13] Best of swarm: 3.084468034389046e-06
[2025-05-09 02:21:13] Best of swarm: 1.9273058916602177
[2025-05-09 02:21:13] Best of swarm: 0.00017659192285104274
[2025-05-09 02:21:13] Best of swarm: 2.776241518004753e-09
[2025-05-09 02:21:14] Best of swarm: 1.4552762790054226e-06
[2025-05-09 02:21:14] Best of swarm: 8.798598094113882e-08
[2025-05-09 02:21:15] Best of swarm: 1.6583883869530632e-09
[2025-05-09 02:21:15] Best of swarm: 2.1370768476856217
[2025-05-09 02:21:15] Best of swarm: 0.003695188800802975
[2025-05-09 02:21:15] Best of swarm: 5.6594856487903065e-06
[2025-05-09 02:21:16] Best of swarm: 0.0036951823883855615
[2025-05-09 02:21:16] Best of swarm: 2.607134952472625e-07
[2025-05-09 02:21:17] Best of swarm: 2.085546925369355e-07
[2025-05-09 02:21:17] Best of swarm: 2.3121465957113188
[2025-05-09 02:21:17] Best of swarm: 4.3600138764502324e-06
[2025-05-09 02:21:18] Best of swarm: 4.357082664744361e-06
[2025-05-09 02:21:18] Best of swarm: 4.352708464398309e-06
[2025-05-09 02:21:18] Best of swarm: 4.364354407649135e-06
[2025-05-09 02:21:19] Best of swarm: 5.702780681335011e-10
[2025-05-09 02:21:19] Best of swarm: 2.368134509831766
[2025-05-09 02:21:19] Best of swarm: 0.00026270788292193846
[2025-05-09 02:21:20] Best of swarm: 0.0002628496111464733
[2025-05-09 02:21:20] Best of swarm: 0.0002628285587863548
[2025-05-09 02:21:20] Best of swarm: 0.0002627931577762168
[2025-05-09 02:21:21] Best of swarm: 0.0002627197780752665
[2025-05-09 02:21:21] Best of swarm: 2.2361446844634894
[2025-05-09 02:21:21] Best of swarm: 0.0007446384709556361
[2025-05-09 02:21:22] Best of swarm: 5.312839103519391e-06
[2025-05-09 02:21:22] Best of swarm: 1.4939384750711804e-08
[2025-05-09 02:21:22] Best of swarm: 4.380880455593174e-06
[2025-05-09 02:21:23] Best of swarm: 2.931813572007117e-06
[2025-05-09 02:21:23] Best of swarm: 2.148201533349977
[2025-05-09 02:21:23] Best of swarm: 7.593025528828014e-09
[2025-05-09 02:21:24] Best of swarm: 2.6940339586214525e-05
[2025-05-09 02:21:24] Best of swarm: 9.07840230241042e-07
[2025-05-09 02:21:24] Best of swarm: 4.9132938612943555e-06
[2025-05-09 02:21:25] Best of swarm: 1.4473040558220958e-06
[2025-05-09 02:21:25] Best of swarm: 2.08708420731012
[2025-05-09 02:21:25] Best of swarm: 4.7071420857141174e-08
[2025-05-09 02:21:26] Best of swarm: 0.0060820287268307325
[2025-05-09 02:21:26] Best of swarm: 2.0582529901082367e-10
[2025-05-09 02:21:26] Best of swarm: 1.6748100156959277e-05
[2025-05-09 02:21:27] Best of swarm: 0.00010942784449205088
[2025-05-09 02:21:27] Best of swarm: 1.7412766750441142
[2025-05-09 02:21:27] Best of swarm: 5.252744923839478e-06
[2025-05-09 02:21:28] Best of swarm: 0.00011999782199262315
[2025-05-09 02:21:28] Best of swarm: 4.7742970078039285e-05
[2025-05-09 02:21:28] Best of swarm: 4.311458297327666e-10
[2025-05-09 02:21:29] Best of swarm: 6.89323186989355e-07
[2025-05-09 02:21:29] Best of swarm: 1.9852089430423632
[2025-05-09 02:21:29] Best of swarm: 3.632778130155011e-08
[2025-05-09 02:21:30] Best of swarm: 6.284118825605561e-06
[2025-05-09 02:21:30] Best of swarm: 1.8013039925031568e-05
[2025-05-09 02:21:30] Best of swarm: 1.4554762473719513e-05
[2025-05-09 02:21:31] Best of swarm: 2.3728444083492534e-06
[2025-05-09 02:21:31] Best of swarm: 2.2830437266645265
[2025-05-09 02:21:31] Best of swarm: 5.370006251771284e-08
[2025-05-09 02:21:32] Best of swarm: 0.00013659444477269597
[2025-05-09 02:21:32] Best of swarm: 0.00013660962171904275
[2025-05-09 02:21:32] Best of swarm: 2.0502591888695818e-07
[2025-05-09 02:21:33] Best of swarm: 1.278020667944291e-07
[2025-05-09 02:21:33] Best of swarm: 2.310626271281798
[2025-05-09 02:21:34] Best of swarm: 6.6980785010377575e-06
[2025-05-09 02:21:34] Best of swarm: 6.694445274534037e-06
[2025-05-09 02:21:34] Best of swarm: 6.697805493682453e-06
[2025-05-09 02:21:34] Best of swarm: 6.703458140749228e-06
[2025-05-09 02:21:35] Best of swarm: 6.572806939933957e-06
[2025-05-09 02:21:35] Best of swarm: 1.8615175839291427
[2025-05-09 02:21:36] Best of swarm: 0.0004860591673804556
[2025-05-09 02:21:36] Best of swarm: 4.2002406210080643e-10
[2025-05-09 02:21:36] Best of swarm: 9.681043069771086e-05
[2025-05-09 02:21:37] Best of swarm: 1.9765190647559818e-07
[2025-05-09 02:21:37] Best of swarm: 8.917781247003424e-06
[2025-05-09 02:21:38] Best of swarm: 1.692274281380051
[2025-05-09 02:21:38] Best of swarm: 8.390675758767702e-06
[2025-05-09 02:21:38] Best of swarm: 2.618820928957211e-07
[2025-05-09 02:21:38] Best of swarm: 0.00011031136038645571
[2025-05-09 02:21:39] Best of swarm: 0.00029116990624975946
[2025-05-09 02:21:39] Best of swarm: 9.763493332512486e-05
[2025-05-09 02:21:40] Best of swarm: 1.692274281380051
[2025-05-09 02:21:40] Best of swarm: 0.00021083611917532645
[2025-05-09 02:21:40] Best of swarm: 4.4708068185709896e-06
[2025-05-09 02:21:40] Best of swarm: 2.898233814898613e-09
[2025-05-09 02:21:41] Best of swarm: 1.4247353029329366e-05
[2025-05-09 02:21:42] Best of swarm: 3.456211699061339e-05
[2025-05-09 02:21:42] Best of swarm: 1.4844362505091833
[2025-05-09 02:21:42] Best of swarm: 0.0018051957973313894
[2025-05-09 02:21:42] Best of swarm: 3.748916892020172e-06
[2025-05-09 02:21:43] Best of swarm: 0.00013481457798970986
[2025-05-09 02:21:43] Best of swarm: 1.731608324939506e-06
[2025-05-09 02:21:44] Best of swarm: 0.0036890442877309153
[2025-05-09 02:21:44] Best of swarm: 1.5469748315288199
[2025-05-09 02:21:44] Best of swarm: 0.0006848633767379506
[2025-05-09 02:21:44] Best of swarm: 0.0003459035481737159
[2025-05-09 02:21:45] Best of swarm: 3.6431564687573e-05
[2025-05-09 02:21:45] Best of swarm: 6.316792008360413e-05
[2025-05-09 02:21:46] Best of swarm: 5.881720169595417e-05
[2025-05-09 02:21:46] Best of swarm: 1.6001603073404849
[2025-05-09 02:21:46] Best of swarm: 2.375476839844973e-06
[2025-05-09 02:21:46] Best of swarm: 3.937438017818956e-06
[2025-05-09 02:21:47] Best of swarm: 4.970214495458772e-10
[2025-05-09 02:21:47] Best of swarm: 0.00055659628769155
[2025-05-09 02:21:48] Best of swarm: 0.0001809759395642984
[2025-05-09 02:21:48] Best of swarm: 1.6439712677159868
[2025-05-09 02:21:48] Best of swarm: 4.363486045203387e-05
[2025-05-09 02:21:48] Best of swarm: 2.953402158467684e-05
[2025-05-09 02:21:49] Best of swarm: 1.9462210306687485e-06
[2025-05-09 02:21:49] Best of swarm: 0.016544811865813594
[2025-05-09 02:21:50] Best of swarm: 1.8436044058341415e-05
[2025-05-09 02:21:50] Best of swarm: 1.8751863282243466
[2025-05-09 02:21:50] Best of swarm: 2.3353432988147406e-05
[2025-05-09 02:21:50] Best of swarm: 8.918634612726112e-06
[2025-05-09 02:21:51] Best of swarm: 8.988729007771672e-08
[2025-05-09 02:21:51] Best of swarm: 1.6325164974564845e-06
[2025-05-09 02:21:52] Best of swarm: 0.0008862746118580983
[2025-05-09 02:21:52] Best of swarm: 2.0537023205452463
[2025-05-09 02:21:52] Best of swarm: 2.342476441680593e-05
[2025-05-09 02:21:52] Best of swarm: 7.922943428496424e-06
[2025-05-09 02:21:53] Best of swarm: 1.2746467978952225e-07
[2025-05-09 02:21:53] Best of swarm: 2.9040914445361722e-08
[2025-05-09 02:21:54] Best of swarm: 1.9249625556733517e-05
[2025-05-09 02:21:54] Best of swarm: 1.8240512896743788
[2025-05-09 02:21:54] Best of swarm: 4.019018686263337e-06
[2025-05-09 02:21:55] Best of swarm: 8.896730013035007e-05
[2025-05-09 02:21:55] Best of swarm: 2.814790203334074e-05
[2025-05-09 02:21:55] Best of swarm: 0.00042822300464097595
[2025-05-09 02:21:56] Best of swarm: 0.00014936668638332616
[2025-05-09 02:21:56] Best of swarm: 1.827564473191132
[2025-05-09 02:21:56] Best of swarm: 7.2914311828600535e-06
[2025-05-09 02:21:57] Best of swarm: 2.9307834023151793e-05
[2025-05-09 02:21:57] Best of swarm: 1.7567026717128076e-05
[2025-05-09 02:21:57] Best of swarm: 0.0002163634445102634
[2025-05-09 02:21:58] Best of swarm: 2.3758960481477262e-08
