[2025-05-09 02:39:03] Starting experiment well=RO_31A_facies=7_iter=50_p=10_cmode=linear_c1=[2.0,1.0]_c2=[0.5,1.5]_seed=562224
[2025-05-09 02:39:03] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 50, 'particles': 10, 'cmode': 1, 'c1_start': 2.0, 'c1_end': 1.0, 'c2_start': 0.5, 'c2_end': 1.5, 'seed': 562224, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 02:39:03] Starting experiment well=RO_31A_facies=7_iter=50_p=10_cmode=linear_c1=[2.0,1.0]_c2=[0.5,1.5]_seed=562224'], 'id': 'well=RO_31A_facies=7_iter=50_p=10_cmode=linear_c1=[2.0,1.0]_c2=[0.5,1.5]_seed=562224'}
[2025-05-09 02:39:03] Using random seed: 562224
[2025-05-09 02:39:07] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 02:39:07] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 02:39:07] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 02:39:07] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 02:39:07] Data range: 0 to 80
[2025-05-09 02:39:07] Best of swarm: 2.0723745381290115
[2025-05-09 02:39:07] Best of swarm: 7.291477028034497e-09
[2025-05-09 02:39:07] Best of swarm: 6.248648241029917e-07
[2025-05-09 02:39:08] Best of swarm: 3.1856954489279456e-10
[2025-05-09 02:39:08] Best of swarm: 2.4624453270922385e-08
[2025-05-09 02:39:09] Best of swarm: 4.5253079990461815e-06
[2025-05-09 02:39:09] Best of swarm: 1.8046548578892858
[2025-05-09 02:39:09] Best of swarm: 2.0678397636236076e-05
[2025-05-09 02:39:09] Best of swarm: 9.556322354550755e-06
[2025-05-09 02:39:10] Best of swarm: 2.175696105301309e-06
[2025-05-09 02:39:10] Best of swarm: 1.7011962477807646e-06
[2025-05-09 02:39:11] Best of swarm: 9.424899348061336e-08
[2025-05-09 02:39:11] Best of swarm: 2.4157690022609932
[2025-05-09 02:39:11] Best of swarm: 0.0009991109476831632
[2025-05-09 02:39:12] Best of swarm: 0.0009991219845489575
[2025-05-09 02:39:12] Best of swarm: 0.0009993177928665
[2025-05-09 02:39:12] Best of swarm: 0.0009992487627967371
[2025-05-09 02:39:13] Best of swarm: 0.0009993137733404444
[2025-05-09 02:39:13] Best of swarm: 1.4679125982677055
[2025-05-09 02:39:13] Best of swarm: 5.662279621636452e-06
[2025-05-09 02:39:14] Best of swarm: 1.5512368911316335e-07
[2025-05-09 02:39:14] Best of swarm: 2.8415251808949823e-07
[2025-05-09 02:39:14] Best of swarm: 7.669137763819318e-08
[2025-05-09 02:39:15] Best of swarm: 9.646620656349081e-07
[2025-05-09 02:39:15] Best of swarm: 1.4428200101336806
[2025-05-09 02:39:15] Best of swarm: 2.051845162004625e-07
[2025-05-09 02:39:16] Best of swarm: 0.0002316173243200042
[2025-05-09 02:39:16] Best of swarm: 6.295124421015396e-05
[2025-05-09 02:39:16] Best of swarm: 0.0015181394737386414
[2025-05-09 02:39:17] Best of swarm: 1.9564678407722135e-09
[2025-05-09 02:39:17] Best of swarm: 1.9273058916602177
[2025-05-09 02:39:17] Best of swarm: 1.445968314242087e-05
[2025-05-09 02:39:18] Best of swarm: 5.880022777863453e-09
[2025-05-09 02:39:18] Best of swarm: 4.2221453867191815e-09
[2025-05-09 02:39:18] Best of swarm: 1.5059473025592614e-07
[2025-05-09 02:39:19] Best of swarm: 3.666053565135382e-08
[2025-05-09 02:39:19] Best of swarm: 2.1370768476856217
[2025-05-09 02:39:19] Best of swarm: 6.953914706213654e-08
[2025-05-09 02:39:20] Best of swarm: 7.544367316413196e-10
[2025-05-09 02:39:20] Best of swarm: 1.051974178214543e-06
[2025-05-09 02:39:20] Best of swarm: 6.790160792959379e-06
[2025-05-09 02:39:21] Best of swarm: 2.4584622812860493e-07
[2025-05-09 02:39:21] Best of swarm: 2.3121465957113188
[2025-05-09 02:39:22] Best of swarm: 4.3600138764502324e-06
[2025-05-09 02:39:22] Best of swarm: 4.357082664744361e-06
[2025-05-09 02:39:22] Best of swarm: 4.359793613167593e-06
[2025-05-09 02:39:22] Best of swarm: 4.3383508654677915e-06
[2025-05-09 02:39:23] Best of swarm: 4.360059112266837e-06
[2025-05-09 02:39:23] Best of swarm: 2.368134509831766
[2025-05-09 02:39:24] Best of swarm: 0.0002628268486165779
[2025-05-09 02:39:24] Best of swarm: 0.0002628496111464733
[2025-05-09 02:39:24] Best of swarm: 0.0002628119067728155
[2025-05-09 02:39:25] Best of swarm: 0.000262719389732256
[2025-05-09 02:39:25] Best of swarm: 0.000262826497402358
[2025-05-09 02:39:26] Best of swarm: 2.2361446844634894
[2025-05-09 02:39:26] Best of swarm: 8.992504266492403e-09
[2025-05-09 02:39:26] Best of swarm: 0.0007446001581981187
[2025-05-09 02:39:26] Best of swarm: 1.3698667476648753e-06
[2025-05-09 02:39:27] Best of swarm: 5.833470076693859e-08
[2025-05-09 02:39:28] Best of swarm: 4.7399162425164077e-07
[2025-05-09 02:39:28] Best of swarm: 2.148201533349977
[2025-05-09 02:39:28] Best of swarm: 3.491496228415905e-07
[2025-05-09 02:39:28] Best of swarm: 4.05779249484149e-06
[2025-05-09 02:39:29] Best of swarm: 2.218018865963248e-07
[2025-05-09 02:39:29] Best of swarm: 7.948589639132014e-07
[2025-05-09 02:39:30] Best of swarm: 2.789714936922686e-07
[2025-05-09 02:39:30] Best of swarm: 2.08708420731012
[2025-05-09 02:39:30] Best of swarm: 1.8327805579370046e-10
[2025-05-09 02:39:30] Best of swarm: 0.0002557568607502061
[2025-05-09 02:39:31] Best of swarm: 1.4338339489957167e-06
[2025-05-09 02:39:31] Best of swarm: 1.975487523487938e-05
[2025-05-09 02:39:32] Best of swarm: 1.3967061024318718e-07
[2025-05-09 02:39:32] Best of swarm: 1.7412766750441142
[2025-05-09 02:39:32] Best of swarm: 2.932327664375453e-07
[2025-05-09 02:39:32] Best of swarm: 1.178686522397177e-05
[2025-05-09 02:39:33] Best of swarm: 2.3314585911145416e-07
[2025-05-09 02:39:33] Best of swarm: 2.8773525847668575e-07
[2025-05-09 02:39:34] Best of swarm: 0.00042811697887852097
[2025-05-09 02:39:34] Best of swarm: 1.9852089430423632
[2025-05-09 02:39:34] Best of swarm: 1.5423061587484539e-07
[2025-05-09 02:39:34] Best of swarm: 5.394325857890582e-06
[2025-05-09 02:39:35] Best of swarm: 1.375066381941088e-05
[2025-05-09 02:39:35] Best of swarm: 4.0511185053443515e-05
[2025-05-09 02:39:36] Best of swarm: 4.880916649574312e-05
[2025-05-09 02:39:36] Best of swarm: 2.2830437266645265
[2025-05-09 02:39:36] Best of swarm: 6.077389886577156e-09
[2025-05-09 02:39:37] Best of swarm: 0.00013659444477269597
[2025-05-09 02:39:37] Best of swarm: 1.6726968487224357e-08
[2025-05-09 02:39:37] Best of swarm: 3.5383124702287656e-08
[2025-05-09 02:39:38] Best of swarm: 0.00013638647434655957
[2025-05-09 02:39:38] Best of swarm: 2.310626271281798
[2025-05-09 02:39:38] Best of swarm: 4.2363724681084325e-10
[2025-05-09 02:39:39] Best of swarm: 6.4616249204371705e-06
[2025-05-09 02:39:39] Best of swarm: 6.697805493682453e-06
[2025-05-09 02:39:39] Best of swarm: 1.328204160406443e-11
[2025-05-09 02:39:40] Best of swarm: 6.222950624722477e-10
[2025-05-09 02:39:40] Best of swarm: 1.8615175839291427
[2025-05-09 02:39:40] Best of swarm: 8.759760309051023e-08
[2025-05-09 02:39:41] Best of swarm: 2.8581771875720885e-06
[2025-05-09 02:39:41] Best of swarm: 2.5578855566048098e-08
[2025-05-09 02:39:41] Best of swarm: 5.803916718803113e-10
[2025-05-09 02:39:42] Best of swarm: 9.846524615633313e-06
[2025-05-09 02:39:42] Best of swarm: 1.692274281380051
[2025-05-09 02:39:42] Best of swarm: 0.0024390863752468683
