[2025-05-09 06:39:16] Starting experiment well=RO_31A_facies=7_iter=100_p=20_cmode=linear_c1=[1.5,0.5]_c2=[1.0,2.0]_seed=802749
[2025-05-09 06:39:16] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 100, 'particles': 20, 'cmode': 1, 'c1_start': 1.5, 'c1_end': 0.5, 'c2_start': 1.0, 'c2_end': 2.0, 'seed': 802749, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 06:39:16] Starting experiment well=RO_31A_facies=7_iter=100_p=20_cmode=linear_c1=[1.5,0.5]_c2=[1.0,2.0]_seed=802749'], 'id': 'well=RO_31A_facies=7_iter=100_p=20_cmode=linear_c1=[1.5,0.5]_c2=[1.0,2.0]_seed=802749'}
[2025-05-09 06:39:16] Using random seed: 802749
[2025-05-09 06:39:20] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 06:39:20] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 06:39:20] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 06:39:20] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 06:39:20] Data range: 0 to 80
[2025-05-09 06:39:20] Best of swarm: 2.0723745381290115
[2025-05-09 06:39:20] Best of swarm: 2.7281851211998338e-09
[2025-05-09 06:39:22] Best of swarm: 1.6843011040938213e-10
[2025-05-09 06:39:24] Best of swarm: 6.063824961082773e-08
[2025-05-09 06:39:24] Best of swarm: 1.4075537100667183e-07
[2025-05-09 06:39:28] Best of swarm: 1.5370625703192528e-13
[2025-05-09 06:39:28] Best of swarm: 1.8046548578892858
[2025-05-09 06:39:29] Best of swarm: 2.6627382189525396e-08
[2025-05-09 06:39:30] Best of swarm: 3.952507686499718e-07
[2025-05-09 06:39:32] Best of swarm: 1.6746945050892942e-08
[2025-05-09 06:39:33] Best of swarm: 5.3395621483582164e-09
[2025-05-09 06:39:37] Best of swarm: 1.2098348611197723e-08
[2025-05-09 06:39:37] Best of swarm: 2.4157690022609932
[2025-05-09 06:39:37] Best of swarm: 0.0009991127882157506
[2025-05-09 06:39:39] Best of swarm: 0.0009993588427649543
[2025-05-09 06:39:40] Best of swarm: 0.0009990783414582994
[2025-05-09 06:39:41] Best of swarm: 0.0009990990253136254
[2025-05-09 06:39:45] Best of swarm: 0.0009993137733404444
[2025-05-09 06:39:45] Best of swarm: 1.4679125982677055
[2025-05-09 06:39:46] Best of swarm: 6.582015604705191e-09
[2025-05-09 06:39:47] Best of swarm: 5.981917700959288e-06
