[2025-05-09 02:26:59] Starting experiment well=RO_31A_facies=7_iter=50_p=10_cmode=linear_c1=[2.5,1.5]_c2=[1.5,2.5]_seed=161786
[2025-05-09 02:26:59] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 50, 'particles': 10, 'cmode': 1, 'c1_start': 2.5, 'c1_end': 1.5, 'c2_start': 1.5, 'c2_end': 2.5, 'seed': 161786, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 02:26:59] Starting experiment well=RO_31A_facies=7_iter=50_p=10_cmode=linear_c1=[2.5,1.5]_c2=[1.5,2.5]_seed=161786'], 'id': 'well=RO_31A_facies=7_iter=50_p=10_cmode=linear_c1=[2.5,1.5]_c2=[1.5,2.5]_seed=161786'}
[2025-05-09 02:26:59] Using random seed: 161786
[2025-05-09 02:27:03] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 02:27:03] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 02:27:03] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 02:27:03] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 02:27:03] Data range: 0 to 80
[2025-05-09 02:27:03] Best of swarm: 2.0723745381290115
[2025-05-09 02:27:03] Best of swarm: 1.6913177436159734e-07
[2025-05-09 02:27:04] Best of swarm: 6.74638815427696e-10
[2025-05-09 02:27:04] Best of swarm: 9.885174048737558e-05
[2025-05-09 02:27:04] Best of swarm: 0.00037366098475190296
[2025-05-09 02:27:05] Best of swarm: 7.433789558658728e-05
[2025-05-09 02:27:05] Best of swarm: 1.8046548578892858
[2025-05-09 02:27:05] Best of swarm: 0.00089862020396501
[2025-05-09 02:27:06] Best of swarm: 2.3942170582421576e-05
[2025-05-09 02:27:06] Best of swarm: 5.073977197964064e-05
[2025-05-09 02:27:06] Best of swarm: 5.977933356384762e-07
[2025-05-09 02:27:07] Best of swarm: 2.1657431731696755e-05
[2025-05-09 02:27:07] Best of swarm: 2.4157690022609932
[2025-05-09 02:27:07] Best of swarm: 0.0009993144581792852
[2025-05-09 02:27:08] Best of swarm: 0.0009993588427649543
[2025-05-09 02:27:08] Best of swarm: 0.000999102915852458
[2025-05-09 02:27:08] Best of swarm: 0.0009992487627967371
[2025-05-09 02:27:09] Best of swarm: 0.0009993137733404444
[2025-05-09 02:27:09] Best of swarm: 1.4679125982677055
[2025-05-09 02:27:10] Best of swarm: 4.98439445521833e-05
[2025-05-09 02:27:10] Best of swarm: 3.9710054128335013e-07
[2025-05-09 02:27:10] Best of swarm: 0.00010466381795244832
[2025-05-09 02:27:11] Best of swarm: 1.8642323796396917e-05
[2025-05-09 02:27:11] Best of swarm: 0.005060162293504389
[2025-05-09 02:27:12] Best of swarm: 1.4428200101336806
[2025-05-09 02:27:12] Best of swarm: 0.0012802738350769119
[2025-05-09 02:27:12] Best of swarm: 4.728617720128283e-07
[2025-05-09 02:27:12] Best of swarm: 0.0011091413625504145
[2025-05-09 02:27:13] Best of swarm: 6.001205951318293e-07
[2025-05-09 02:27:14] Best of swarm: 0.0002777467798502162
[2025-05-09 02:27:14] Best of swarm: 1.9273058916602177
[2025-05-09 02:27:14] Best of swarm: 0.0024776350106358036
[2025-05-09 02:27:14] Best of swarm: 1.796106219622583e-11
[2025-05-09 02:27:14] Best of swarm: 0.0008429636041870955
[2025-05-09 02:27:15] Best of swarm: 0.0014949362732651734
[2025-05-09 02:27:16] Best of swarm: 0.00039563104515316806
[2025-05-09 02:27:16] Best of swarm: 2.1370768476856217
[2025-05-09 02:27:16] Best of swarm: 0.003695188800802975
[2025-05-09 02:27:16] Best of swarm: 6.115997623762438e-06
[2025-05-09 02:27:17] Best of swarm: 0.0008263040246673926
[2025-05-09 02:27:17] Best of swarm: 2.986317473103515e-05
[2025-05-09 02:27:18] Best of swarm: 0.00025698809261581686
[2025-05-09 02:27:18] Best of swarm: 2.3121465957113188
[2025-05-09 02:27:18] Best of swarm: 4.3600138764502324e-06
[2025-05-09 02:27:18] Best of swarm: 4.26427103432068e-06
[2025-05-09 02:27:19] Best of swarm: 4.359793613167593e-06
[2025-05-09 02:27:19] Best of swarm: 1.0206885510485552e-10
[2025-05-09 02:27:20] Best of swarm: 4.360059112266837e-06
[2025-05-09 02:27:20] Best of swarm: 2.368134509831766
[2025-05-09 02:27:20] Best of swarm: 0.0002628268486165779
[2025-05-09 02:27:20] Best of swarm: 0.0002628496111464733
[2025-05-09 02:27:21] Best of swarm: 0.0002628285587863548
[2025-05-09 02:27:21] Best of swarm: 0.0002627931577762168
[2025-05-09 02:27:22] Best of swarm: 0.000262826497402358
[2025-05-09 02:27:22] Best of swarm: 2.2361446844634894
[2025-05-09 02:27:22] Best of swarm: 2.870881210277741e-07
[2025-05-09 02:27:22] Best of swarm: 1.913651422206631e-05
[2025-05-09 02:27:23] Best of swarm: 1.2806498613433321e-08
[2025-05-09 02:27:23] Best of swarm: 0.0007446951825558685
[2025-05-09 02:27:24] Best of swarm: 6.996688249447461e-08
[2025-05-09 02:27:24] Best of swarm: 2.148201533349977
[2025-05-09 02:27:24] Best of swarm: 0.0032476395096561104
[2025-05-09 02:27:24] Best of swarm: 3.5136557461909645e-05
[2025-05-09 02:27:25] Best of swarm: 0.003247633498093649
[2025-05-09 02:27:25] Best of swarm: 0.0032326018420710907
[2025-05-09 02:27:26] Best of swarm: 4.404680446963117e-05
[2025-05-09 02:27:26] Best of swarm: 2.08708420731012
[2025-05-09 02:27:26] Best of swarm: 0.0007580304248594819
[2025-05-09 02:27:26] Best of swarm: 7.838067455231525e-06
[2025-05-09 02:27:27] Best of swarm: 3.584626060703596e-05
[2025-05-09 02:27:27] Best of swarm: 5.137789750727073e-05
[2025-05-09 02:27:28] Best of swarm: 2.4874965088986073e-08
[2025-05-09 02:27:28] Best of swarm: 1.7412766750441142
[2025-05-09 02:27:28] Best of swarm: 2.6716939771511215e-06
[2025-05-09 02:27:29] Best of swarm: 3.9821671676564364e-07
[2025-05-09 02:27:29] Best of swarm: 0.0003254415167510645
[2025-05-09 02:27:29] Best of swarm: 3.5870961183984856e-05
[2025-05-09 02:27:30] Best of swarm: 4.584112436813695e-07
[2025-05-09 02:27:30] Best of swarm: 1.9852089430423632
[2025-05-09 02:27:30] Best of swarm: 0.00016906533680275534
[2025-05-09 02:27:31] Best of swarm: 0.01292481641716964
[2025-05-09 02:27:31] Best of swarm: 0.0016839491468434746
[2025-05-09 02:27:31] Best of swarm: 0.00023736043814056681
[2025-05-09 02:27:32] Best of swarm: 4.488481816012139e-05
[2025-05-09 02:27:32] Best of swarm: 2.2830437266645265
[2025-05-09 02:27:32] Best of swarm: 0.00013661085466852053
[2025-05-09 02:27:33] Best of swarm: 0.00013659444477269597
[2025-05-09 02:27:33] Best of swarm: 0.00013660962171904275
[2025-05-09 02:27:33] Best of swarm: 0.00013663514608316075
[2025-05-09 02:27:34] Best of swarm: 3.0720574159410525e-11
[2025-05-09 02:27:34] Best of swarm: 2.310626271281798
[2025-05-09 02:27:34] Best of swarm: 6.6980785010377575e-06
[2025-05-09 02:27:35] Best of swarm: 6.694445274534037e-06
[2025-05-09 02:27:35] Best of swarm: 6.697805493682453e-06
[2025-05-09 02:27:35] Best of swarm: 6.703458140749228e-06
[2025-05-09 02:27:36] Best of swarm: 6.6981345688225735e-06
[2025-05-09 02:27:36] Best of swarm: 1.8615175839291427
[2025-05-09 02:27:36] Best of swarm: 1.4806706859050515e-05
[2025-05-09 02:27:37] Best of swarm: 0.0014507394351392917
[2025-05-09 02:27:37] Best of swarm: 1.9132074692547865e-08
[2025-05-09 02:27:37] Best of swarm: 1.3625829080984453e-06
[2025-05-09 02:27:38] Best of swarm: 1.845651673516701e-08
[2025-05-09 02:27:38] Best of swarm: 1.692274281380051
[2025-05-09 02:27:38] Best of swarm: 2.5402250510694896e-05
[2025-05-09 02:27:39] Best of swarm: 2.562934756400017e-06
[2025-05-09 02:27:39] Best of swarm: 0.00012224508175336142
[2025-05-09 02:27:39] Best of swarm: 0.011023455372099642
[2025-05-09 02:27:40] Best of swarm: 1.997776127628662e-06
[2025-05-09 02:27:40] Best of swarm: 1.692274281380051
[2025-05-09 02:27:41] Best of swarm: 0.001898718711210881
[2025-05-09 02:27:41] Best of swarm: 8.560680501050386e-09
[2025-05-09 02:27:41] Best of swarm: 4.1397024289635384e-05
[2025-05-09 02:27:41] Best of swarm: 2.867226191599552e-05
[2025-05-09 02:27:42] Best of swarm: 2.4303001529930792e-05
[2025-05-09 02:27:42] Best of swarm: 1.4844362505091833
[2025-05-09 02:27:43] Best of swarm: 0.002105206488980134
[2025-05-09 02:27:43] Best of swarm: 0.00010814812568863136
[2025-05-09 02:27:43] Best of swarm: 0.00038788662713807665
[2025-05-09 02:27:44] Best of swarm: 0.0013811847709199751
[2025-05-09 02:27:44] Best of swarm: 0.012392563082350238
[2025-05-09 02:27:45] Best of swarm: 1.5469748315288199
[2025-05-09 02:27:45] Best of swarm: 1.831694272149659e-06
[2025-05-09 02:27:45] Best of swarm: 0.001654553090292376
[2025-05-09 02:27:45] Best of swarm: 1.3231591899566062e-06
[2025-05-09 02:27:46] Best of swarm: 0.0028321303564743717
[2025-05-09 02:27:47] Best of swarm: 2.4505500097807465e-05
[2025-05-09 02:27:47] Best of swarm: 1.6001603073404849
[2025-05-09 02:27:47] Best of swarm: 2.962443548540844e-05
[2025-05-09 02:27:47] Best of swarm: 1.4205965864771933e-05
[2025-05-09 02:27:47] Best of swarm: 6.1195449965775085e-06
[2025-05-09 02:27:48] Best of swarm: 0.006665674929552535
[2025-05-09 02:27:49] Best of swarm: 0.0009118742561616959
