[2025-05-09 05:55:20] Starting experiment well=RO_31A_facies=7_iter=100_p=20_cmode=exponential_c1=[2.0,1.0]_c2=[0.5,2.5]_seed=889396
[2025-05-09 05:55:20] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 100, 'particles': 20, 'cmode': 2, 'c1_start': 2.0, 'c1_end': 1.0, 'c2_start': 0.5, 'c2_end': 2.5, 'seed': 889396, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 05:55:20] Starting experiment well=RO_31A_facies=7_iter=100_p=20_cmode=exponential_c1=[2.0,1.0]_c2=[0.5,2.5]_seed=889396'], 'id': 'well=RO_31A_facies=7_iter=100_p=20_cmode=exponential_c1=[2.0,1.0]_c2=[0.5,2.5]_seed=889396'}
[2025-05-09 05:55:20] Using random seed: 889396
[2025-05-09 05:55:24] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 05:55:24] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 05:55:24] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 05:55:24] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 05:55:24] Data range: 0 to 80
[2025-05-09 05:55:25] Best of swarm: 2.0723745381290115
[2025-05-09 05:55:25] Best of swarm: 1.11146223738949e-09
[2025-05-09 05:55:27] Best of swarm: 3.861952953569446e-07
[2025-05-09 05:55:28] Best of swarm: 2.626476777383381e-10
[2025-05-09 05:55:29] Best of swarm: 6.493419153321912e-11
[2025-05-09 05:55:33] Best of swarm: 1.5386100833371002e-11
[2025-05-09 05:55:33] Best of swarm: 1.8046548578892858
[2025-05-09 05:55:34] Best of swarm: 2.440757460810806e-08
[2025-05-09 05:55:36] Best of swarm: 6.718393617788609e-07
[2025-05-09 05:55:37] Best of swarm: 3.8709636321220384e-07
[2025-05-09 05:55:38] Best of swarm: 1.553215593133159e-08
[2025-05-09 05:55:42] Best of swarm: 4.266851415156974e-09
[2025-05-09 05:55:42] Best of swarm: 2.4157690022609932
[2025-05-09 05:55:43] Best of swarm: 0.0009993144581792852
[2025-05-09 05:55:45] Best of swarm: 0.0009993588427649543
[2025-05-09 05:55:46] Best of swarm: 0.0009993177928665
[2025-05-09 05:55:47] Best of swarm: 0.0009992487627967371
[2025-05-09 05:55:51] Best of swarm: 0.0009993137733404444
[2025-05-09 05:55:51] Best of swarm: 1.4679125982677055
[2025-05-09 05:55:51] Best of swarm: 6.80175807567719e-15
[2025-05-09 05:55:53] Best of swarm: 3.800095987113367e-11
[2025-05-09 05:55:54] Best of swarm: 3.5476862527579573e-09
[2025-05-09 05:55:55] Best of swarm: 3.103196499355774e-09
[2025-05-09 05:55:59] Best of swarm: 9.809461850285417e-09
[2025-05-09 05:55:59] Best of swarm: 1.4428200101336806
[2025-05-09 05:56:00] Best of swarm: 5.360817836879514e-06
[2025-05-09 05:56:01] Best of swarm: 1.8607931373432163e-06
[2025-05-09 05:56:03] Best of swarm: 5.54797559678283e-06
[2025-05-09 05:56:04] Best of swarm: 3.254627513085695e-07
[2025-05-09 05:56:08] Best of swarm: 8.863930367007288e-05
[2025-05-09 05:56:08] Best of swarm: 1.9273058916602177
[2025-05-09 05:56:09] Best of swarm: 4.588473136176151e-09
[2025-05-09 05:56:10] Best of swarm: 4.463009153230199e-09
[2025-05-09 05:56:12] Best of swarm: 2.3186728655729807e-12
