[2025-05-08 17:32:39] Starting experiment well=RO_31A_facies=7_iter=50_p=20_cmode=exponential_c1=[2.5,0.5]_c2=[0.5,1.5]_seed=784835
[2025-05-08 17:32:39] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 50, 'particles': 20, 'cmode': 2, 'c1_start': 2.5, 'c1_end': 0.5, 'c2_start': 0.5, 'c2_end': 1.5, 'seed': 784835, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-08 17:32:39] Starting experiment well=RO_31A_facies=7_iter=50_p=20_cmode=exponential_c1=[2.5,0.5]_c2=[0.5,1.5]_seed=784835'], 'id': 'well=RO_31A_facies=7_iter=50_p=20_cmode=exponential_c1=[2.5,0.5]_c2=[0.5,1.5]_seed=784835'}
[2025-05-08 17:32:39] Using random seed: 784835
[2025-05-08 17:32:44] HORIZONTE: (2943.6, 3089.8)
[2025-05-08 17:32:44] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-08 17:32:44] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-08 17:32:44] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-08 17:32:44] Data range: 0 to 80
[2025-05-08 17:32:45] Best of swarm: 2.0723745381290115
[2025-05-08 17:32:45] Best of swarm: 2.508581556403536e-08
[2025-05-08 17:32:46] Best of swarm: 2.787145888362786e-07
[2025-05-08 17:32:47] Best of swarm: 1.0241713506282033e-11
[2025-05-08 17:32:47] Best of swarm: 6.4200444080119215e-09
[2025-05-08 17:32:49] Best of swarm: 7.645428902204022e-07
[2025-05-08 17:32:50] Best of swarm: 1.8046548578892858
[2025-05-08 17:32:50] Best of swarm: 9.938818415774594e-11
[2025-05-08 17:32:51] Best of swarm: 2.261335713549974e-08
[2025-05-08 17:32:52] Best of swarm: 6.226037005520312e-07
[2025-05-08 17:32:52] Best of swarm: 7.749456506021278e-08
[2025-05-08 17:32:54] Best of swarm: 9.293554894567777e-06
[2025-05-08 17:32:54] Best of swarm: 2.4157690022609932
[2025-05-08 17:32:55] Best of swarm: 0.0009993144581792852
[2025-05-08 17:32:55] Best of swarm: 0.0009990911569434584
[2025-05-08 17:32:56] Best of swarm: 0.0009991786383394391
[2025-05-08 17:32:57] Best of swarm: 0.0009991015056880848
[2025-05-08 17:32:59] Best of swarm: 0.0009993137733404444
[2025-05-08 17:32:59] Best of swarm: 1.4679125982677055
[2025-05-08 17:32:59] Best of swarm: 6.506798997488465e-06
[2025-05-08 17:33:00] Best of swarm: 3.1528931955299295e-07
[2025-05-08 17:33:01] Best of swarm: 1.0817908839630202e-06
[2025-05-08 17:33:02] Best of swarm: 3.667952640652036e-08
[2025-05-08 17:33:04] Best of swarm: 1.8573012621568855e-09
[2025-05-08 17:33:04] Best of swarm: 1.4428200101336806
[2025-05-08 17:33:05] Best of swarm: 3.958685838997716e-06
[2025-05-08 17:33:06] Best of swarm: 2.1077472255324918e-06
[2025-05-08 17:33:06] Best of swarm: 2.6718708368965285e-07
[2025-05-08 17:33:07] Best of swarm: 2.9026273892073775e-05
[2025-05-08 17:33:09] Best of swarm: 3.7213595512264655e-07
[2025-05-08 17:33:09] Best of swarm: 1.9273058916602177
[2025-05-08 17:33:10] Best of swarm: 2.593412310370225e-06
[2025-05-08 17:33:10] Best of swarm: 1.1607456184904532e-08
[2025-05-08 17:33:11] Best of swarm: 1.397479231514797e-07
[2025-05-08 17:33:12] Best of swarm: 5.071642926754543e-06
[2025-05-08 17:33:14] Best of swarm: 3.761824923543888e-08
[2025-05-08 17:33:14] Best of swarm: 2.1370768476856217
[2025-05-08 17:33:14] Best of swarm: 1.4523262597467952e-07
[2025-05-08 17:33:15] Best of swarm: 3.0166761885297834e-05
[2025-05-08 17:33:16] Best of swarm: 1.5196421469552425e-07
[2025-05-08 17:33:17] Best of swarm: 2.784940693704535e-10
[2025-05-08 17:33:19] Best of swarm: 1.8576161104475775e-08
[2025-05-08 17:33:19] Best of swarm: 2.3121465957113188
[2025-05-08 17:33:19] Best of swarm: 4.342885987606239e-06
[2025-05-08 17:33:20] Best of swarm: 4.356505724464813e-06
[2025-05-08 17:33:21] Best of swarm: 4.359793613167593e-06
[2025-05-08 17:33:21] Best of swarm: 4.287476662538133e-06
[2025-05-08 17:33:23] Best of swarm: 4.745500581140615e-11
[2025-05-08 17:33:24] Best of swarm: 2.368134509831766
[2025-05-08 17:33:24] Best of swarm: 0.0002627107767645619
[2025-05-08 17:33:25] Best of swarm: 0.0002628496111464733
[2025-05-08 17:33:26] Best of swarm: 0.0002628285587863548
[2025-05-08 17:33:26] Best of swarm: 0.0002627931577762168
[2025-05-08 17:33:28] Best of swarm: 0.0002627363905058002
[2025-05-08 17:33:28] Best of swarm: 2.2361446844634894
[2025-05-08 17:33:28] Best of swarm: 1.206783535303006e-15
[2025-05-08 17:33:29] Best of swarm: 2.3915717230341366e-11
[2025-05-08 17:33:30] Best of swarm: 2.2635566256780477e-11
[2025-05-08 17:33:31] Best of swarm: 5.41594035240906e-11
[2025-05-08 17:33:33] Best of swarm: 5.682266268041403e-10
[2025-05-08 17:33:33] Best of swarm: 2.148201533349977
[2025-05-08 17:33:33] Best of swarm: 6.355823607405863e-08
[2025-05-08 17:33:34] Best of swarm: 4.714008601966423e-08
[2025-05-08 17:33:35] Best of swarm: 4.2344729983979663e-07
[2025-05-08 17:33:35] Best of swarm: 2.9998785221000757e-09
[2025-05-08 17:33:37] Best of swarm: 4.1442588533331215e-08
[2025-05-08 17:33:38] Best of swarm: 2.08708420731012
