[2025-05-09 02:30:05] Starting experiment well=RO_31A_facies=7_iter=50_p=10_cmode=linear_c1=[2.5,1.5]_c2=[0.5,1.5]_seed=814318
[2025-05-09 02:30:05] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 50, 'particles': 10, 'cmode': 1, 'c1_start': 2.5, 'c1_end': 1.5, 'c2_start': 0.5, 'c2_end': 1.5, 'seed': 814318, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 02:30:05] Starting experiment well=RO_31A_facies=7_iter=50_p=10_cmode=linear_c1=[2.5,1.5]_c2=[0.5,1.5]_seed=814318'], 'id': 'well=RO_31A_facies=7_iter=50_p=10_cmode=linear_c1=[2.5,1.5]_c2=[0.5,1.5]_seed=814318'}
[2025-05-09 02:30:05] Using random seed: 814318
[2025-05-09 02:30:09] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 02:30:09] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 02:30:09] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 02:30:09] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 02:30:09] Data range: 0 to 80
[2025-05-09 02:30:09] Best of swarm: 2.0723745381290115
[2025-05-09 02:30:09] Best of swarm: 1.4949915151226403e-05
[2025-05-09 02:30:09] Best of swarm: 7.01665979598358e-06
[2025-05-09 02:30:10] Best of swarm: 1.2406571470624563e-07
[2025-05-09 02:30:10] Best of swarm: 3.6784952172315223e-09
[2025-05-09 02:30:11] Best of swarm: 7.447843607635795e-08
[2025-05-09 02:30:11] Best of swarm: 1.8046548578892858
[2025-05-09 02:30:11] Best of swarm: 3.0005400582384213e-06
[2025-05-09 02:30:11] Best of swarm: 7.878253060785575e-05
[2025-05-09 02:30:12] Best of swarm: 3.0982653784553075e-05
[2025-05-09 02:30:12] Best of swarm: 2.0746827946797448e-07
[2025-05-09 02:30:13] Best of swarm: 3.221221488400221e-05
[2025-05-09 02:30:13] Best of swarm: 2.4157690022609932
[2025-05-09 02:30:13] Best of swarm: 0.0009993144581792852
[2025-05-09 02:30:13] Best of swarm: 0.0009993588427649543
[2025-05-09 02:30:14] Best of swarm: 0.0009993177928665
[2025-05-09 02:30:14] Best of swarm: 0.000999090403717843
[2025-05-09 02:30:15] Best of swarm: 0.0009993137733404444
[2025-05-09 02:30:15] Best of swarm: 1.4679125982677055
[2025-05-09 02:30:15] Best of swarm: 1.7386350768198242e-05
[2025-05-09 02:30:15] Best of swarm: 2.8991366137187193e-05
[2025-05-09 02:30:16] Best of swarm: 1.3285492414632914e-08
[2025-05-09 02:30:16] Best of swarm: 1.8876811837176732e-06
[2025-05-09 02:30:17] Best of swarm: 3.3513993236661138e-09
[2025-05-09 02:30:17] Best of swarm: 1.4428200101336806
[2025-05-09 02:30:17] Best of swarm: 1.1232564905585607e-05
