[2025-05-08 17:53:43] Starting experiment well=RO_31A_facies=7_iter=100_p=10_cmode=exponential_c1=[2.5,1.5]_c2=[1.5,2.5]_seed=274968
[2025-05-08 17:53:43] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 100, 'particles': 10, 'cmode': 2, 'c1_start': 2.5, 'c1_end': 1.5, 'c2_start': 1.5, 'c2_end': 2.5, 'seed': 274968, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-08 17:53:43] Starting experiment well=RO_31A_facies=7_iter=100_p=10_cmode=exponential_c1=[2.5,1.5]_c2=[1.5,2.5]_seed=274968'], 'id': 'well=RO_31A_facies=7_iter=100_p=10_cmode=exponential_c1=[2.5,1.5]_c2=[1.5,2.5]_seed=274968'}
[2025-05-08 17:53:43] Using random seed: 274968
[2025-05-08 17:53:48] HORIZONTE: (2943.6, 3089.8)
[2025-05-08 17:53:48] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-08 17:53:48] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-08 17:53:48] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-08 17:53:48] Data range: 0 to 80
[2025-05-08 17:53:48] Best of swarm: 2.0723745381290115
[2025-05-08 17:53:49] Best of swarm: 5.466416502791422e-05
[2025-05-08 17:53:50] Best of swarm: 4.0953892183987245e-07
[2025-05-08 17:53:50] Best of swarm: 5.836148365337162e-06
[2025-05-08 17:53:51] Best of swarm: 0.005836822157051123
[2025-05-08 17:53:53] Best of swarm: 5.450539295519783e-05
[2025-05-08 17:53:53] Best of swarm: 1.8046548578892858
[2025-05-08 17:53:54] Best of swarm: 0.0025912089994840027
[2025-05-08 17:53:55] Best of swarm: 4.022732092409795e-06
[2025-05-08 17:53:55] Best of swarm: 3.428500333409012e-06
[2025-05-08 17:53:56] Best of swarm: 2.683328522861216e-14
[2025-05-08 17:53:58] Best of swarm: 9.78228096978143e-07
[2025-05-08 17:53:58] Best of swarm: 2.4157690022609932
[2025-05-08 17:53:58] Best of swarm: 0.0009993144581792852
[2025-05-08 17:53:59] Best of swarm: 0.0009993588427649543
[2025-05-08 17:54:00] Best of swarm: 0.0009993177928665
[2025-05-08 17:54:01] Best of swarm: 0.0009992487627967371
[2025-05-08 17:54:03] Best of swarm: 0.0009993137733404444
[2025-05-08 17:54:03] Best of swarm: 1.4679125982677055
[2025-05-08 17:54:03] Best of swarm: 0.0018270564815183361
[2025-05-08 17:54:04] Best of swarm: 0.002647426490747295
[2025-05-08 17:54:05] Best of swarm: 0.0005686853494104305
[2025-05-08 17:54:05] Best of swarm: 0.00013557938619145803
[2025-05-08 17:54:07] Best of swarm: 4.063486328542568e-05
[2025-05-08 17:54:08] Best of swarm: 1.4428200101336806
[2025-05-08 17:54:08] Best of swarm: 0.001354751893654466
[2025-05-08 17:54:09] Best of swarm: 8.329830390003723e-08
[2025-05-08 17:54:10] Best of swarm: 9.314021456294925e-11
[2025-05-08 17:54:10] Best of swarm: 7.267361606042814e-07
[2025-05-08 17:54:12] Best of swarm: 0.0002142218873079866
[2025-05-08 17:54:13] Best of swarm: 1.9273058916602177
[2025-05-08 17:54:13] Best of swarm: 6.352113252108397e-08
[2025-05-08 17:54:14] Best of swarm: 2.0368636711757208e-08
[2025-05-08 17:54:15] Best of swarm: 2.7986748168978555e-06
[2025-05-08 17:54:15] Best of swarm: 1.3771706620028994e-05
[2025-05-08 17:54:17] Best of swarm: 1.2804087035422606e-07
[2025-05-08 17:54:18] Best of swarm: 2.1370768476856217
[2025-05-08 17:54:18] Best of swarm: 5.019471480065414e-05
[2025-05-08 17:54:19] Best of swarm: 4.210053453173027e-05
[2025-05-08 17:54:20] Best of swarm: 0.0003056135715499025
[2025-05-08 17:54:20] Best of swarm: 1.617963186684031e-08
[2025-05-08 17:54:22] Best of swarm: 2.3889354053905366e-05
[2025-05-08 17:54:23] Best of swarm: 2.3121465957113188
[2025-05-08 17:54:23] Best of swarm: 9.607359035588217e-11
[2025-05-08 17:54:24] Best of swarm: 3.8834396480297065e-08
[2025-05-08 17:54:25] Best of swarm: 5.285176857183491e-12
[2025-05-08 17:54:25] Best of swarm: 3.459582591405089e-11
[2025-05-08 17:54:27] Best of swarm: 5.80810395784336e-16
[2025-05-08 17:54:28] Best of swarm: 2.368134509831766
[2025-05-08 17:54:28] Best of swarm: 0.0002628268486165779
[2025-05-08 17:54:29] Best of swarm: 0.0002628496111464733
[2025-05-08 17:54:30] Best of swarm: 0.0002628285587863548
[2025-05-08 17:54:30] Best of swarm: 0.0002627931577762168
[2025-05-08 17:54:33] Best of swarm: 0.000262826497402358
[2025-05-08 17:54:33] Best of swarm: 2.2361446844634894
[2025-05-08 17:54:33] Best of swarm: 2.4652389890492677e-07
[2025-05-08 17:54:34] Best of swarm: 1.3849807725489955e-05
[2025-05-08 17:54:35] Best of swarm: 3.793314466998462e-07
[2025-05-08 17:54:36] Best of swarm: 6.978570880312051e-08
[2025-05-08 17:54:38] Best of swarm: 1.369257839795474e-08
[2025-05-08 17:54:38] Best of swarm: 2.148201533349977
[2025-05-08 17:54:38] Best of swarm: 1.3774047546365398e-06
[2025-05-08 17:54:39] Best of swarm: 9.726210902079044e-10
[2025-05-08 17:54:40] Best of swarm: 7.038589344595873e-08
[2025-05-08 17:54:40] Best of swarm: 2.341447453956905e-06
[2025-05-08 17:54:42] Best of swarm: 0.00026534892865386604
[2025-05-08 17:54:43] Best of swarm: 2.08708420731012
[2025-05-08 17:54:43] Best of swarm: 1.933328598536152e-09
[2025-05-08 17:54:44] Best of swarm: 1.2124520228091647e-06
[2025-05-08 17:54:45] Best of swarm: 7.924171998427234e-06
[2025-05-08 17:54:45] Best of swarm: 1.903156709370425e-06
[2025-05-08 17:54:47] Best of swarm: 0.00014745455682353445
[2025-05-08 17:54:47] Best of swarm: 1.7412766750441142
[2025-05-08 17:54:47] Best of swarm: 0.0002884630002449394
[2025-05-08 17:54:48] Best of swarm: 5.597297454111945e-10
[2025-05-08 17:54:49] Best of swarm: 0.0005852392178972888
[2025-05-08 17:54:50] Best of swarm: 9.80819249419703e-10
[2025-05-08 17:54:52] Best of swarm: 7.563122919995613e-05
[2025-05-08 17:54:52] Best of swarm: 1.9852089430423632
[2025-05-08 17:54:52] Best of swarm: 4.668633342574923e-11
[2025-05-08 17:54:53] Best of swarm: 3.621103813947309e-09
[2025-05-08 17:54:54] Best of swarm: 1.2115118553406418e-07
[2025-05-08 17:54:55] Best of swarm: 0.0002471609694065434
[2025-05-08 17:54:57] Best of swarm: 3.767636992565156e-05
[2025-05-08 17:54:57] Best of swarm: 2.2830437266645265
[2025-05-08 17:54:57] Best of swarm: 3.181159963628129e-10
[2025-05-08 17:54:58] Best of swarm: 1.6075433322780657e-07
[2025-05-08 17:54:59] Best of swarm: 5.456554584518435e-11
[2025-05-08 17:54:59] Best of swarm: 5.530866949380636e-06
[2025-05-08 17:55:01] Best of swarm: 3.234036863817703e-05
[2025-05-08 17:55:02] Best of swarm: 2.310626271281798
[2025-05-08 17:55:02] Best of swarm: 5.088722475963614e-13
[2025-05-08 17:55:03] Best of swarm: 4.892009189305049e-09
[2025-05-08 17:55:04] Best of swarm: 9.014169958272985e-08
[2025-05-08 17:55:04] Best of swarm: 3.4417309278898766e-08
[2025-05-08 17:55:06] Best of swarm: 7.291454974047621e-09
[2025-05-08 17:55:07] Best of swarm: 1.8615175839291427
[2025-05-08 17:55:07] Best of swarm: 4.807125474001988e-05
[2025-05-08 17:55:08] Best of swarm: 0.0007092135915747314
[2025-05-08 17:55:09] Best of swarm: 0.0006700016332928292
[2025-05-08 17:55:09] Best of swarm: 4.118390165420323e-11
[2025-05-08 17:55:12] Best of swarm: 0.00016677599157326423
[2025-05-08 17:55:12] Best of swarm: 1.692274281380051
[2025-05-08 17:55:12] Best of swarm: 4.136025067770735e-05
[2025-05-08 17:55:13] Best of swarm: 0.0007270602686852075
[2025-05-08 17:55:14] Best of swarm: 0.0008606465439446121
[2025-05-08 17:55:15] Best of swarm: 1.5619231438998804e-06
[2025-05-08 17:55:17] Best of swarm: 0.0003311208787160221
[2025-05-08 17:55:17] Best of swarm: 1.692274281380051
