[2025-05-09 02:21:03] Starting experiment well=RO_31A_facies=7_iter=50_p=10_cmode=exponential_c1=[2.5,0.5]_c2=[1.0,2.0]_seed=810530
[2025-05-09 02:21:03] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 50, 'particles': 10, 'cmode': 2, 'c1_start': 2.5, 'c1_end': 0.5, 'c2_start': 1.0, 'c2_end': 2.0, 'seed': 810530, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 02:21:03] Starting experiment well=RO_31A_facies=7_iter=50_p=10_cmode=exponential_c1=[2.5,0.5]_c2=[1.0,2.0]_seed=810530'], 'id': 'well=RO_31A_facies=7_iter=50_p=10_cmode=exponential_c1=[2.5,0.5]_c2=[1.0,2.0]_seed=810530'}
[2025-05-09 02:21:03] Using random seed: 810530
[2025-05-09 02:21:07] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 02:21:07] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 02:21:07] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 02:21:07] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 02:21:07] Data range: 0 to 80
[2025-05-09 02:21:07] Best of swarm: 2.0723745381290115
[2025-05-09 02:21:07] Best of swarm: 1.1425388862453646e-06
[2025-05-09 02:21:07] Best of swarm: 1.2654156332154865e-06
[2025-05-09 02:21:08] Best of swarm: 0.006903617718256502
[2025-05-09 02:21:08] Best of swarm: 2.548833749090126e-07
[2025-05-09 02:21:09] Best of swarm: 1.7500606851302565e-06
[2025-05-09 02:21:09] Best of swarm: 1.8046548578892858
[2025-05-09 02:21:09] Best of swarm: 1.2774516292376421e-06
[2025-05-09 02:21:09] Best of swarm: 1.2531383905156985e-06
[2025-05-09 02:21:10] Best of swarm: 2.988635028079253e-07
[2025-05-09 02:21:10] Best of swarm: 1.8634725585588616e-06
[2025-05-09 02:21:11] Best of swarm: 3.465696843141075e-08
[2025-05-09 02:21:11] Best of swarm: 2.4157690022609932
[2025-05-09 02:21:11] Best of swarm: 0.0009993144581792852
[2025-05-09 02:21:12] Best of swarm: 0.0009993588427649543
[2025-05-09 02:21:12] Best of swarm: 0.0009993177928665
[2025-05-09 02:21:12] Best of swarm: 0.0009992487627967371
[2025-05-09 02:21:13] Best of swarm: 0.0009993137733404444
[2025-05-09 02:21:13] Best of swarm: 1.4679125982677055
[2025-05-09 02:21:13] Best of swarm: 4.6367989901464094e-08
[2025-05-09 02:21:14] Best of swarm: 4.613272657885899e-05
[2025-05-09 02:21:14] Best of swarm: 0.00034546936164053294
[2025-05-09 02:21:14] Best of swarm: 2.133215900604336e-06
[2025-05-09 02:21:15] Best of swarm: 1.1761852994113207e-05
[2025-05-09 02:21:15] Best of swarm: 1.4428200101336806
[2025-05-09 02:21:15] Best of swarm: 0.0002587072833230523
[2025-05-09 02:21:16] Best of swarm: 1.8338096542015922e-08
[2025-05-09 02:21:16] Best of swarm: 3.40073522638475e-06
[2025-05-09 02:21:16] Best of swarm: 0.0005157897492438661
[2025-05-09 02:21:17] Best of swarm: 1.0947450570893404e-05
[2025-05-09 02:21:17] Best of swarm: 1.9273058916602177
[2025-05-09 02:21:17] Best of swarm: 5.499462708980028e-10
[2025-05-09 02:21:18] Best of swarm: 3.4253080617318777e-11
[2025-05-09 02:21:18] Best of swarm: 2.9828514901537876e-06
[2025-05-09 02:21:18] Best of swarm: 1.9345878505979895e-05
[2025-05-09 02:21:19] Best of swarm: 6.2805421681983725e-06
[2025-05-09 02:21:19] Best of swarm: 2.1370768476856217
[2025-05-09 02:21:20] Best of swarm: 2.548805416063042e-06
[2025-05-09 02:21:20] Best of swarm: 0.003695103453054002
[2025-05-09 02:21:20] Best of swarm: 3.355293796324286e-05
[2025-05-09 02:21:20] Best of swarm: 2.1692214199419662e-08
[2025-05-09 02:21:21] Best of swarm: 0.00369519011771186
[2025-05-09 02:21:21] Best of swarm: 2.3121465957113188
[2025-05-09 02:21:22] Best of swarm: 8.185124838676091e-10
[2025-05-09 02:21:22] Best of swarm: 4.357082664744361e-06
[2025-05-09 02:21:22] Best of swarm: 4.359793613167593e-06
[2025-05-09 02:21:23] Best of swarm: 4.364354407649135e-06
[2025-05-09 02:21:23] Best of swarm: 4.360059112266837e-06
[2025-05-09 02:21:24] Best of swarm: 2.368134509831766
[2025-05-09 02:21:24] Best of swarm: 0.0002628268486165779
[2025-05-09 02:21:24] Best of swarm: 0.0002628496111464733
[2025-05-09 02:21:24] Best of swarm: 0.0002628285587863548
[2025-05-09 02:21:25] Best of swarm: 0.0002627931577762168
[2025-05-09 02:21:26] Best of swarm: 0.00026275120694919116
[2025-05-09 02:21:26] Best of swarm: 2.2361446844634894
[2025-05-09 02:21:26] Best of swarm: 1.0398350368616907e-06
[2025-05-09 02:21:26] Best of swarm: 1.5135761191790743e-08
[2025-05-09 02:21:27] Best of swarm: 5.4313186574706585e-08
[2025-05-09 02:21:27] Best of swarm: 2.5554129001769464e-06
[2025-05-09 02:21:28] Best of swarm: 1.1643424394574404e-07
[2025-05-09 02:21:28] Best of swarm: 2.148201533349977
[2025-05-09 02:21:28] Best of swarm: 9.640912665707966e-05
[2025-05-09 02:21:28] Best of swarm: 2.111055739169485e-07
[2025-05-09 02:21:29] Best of swarm: 1.5112817092284544e-10
[2025-05-09 02:21:29] Best of swarm: 0.0032477579443019895
[2025-05-09 02:21:30] Best of swarm: 2.2490339941362104e-05
[2025-05-09 02:21:30] Best of swarm: 2.08708420731012
[2025-05-09 02:21:30] Best of swarm: 1.3568092154456239e-10
[2025-05-09 02:21:30] Best of swarm: 2.3675198172544538e-06
[2025-05-09 02:21:31] Best of swarm: 4.523158043493692e-05
[2025-05-09 02:21:31] Best of swarm: 2.001730388919133e-08
[2025-05-09 02:21:32] Best of swarm: 0.006082139913417343
[2025-05-09 02:21:32] Best of swarm: 1.7412766750441142
[2025-05-09 02:21:32] Best of swarm: 4.309904693596601e-05
[2025-05-09 02:21:32] Best of swarm: 0.010666090262474153
[2025-05-09 02:21:33] Best of swarm: 0.012976308567722437
[2025-05-09 02:21:33] Best of swarm: 3.241942979264257e-06
[2025-05-09 02:21:34] Best of swarm: 1.7996931368510242e-07
[2025-05-09 02:21:34] Best of swarm: 1.9852089430423632
[2025-05-09 02:21:34] Best of swarm: 5.102482047257755e-07
[2025-05-09 02:21:34] Best of swarm: 5.449112909397204e-05
[2025-05-09 02:21:35] Best of swarm: 1.3235345173112694e-06
[2025-05-09 02:21:35] Best of swarm: 0.00022145919050230493
[2025-05-09 02:21:36] Best of swarm: 5.62326526614401e-06
[2025-05-09 02:21:36] Best of swarm: 2.2830437266645265
[2025-05-09 02:21:36] Best of swarm: 3.874903545730155e-07
[2025-05-09 02:21:37] Best of swarm: 5.018896384714584e-08
[2025-05-09 02:21:37] Best of swarm: 5.334814530205601e-08
[2025-05-09 02:21:37] Best of swarm: 2.6638028548897927e-05
[2025-05-09 02:21:38] Best of swarm: 3.963160381021687e-05
[2025-05-09 02:21:38] Best of swarm: 2.310626271281798
[2025-05-09 02:21:38] Best of swarm: 6.6980785010377575e-06
[2025-05-09 02:21:39] Best of swarm: 6.694445274534037e-06
[2025-05-09 02:21:39] Best of swarm: 6.697805493682453e-06
[2025-05-09 02:21:39] Best of swarm: 6.703458140749228e-06
[2025-05-09 02:21:40] Best of swarm: 6.6981345688225735e-06
[2025-05-09 02:21:40] Best of swarm: 1.8615175839291427
[2025-05-09 02:21:40] Best of swarm: 4.2999281569908466e-07
[2025-05-09 02:21:41] Best of swarm: 4.754705739013517e-05
[2025-05-09 02:21:41] Best of swarm: 5.002680510367322e-05
[2025-05-09 02:21:41] Best of swarm: 2.461141448475075e-07
[2025-05-09 02:21:42] Best of swarm: 1.0149111737520884e-06
[2025-05-09 02:21:42] Best of swarm: 1.692274281380051
[2025-05-09 02:21:42] Best of swarm: 9.510209884252082e-05
[2025-05-09 02:21:43] Best of swarm: 3.742856568357739e-08
[2025-05-09 02:21:43] Best of swarm: 1.2332081962143678e-05
[2025-05-09 02:21:43] Best of swarm: 5.449857504452661e-08
[2025-05-09 02:21:44] Best of swarm: 3.4996391189976725e-08
[2025-05-09 02:21:44] Best of swarm: 1.692274281380051
[2025-05-09 02:21:45] Best of swarm: 0.0001349916165204504
[2025-05-09 02:21:45] Best of swarm: 3.7691557875907563e-07
[2025-05-09 02:21:45] Best of swarm: 0.0005117094209957622
[2025-05-09 02:21:45] Best of swarm: 8.188618745249988e-06
[2025-05-09 02:21:46] Best of swarm: 6.925710965062269e-07
[2025-05-09 02:21:46] Best of swarm: 1.4844362505091833
[2025-05-09 02:21:47] Best of swarm: 4.9422126730006535e-06
[2025-05-09 02:21:47] Best of swarm: 3.384224866506311e-06
[2025-05-09 02:21:47] Best of swarm: 0.00021022321475629879
