[2025-05-09 04:40:18] Starting experiment well=RO_31A_facies=7_iter=100_p=10_cmode=exponential_c1=[1.5,0.5]_c2=[0.5,2.5]_seed=589500
[2025-05-09 04:40:18] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 100, 'particles': 10, 'cmode': 2, 'c1_start': 1.5, 'c1_end': 0.5, 'c2_start': 0.5, 'c2_end': 2.5, 'seed': 589500, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 04:40:18] Starting experiment well=RO_31A_facies=7_iter=100_p=10_cmode=exponential_c1=[1.5,0.5]_c2=[0.5,2.5]_seed=589500'], 'id': 'well=RO_31A_facies=7_iter=100_p=10_cmode=exponential_c1=[1.5,0.5]_c2=[0.5,2.5]_seed=589500'}
[2025-05-09 04:40:18] Using random seed: 589500
[2025-05-09 04:40:22] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 04:40:22] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 04:40:22] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 04:40:22] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 04:40:22] Data range: 0 to 80
[2025-05-09 04:40:23] Best of swarm: 2.0723745381290115
[2025-05-09 04:40:23] Best of swarm: 7.223590883179414e-09
[2025-05-09 04:40:24] Best of swarm: 6.604066265786118e-08
[2025-05-09 04:40:24] Best of swarm: 2.3301376612966177e-10
[2025-05-09 04:40:25] Best of swarm: 1.0745902481542779e-10
[2025-05-09 04:40:27] Best of swarm: 1.4253106998423167e-07
[2025-05-09 04:40:27] Best of swarm: 1.8046548578892858
[2025-05-09 04:40:27] Best of swarm: 6.382281628729085e-10
[2025-05-09 04:40:28] Best of swarm: 2.4265208502536507e-09
[2025-05-09 04:40:29] Best of swarm: 1.157641043885905e-06
[2025-05-09 04:40:29] Best of swarm: 6.80017631943544e-07
[2025-05-09 04:40:31] Best of swarm: 3.236360532098685e-12
[2025-05-09 04:40:31] Best of swarm: 2.4157690022609932
[2025-05-09 04:40:31] Best of swarm: 0.0009993144581792852
[2025-05-09 04:40:32] Best of swarm: 0.000999093424679564
[2025-05-09 04:40:33] Best of swarm: 0.0009993177928665
[2025-05-09 04:40:33] Best of swarm: 0.0009992036319168077
[2025-05-09 04:40:35] Best of swarm: 0.0009993137733404444
[2025-05-09 04:40:35] Best of swarm: 1.4679125982677055
[2025-05-09 04:40:35] Best of swarm: 4.4571210742254293e-08
[2025-05-09 04:40:36] Best of swarm: 0.00025777684893461524
[2025-05-09 04:40:37] Best of swarm: 7.614680548867069e-06
[2025-05-09 04:40:37] Best of swarm: 5.91991134193366e-09
[2025-05-09 04:40:39] Best of swarm: 2.2511561715613007e-07
[2025-05-09 04:40:39] Best of swarm: 1.4428200101336806
[2025-05-09 04:40:40] Best of swarm: 2.590728059435973e-09
[2025-05-09 04:40:40] Best of swarm: 6.799590788591211e-10
[2025-05-09 04:40:41] Best of swarm: 1.0452406611308736e-05
[2025-05-09 04:40:42] Best of swarm: 1.0919382777918354e-09
[2025-05-09 04:40:43] Best of swarm: 0.002398177341874496
[2025-05-09 04:40:44] Best of swarm: 1.9273058916602177
[2025-05-09 04:40:44] Best of swarm: 7.379286706244441e-10
[2025-05-09 04:40:45] Best of swarm: 0.0017078731756461428
[2025-05-09 04:40:45] Best of swarm: 2.336563288815511e-11
[2025-05-09 04:40:46] Best of swarm: 5.124872402964449e-06
[2025-05-09 04:40:48] Best of swarm: 2.9256993194253414e-06
[2025-05-09 04:40:48] Best of swarm: 2.1370768476856217
[2025-05-09 04:40:48] Best of swarm: 3.1547703051588826e-08
[2025-05-09 04:40:49] Best of swarm: 9.662784289414939e-08
[2025-05-09 04:40:50] Best of swarm: 8.26001348562829e-10
[2025-05-09 04:40:50] Best of swarm: 1.1385911082348103e-08
[2025-05-09 04:40:52] Best of swarm: 0.00010010502087392615
[2025-05-09 04:40:52] Best of swarm: 2.3121465957113188
[2025-05-09 04:40:52] Best of swarm: 1.8389767225949976e-09
[2025-05-09 04:40:53] Best of swarm: 1.7813931447161505e-12
[2025-05-09 04:40:54] Best of swarm: 1.0372964877544014e-11
[2025-05-09 04:40:54] Best of swarm: 4.435897236008407e-08
[2025-05-09 04:40:56] Best of swarm: 1.4697532703392807e-15
[2025-05-09 04:40:56] Best of swarm: 2.368134509831766
[2025-05-09 04:40:56] Best of swarm: 0.0002627049811328619
