[2025-05-09 03:02:55] Starting experiment well=RO_31A_facies=7_iter=50_p=20_cmode=linear_c1=[2.5,1.5]_c2=[0.5,2.5]_seed=939019
[2025-05-09 03:02:55] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 50, 'particles': 20, 'cmode': 1, 'c1_start': 2.5, 'c1_end': 1.5, 'c2_start': 0.5, 'c2_end': 2.5, 'seed': 939019, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 03:02:55] Starting experiment well=RO_31A_facies=7_iter=50_p=20_cmode=linear_c1=[2.5,1.5]_c2=[0.5,2.5]_seed=939019'], 'id': 'well=RO_31A_facies=7_iter=50_p=20_cmode=linear_c1=[2.5,1.5]_c2=[0.5,2.5]_seed=939019'}
[2025-05-09 03:02:55] Using random seed: 939019
[2025-05-09 03:02:59] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 03:02:59] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 03:02:59] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 03:02:59] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 03:02:59] Data range: 0 to 80
[2025-05-09 03:03:00] Best of swarm: 2.0723745381290115
[2025-05-09 03:03:00] Best of swarm: 1.4035730238465701e-06
[2025-05-09 03:03:01] Best of swarm: 2.523002605414138e-07
[2025-05-09 03:03:01] Best of swarm: 2.644540849483144e-08
[2025-05-09 03:03:02] Best of swarm: 1.3366523519931604e-06
[2025-05-09 03:03:04] Best of swarm: 2.815954329782415e-09
[2025-05-09 03:03:04] Best of swarm: 1.8046548578892858
[2025-05-09 03:03:04] Best of swarm: 1.870442272688525e-06
[2025-05-09 03:03:05] Best of swarm: 3.6283411156362736e-06
[2025-05-09 03:03:06] Best of swarm: 2.4280717100282856e-06
[2025-05-09 03:03:06] Best of swarm: 1.3753347668729357e-07
[2025-05-09 03:03:08] Best of swarm: 2.0144670618811616e-08
[2025-05-09 03:03:08] Best of swarm: 2.4157690022609932
[2025-05-09 03:03:08] Best of swarm: 0.0009993144581792852
[2025-05-09 03:03:09] Best of swarm: 0.0009993588427649543
[2025-05-09 03:03:10] Best of swarm: 0.0009993177928665
[2025-05-09 03:03:10] Best of swarm: 0.0009992487627967371
[2025-05-09 03:03:12] Best of swarm: 0.0009990870455501687
[2025-05-09 03:03:12] Best of swarm: 1.4679125982677055
[2025-05-09 03:03:12] Best of swarm: 1.5912893879030333e-06
[2025-05-09 03:03:13] Best of swarm: 0.00021178286408863657
[2025-05-09 03:03:14] Best of swarm: 4.655419905799871e-06
[2025-05-09 03:03:14] Best of swarm: 0.0007457721627612946
[2025-05-09 03:03:16] Best of swarm: 0.0008832755560811957
[2025-05-09 03:03:16] Best of swarm: 1.4428200101336806
[2025-05-09 03:03:17] Best of swarm: 3.576007699332279e-06
[2025-05-09 03:03:17] Best of swarm: 0.00018517314685511697
[2025-05-09 03:03:18] Best of swarm: 2.2012193517315038e-10
[2025-05-09 03:03:19] Best of swarm: 1.593954317110524e-05
[2025-05-09 03:03:20] Best of swarm: 0.00016041452955173365
[2025-05-09 03:03:21] Best of swarm: 1.9273058916602177
[2025-05-09 03:03:21] Best of swarm: 8.463833565781824e-11
[2025-05-09 03:03:22] Best of swarm: 1.6940781050449817e-07
[2025-05-09 03:03:23] Best of swarm: 1.9400910944575256e-05
[2025-05-09 03:03:23] Best of swarm: 4.995607723224968e-09
[2025-05-09 03:03:25] Best of swarm: 6.434275639149189e-06
[2025-05-09 03:03:25] Best of swarm: 2.1370768476856217
[2025-05-09 03:03:25] Best of swarm: 8.784010062859882e-07
[2025-05-09 03:03:26] Best of swarm: 6.153525549740323e-06
[2025-05-09 03:03:27] Best of swarm: 6.494272778337542e-11
[2025-05-09 03:03:27] Best of swarm: 6.581847142209087e-07
[2025-05-09 03:03:29] Best of swarm: 6.674346250758645e-08
[2025-05-09 03:03:29] Best of swarm: 2.3121465957113188
[2025-05-09 03:03:29] Best of swarm: 4.350213559267532e-06
[2025-05-09 03:03:30] Best of swarm: 4.357082664744361e-06
[2025-05-09 03:03:31] Best of swarm: 1.3917854103820466e-09
