[2025-05-09 05:09:16] Starting experiment well=RO_31A_facies=7_iter=100_p=20_cmode=exponential_c1=[2.5,0.5]_c2=[1.0,2.0]_seed=599653
[2025-05-09 05:09:16] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 100, 'particles': 20, 'cmode': 2, 'c1_start': 2.5, 'c1_end': 0.5, 'c2_start': 1.0, 'c2_end': 2.0, 'seed': 599653, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 05:09:16] Starting experiment well=RO_31A_facies=7_iter=100_p=20_cmode=exponential_c1=[2.5,0.5]_c2=[1.0,2.0]_seed=599653'], 'id': 'well=RO_31A_facies=7_iter=100_p=20_cmode=exponential_c1=[2.5,0.5]_c2=[1.0,2.0]_seed=599653'}
[2025-05-09 05:09:16] Using random seed: 599653
[2025-05-09 05:09:20] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 05:09:20] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 05:09:20] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 05:09:20] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 05:09:20] Data range: 0 to 80
[2025-05-09 05:09:20] Best of swarm: 2.0723745381290115
[2025-05-09 05:09:21] Best of swarm: 1.5772079771192083e-07
[2025-05-09 05:09:22] Best of swarm: 2.6620870820923333e-11
[2025-05-09 05:09:24] Best of swarm: 6.528956427931023e-05
[2025-05-09 05:09:25] Best of swarm: 2.0671837294477136e-09
[2025-05-09 05:09:28] Best of swarm: 2.1048138819351012e-07
[2025-05-09 05:09:29] Best of swarm: 1.8046548578892858
[2025-05-09 05:09:29] Best of swarm: 1.569112021424404e-10
[2025-05-09 05:09:31] Best of swarm: 5.482110240251576e-05
[2025-05-09 05:09:32] Best of swarm: 1.8360366929468805e-08
[2025-05-09 05:09:33] Best of swarm: 2.776928959210108e-06
[2025-05-09 05:09:37] Best of swarm: 0.0003257815443367106
[2025-05-09 05:09:37] Best of swarm: 2.4157690022609932
[2025-05-09 05:09:38] Best of swarm: 0.0009991103478515367
[2025-05-09 05:09:39] Best of swarm: 0.0009993588427649543
[2025-05-09 05:09:41] Best of swarm: 0.0009993177928665
[2025-05-09 05:09:42] Best of swarm: 0.0009992487627967371
[2025-05-09 05:09:45] Best of swarm: 0.0009993137733404444
[2025-05-09 05:09:46] Best of swarm: 1.4679125982677055
[2025-05-09 05:09:46] Best of swarm: 4.5330006330138197e-08
[2025-05-09 05:09:48] Best of swarm: 4.03629277680166e-06
[2025-05-09 05:09:50] Best of swarm: 9.259291422870378e-09
[2025-05-09 05:09:50] Best of swarm: 1.083858747908732e-10
[2025-05-09 05:09:54] Best of swarm: 4.534795792546777e-07
[2025-05-09 05:09:54] Best of swarm: 1.4428200101336806
[2025-05-09 05:09:55] Best of swarm: 8.210703126087062e-05
[2025-05-09 05:09:57] Best of swarm: 3.3086022180907724e-07
[2025-05-09 05:09:58] Best of swarm: 1.219217722297596e-09
[2025-05-09 05:09:59] Best of swarm: 2.3071815334565164e-06
[2025-05-09 05:10:03] Best of swarm: 4.708922667967903e-08
[2025-05-09 05:10:03] Best of swarm: 1.9273058916602177
[2025-05-09 05:10:03] Best of swarm: 1.3310013636464736e-08
[2025-05-09 05:10:05] Best of swarm: 6.868742484394568e-07
[2025-05-09 05:10:07] Best of swarm: 8.707606381553881e-08
[2025-05-09 05:10:07] Best of swarm: 6.837724954409677e-05
[2025-05-09 05:10:11] Best of swarm: 7.533639945675928e-11
[2025-05-09 05:10:11] Best of swarm: 2.1370768476856217
[2025-05-09 05:10:12] Best of swarm: 9.78069492919002e-09
[2025-05-09 05:10:13] Best of swarm: 8.315904272157025e-09
[2025-05-09 05:10:15] Best of swarm: 2.2427440075150763e-06
[2025-05-09 05:10:16] Best of swarm: 1.3339420154657311e-10
[2025-05-09 05:10:19] Best of swarm: 7.033661945571966e-08
[2025-05-09 05:10:20] Best of swarm: 2.3121465957113188
[2025-05-09 05:10:20] Best of swarm: 1.8230483617010929e-10
