[2025-05-09 04:13:37] Starting experiment well=RO_31A_facies=7_iter=100_p=10_cmode=exponential_c1=[2.5,1.5]_c2=[1.5,2.5]_seed=786911
[2025-05-09 04:13:37] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 100, 'particles': 10, 'cmode': 2, 'c1_start': 2.5, 'c1_end': 1.5, 'c2_start': 1.5, 'c2_end': 2.5, 'seed': 786911, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 04:13:37] Starting experiment well=RO_31A_facies=7_iter=100_p=10_cmode=exponential_c1=[2.5,1.5]_c2=[1.5,2.5]_seed=786911'], 'id': 'well=RO_31A_facies=7_iter=100_p=10_cmode=exponential_c1=[2.5,1.5]_c2=[1.5,2.5]_seed=786911'}
[2025-05-09 04:13:37] Using random seed: 786911
[2025-05-09 04:13:41] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 04:13:41] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 04:13:41] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 04:13:41] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 04:13:41] Data range: 0 to 80
[2025-05-09 04:13:41] Best of swarm: 2.0723745381290115
[2025-05-09 04:13:41] Best of swarm: 1.6238182257672694e-07
[2025-05-09 04:13:42] Best of swarm: 0.000334139157332395
[2025-05-09 04:13:43] Best of swarm: 9.502738411168693e-07
[2025-05-09 04:13:43] Best of swarm: 2.7093808106221827e-07
[2025-05-09 04:13:45] Best of swarm: 2.286380103016119e-06
[2025-05-09 04:13:45] Best of swarm: 1.8046548578892858
[2025-05-09 04:13:46] Best of swarm: 9.870913322620346e-05
[2025-05-09 04:13:46] Best of swarm: 0.00015364921406084322
[2025-05-09 04:13:47] Best of swarm: 6.687168666601345e-07
[2025-05-09 04:13:48] Best of swarm: 0.000306624062123278
[2025-05-09 04:13:49] Best of swarm: 5.600796144142886e-06
[2025-05-09 04:13:50] Best of swarm: 2.4157690022609932
[2025-05-09 04:13:50] Best of swarm: 0.0009993144581792852
[2025-05-09 04:13:51] Best of swarm: 0.0009993588427649543
[2025-05-09 04:13:51] Best of swarm: 0.0009993177928665
[2025-05-09 04:13:52] Best of swarm: 0.0009992487627967371
[2025-05-09 04:13:53] Best of swarm: 0.0009993137733404444
[2025-05-09 04:13:54] Best of swarm: 1.4679125982677055
[2025-05-09 04:13:54] Best of swarm: 0.0003757122192624141
[2025-05-09 04:13:55] Best of swarm: 2.3768696655596528e-07
[2025-05-09 04:13:55] Best of swarm: 0.002203217998344816
[2025-05-09 04:13:56] Best of swarm: 5.413752116082488e-08
[2025-05-09 04:13:58] Best of swarm: 1.4407608783310165e-06
[2025-05-09 04:13:58] Best of swarm: 1.4428200101336806
[2025-05-09 04:13:58] Best of swarm: 0.00017172892111193229
[2025-05-09 04:13:59] Best of swarm: 2.0639229778628392e-05
[2025-05-09 04:13:59] Best of swarm: 1.910721848494162e-09
[2025-05-09 04:14:00] Best of swarm: 0.00012184855680441707
[2025-05-09 04:14:02] Best of swarm: 2.241711522088201e-05
[2025-05-09 04:14:02] Best of swarm: 1.9273058916602177
[2025-05-09 04:14:02] Best of swarm: 9.812285248061276e-08
[2025-05-09 04:14:03] Best of swarm: 1.5851662448185226e-05
[2025-05-09 04:14:04] Best of swarm: 2.5138264205330666e-09
[2025-05-09 04:14:04] Best of swarm: 3.5318211663920176e-07
[2025-05-09 04:14:06] Best of swarm: 5.344847350206136e-05
[2025-05-09 04:14:06] Best of swarm: 2.1370768476856217
[2025-05-09 04:14:06] Best of swarm: 2.8784087144157033e-08
[2025-05-09 04:14:07] Best of swarm: 6.734711935091609e-06
[2025-05-09 04:14:08] Best of swarm: 0.0001453631344420001
[2025-05-09 04:14:08] Best of swarm: 3.983798447655543e-11
[2025-05-09 04:14:10] Best of swarm: 1.8994654423298794e-07
[2025-05-09 04:14:10] Best of swarm: 2.3121465957113188
[2025-05-09 04:14:10] Best of swarm: 6.508318492762866e-08
[2025-05-09 04:14:11] Best of swarm: 8.522081699045321e-13
[2025-05-09 04:14:12] Best of swarm: 2.244213062753507e-08
[2025-05-09 04:14:12] Best of swarm: 4.758010341503446e-11
[2025-05-09 04:14:14] Best of swarm: 1.583744778835428e-09
[2025-05-09 04:14:14] Best of swarm: 2.368134509831766
[2025-05-09 04:14:14] Best of swarm: 0.0002628268486165779
[2025-05-09 04:14:15] Best of swarm: 0.00026272240635048045
[2025-05-09 04:14:16] Best of swarm: 0.0002628285587863548
[2025-05-09 04:14:16] Best of swarm: 0.0002627931577762168
[2025-05-09 04:14:18] Best of swarm: 0.000262826497402358
[2025-05-09 04:14:18] Best of swarm: 2.2361446844634894
[2025-05-09 04:14:18] Best of swarm: 4.771082668430371e-08
[2025-05-09 04:14:19] Best of swarm: 1.4227960980888257e-07
[2025-05-09 04:14:20] Best of swarm: 5.0579141995074625e-05
[2025-05-09 04:14:20] Best of swarm: 2.163090642686625e-05
[2025-05-09 04:14:22] Best of swarm: 2.0857751523314632e-05
[2025-05-09 04:14:22] Best of swarm: 2.148201533349977
[2025-05-09 04:14:23] Best of swarm: 9.579245098077692e-06
[2025-05-09 04:14:23] Best of swarm: 0.00015598432136634127
[2025-05-09 04:14:24] Best of swarm: 5.573729673097999e-07
[2025-05-09 04:14:25] Best of swarm: 2.4885423521882146e-12
[2025-05-09 04:14:26] Best of swarm: 2.48798718679021e-10
[2025-05-09 04:14:27] Best of swarm: 2.08708420731012
[2025-05-09 04:14:27] Best of swarm: 7.02641611218563e-07
[2025-05-09 04:14:28] Best of swarm: 4.057838313462663e-08
[2025-05-09 04:14:28] Best of swarm: 2.6334439466063054e-06
[2025-05-09 04:14:29] Best of swarm: 0.00015727922655051443
[2025-05-09 04:14:31] Best of swarm: 0.00012009693080962806
[2025-05-09 04:14:31] Best of swarm: 1.7412766750441142
[2025-05-09 04:14:31] Best of swarm: 4.6153539617331994e-09
[2025-05-09 04:14:32] Best of swarm: 0.0013684802774900195
[2025-05-09 04:14:33] Best of swarm: 4.2201552539139776e-07
[2025-05-09 04:14:33] Best of swarm: 2.668494977908565e-10
[2025-05-09 04:14:35] Best of swarm: 0.0018609205643329361
[2025-05-09 04:14:35] Best of swarm: 1.9852089430423632
[2025-05-09 04:14:35] Best of swarm: 8.986900689912488e-06
[2025-05-09 04:14:36] Best of swarm: 4.627117428894809e-15
[2025-05-09 04:14:37] Best of swarm: 3.2447018036195946e-08
[2025-05-09 04:14:37] Best of swarm: 0.00017604020409295546
[2025-05-09 04:14:39] Best of swarm: 1.6983351012564226e-07
[2025-05-09 04:14:39] Best of swarm: 2.2830437266645265
[2025-05-09 04:14:39] Best of swarm: 5.119302837142861e-09
[2025-05-09 04:14:40] Best of swarm: 4.586124609054813e-08
[2025-05-09 04:14:41] Best of swarm: 5.948696849636944e-08
[2025-05-09 04:14:41] Best of swarm: 5.551017246279662e-07
[2025-05-09 04:14:43] Best of swarm: 5.232700572710924e-08
[2025-05-09 04:14:43] Best of swarm: 2.310626271281798
[2025-05-09 04:14:44] Best of swarm: 2.006597848154556e-09
[2025-05-09 04:14:44] Best of swarm: 1.1024288381187894e-07
[2025-05-09 04:14:45] Best of swarm: 1.072595522018243e-08
[2025-05-09 04:14:45] Best of swarm: 3.418162497419018e-12
[2025-05-09 04:14:47] Best of swarm: 2.809327715903983e-07
[2025-05-09 04:14:47] Best of swarm: 1.8615175839291427
[2025-05-09 04:14:48] Best of swarm: 4.8966921539997695e-11
[2025-05-09 04:14:48] Best of swarm: 0.0012556178047967849
[2025-05-09 04:14:49] Best of swarm: 0.0005073996832903983
[2025-05-09 04:14:50] Best of swarm: 0.001007846133212092
[2025-05-09 04:14:51] Best of swarm: 1.20038114754412e-08
[2025-05-09 04:14:52] Best of swarm: 1.692274281380051
[2025-05-09 04:14:52] Best of swarm: 8.155759801002656e-06
[2025-05-09 04:14:53] Best of swarm: 1.412412827006654e-08
[2025-05-09 04:14:53] Best of swarm: 9.141551670386103e-06
[2025-05-09 04:14:54] Best of swarm: 0.0018794611447953882
[2025-05-09 04:14:56] Best of swarm: 8.354991323008575e-07
[2025-05-09 04:14:56] Best of swarm: 1.692274281380051
[2025-05-09 04:14:56] Best of swarm: 1.1642486384740477e-05
[2025-05-09 04:14:57] Best of swarm: 0.0015162920341576847
[2025-05-09 04:14:57] Best of swarm: 4.105559512701264e-09
[2025-05-09 04:14:58] Best of swarm: 0.00011328958597169286
[2025-05-09 04:15:00] Best of swarm: 8.175954739028154e-06
[2025-05-09 04:15:00] Best of swarm: 1.4844362505091833
[2025-05-09 04:15:00] Best of swarm: 3.564831334246085e-05
[2025-05-09 04:15:01] Best of swarm: 0.0010902011388273835
[2025-05-09 04:15:02] Best of swarm: 4.3724867212225035e-05
[2025-05-09 04:15:02] Best of swarm: 0.00014005979109447822
[2025-05-09 04:15:04] Best of swarm: 0.00010445734216176876
[2025-05-09 04:15:04] Best of swarm: 1.5469748315288199
[2025-05-09 04:15:04] Best of swarm: 0.00012676028404342267
[2025-05-09 04:15:05] Best of swarm: 1.9349771488416506e-11
[2025-05-09 04:15:06] Best of swarm: 1.4080670528274623e-06
[2025-05-09 04:15:06] Best of swarm: 0.0012049528868988883
[2025-05-09 04:15:08] Best of swarm: 2.2473235100926683e-08
[2025-05-09 04:15:08] Best of swarm: 1.6001603073404849
[2025-05-09 04:15:08] Best of swarm: 0.002710120992187131
[2025-05-09 04:15:09] Best of swarm: 2.2979670170617048e-05
[2025-05-09 04:15:10] Best of swarm: 6.094140513369091e-05
[2025-05-09 04:15:10] Best of swarm: 8.085503573405798e-06
[2025-05-09 04:15:12] Best of swarm: 4.741450443206624e-05
[2025-05-09 04:15:12] Best of swarm: 1.6439712677159868
[2025-05-09 04:15:13] Best of swarm: 2.7389606192574104e-08
[2025-05-09 04:15:13] Best of swarm: 0.001338583799857645
[2025-05-09 04:15:14] Best of swarm: 8.441186639978177e-05
[2025-05-09 04:15:15] Best of swarm: 0.0004543283087388656
[2025-05-09 04:15:16] Best of swarm: 1.0483790079404002e-13
[2025-05-09 04:15:17] Best of swarm: 1.8751863282243466
[2025-05-09 04:15:17] Best of swarm: 9.895619657863875e-05
[2025-05-09 04:15:18] Best of swarm: 8.673485836075089e-07
[2025-05-09 04:15:18] Best of swarm: 3.592495077583941e-11
[2025-05-09 04:15:19] Best of swarm: 0.00023421358796162946
[2025-05-09 04:15:21] Best of swarm: 0.0021636333092498444
[2025-05-09 04:15:21] Best of swarm: 2.0537023205452463
[2025-05-09 04:15:21] Best of swarm: 2.0002883672153094e-10
