[2025-05-09 02:56:53] Starting experiment well=RO_31A_facies=7_iter=50_p=20_cmode=linear_c1=[2.5,0.5]_c2=[1.0,2.0]_seed=735370
[2025-05-09 02:56:53] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 50, 'particles': 20, 'cmode': 1, 'c1_start': 2.5, 'c1_end': 0.5, 'c2_start': 1.0, 'c2_end': 2.0, 'seed': 735370, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 02:56:53] Starting experiment well=RO_31A_facies=7_iter=50_p=20_cmode=linear_c1=[2.5,0.5]_c2=[1.0,2.0]_seed=735370'], 'id': 'well=RO_31A_facies=7_iter=50_p=20_cmode=linear_c1=[2.5,0.5]_c2=[1.0,2.0]_seed=735370'}
[2025-05-09 02:56:53] Using random seed: 735370
[2025-05-09 02:56:57] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 02:56:57] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 02:56:57] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 02:56:57] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 02:56:57] Data range: 0 to 80
[2025-05-09 02:56:57] Best of swarm: 2.0723745381290115
[2025-05-09 02:56:57] Best of swarm: 3.109119466704725e-06
[2025-05-09 02:56:58] Best of swarm: 1.274674922960972e-07
[2025-05-09 02:56:59] Best of swarm: 8.708585205894985e-07
[2025-05-09 02:56:59] Best of swarm: 7.036878998711719e-06
[2025-05-09 02:57:01] Best of swarm: 2.926368575477363e-06
[2025-05-09 02:57:01] Best of swarm: 1.8046548578892858
[2025-05-09 02:57:02] Best of swarm: 2.1726452560428087e-08
[2025-05-09 02:57:02] Best of swarm: 6.328905958045553e-09
[2025-05-09 02:57:03] Best of swarm: 9.271607029524221e-06
[2025-05-09 02:57:04] Best of swarm: 8.891977755489048e-06
[2025-05-09 02:57:05] Best of swarm: 6.219203144545893e-07
[2025-05-09 02:57:06] Best of swarm: 2.4157690022609932
[2025-05-09 02:57:06] Best of swarm: 0.0009993144581792852
[2025-05-09 02:57:07] Best of swarm: 0.0009993588427649543
[2025-05-09 02:57:07] Best of swarm: 0.0009993177928665
[2025-05-09 02:57:08] Best of swarm: 0.0009992487627967371
[2025-05-09 02:57:10] Best of swarm: 0.0009993137733404444
[2025-05-09 02:57:10] Best of swarm: 1.4679125982677055
[2025-05-09 02:57:10] Best of swarm: 2.1758326444829395e-12
[2025-05-09 02:57:11] Best of swarm: 2.2072963027090286e-09
[2025-05-09 02:57:11] Best of swarm: 8.520107528583331e-05
[2025-05-09 02:57:12] Best of swarm: 1.0652692689871828e-08
[2025-05-09 02:57:14] Best of swarm: 9.884613697334667e-05
[2025-05-09 02:57:14] Best of swarm: 1.4428200101336806
[2025-05-09 02:57:14] Best of swarm: 6.659283555133232e-10
[2025-05-09 02:57:15] Best of swarm: 1.8033347979318322e-06
[2025-05-09 02:57:16] Best of swarm: 5.847596746354144e-06
[2025-05-09 02:57:16] Best of swarm: 1.607479782950944e-05
[2025-05-09 02:57:18] Best of swarm: 0.0012062837145270441
[2025-05-09 02:57:18] Best of swarm: 1.9273058916602177
[2025-05-09 02:57:18] Best of swarm: 7.197290776248009e-05
[2025-05-09 02:57:19] Best of swarm: 9.795848195272164e-07
[2025-05-09 02:57:20] Best of swarm: 2.857392651214166e-06
[2025-05-09 02:57:20] Best of swarm: 1.3584524754882838e-08
[2025-05-09 02:57:22] Best of swarm: 2.743279634612614e-06
[2025-05-09 02:57:22] Best of swarm: 2.1370768476856217
[2025-05-09 02:57:22] Best of swarm: 9.500294172043267e-07
[2025-05-09 02:57:23] Best of swarm: 0.00015519554174765748
[2025-05-09 02:57:24] Best of swarm: 1.1278171740573363e-07
[2025-05-09 02:57:24] Best of swarm: 4.6744616702188123e-07
[2025-05-09 02:57:26] Best of swarm: 4.468017432328256e-09
[2025-05-09 02:57:26] Best of swarm: 2.3121465957113188
[2025-05-09 02:57:27] Best of swarm: 4.3600138764502324e-06
[2025-05-09 02:57:27] Best of swarm: 4.357082664744361e-06
[2025-05-09 02:57:28] Best of swarm: 4.0549757737900465e-06
[2025-05-09 02:57:29] Best of swarm: 4.364354407649135e-06
[2025-05-09 02:57:30] Best of swarm: 4.360059112266837e-06
[2025-05-09 02:57:31] Best of swarm: 2.368134509831766
[2025-05-09 02:57:31] Best of swarm: 0.00026273204008010336
[2025-05-09 02:57:32] Best of swarm: 0.00026272565410248946
[2025-05-09 02:57:32] Best of swarm: 0.00026272074432937134
[2025-05-09 02:57:33] Best of swarm: 0.0002627931577762168
[2025-05-09 02:57:34] Best of swarm: 0.000262826497402358
[2025-05-09 02:57:35] Best of swarm: 2.2361446844634894
[2025-05-09 02:57:35] Best of swarm: 9.180648353033624e-11
[2025-05-09 02:57:36] Best of swarm: 1.0656401345001556e-07
[2025-05-09 02:57:36] Best of swarm: 5.019075454903787e-07
[2025-05-09 02:57:37] Best of swarm: 7.230873037861424e-10
[2025-05-09 02:57:39] Best of swarm: 2.7019413267830082e-08
[2025-05-09 02:57:39] Best of swarm: 2.148201533349977
[2025-05-09 02:57:39] Best of swarm: 5.654805602776639e-06
[2025-05-09 02:57:40] Best of swarm: 3.12288195665904e-09
[2025-05-09 02:57:41] Best of swarm: 7.568317640657292e-10
[2025-05-09 02:57:41] Best of swarm: 6.262624676803837e-09
[2025-05-09 02:57:43] Best of swarm: 2.9672888008306746e-07
[2025-05-09 02:57:43] Best of swarm: 2.08708420731012
[2025-05-09 02:57:43] Best of swarm: 4.202251917999729e-08
[2025-05-09 02:57:44] Best of swarm: 2.427835930922736e-07
[2025-05-09 02:57:45] Best of swarm: 3.8173984525537446e-08
[2025-05-09 02:57:45] Best of swarm: 1.2604937548953296e-05
[2025-05-09 02:57:47] Best of swarm: 8.989782924371332e-06
[2025-05-09 02:57:47] Best of swarm: 1.7412766750441142
[2025-05-09 02:57:47] Best of swarm: 2.1016483285671983e-07
[2025-05-09 02:57:48] Best of swarm: 1.861747663672666e-05
[2025-05-09 02:57:49] Best of swarm: 7.072848266493899e-07
[2025-05-09 02:57:49] Best of swarm: 8.811296004789995e-08
[2025-05-09 02:57:51] Best of swarm: 3.313430665692613e-09
[2025-05-09 02:57:51] Best of swarm: 1.9852089430423632
[2025-05-09 02:57:51] Best of swarm: 2.547536613771572e-06
[2025-05-09 02:57:52] Best of swarm: 0.00015489243157223255
[2025-05-09 02:57:53] Best of swarm: 2.2671522984105387e-08
[2025-05-09 02:57:53] Best of swarm: 6.3998833505818645e-06
[2025-05-09 02:57:55] Best of swarm: 4.591102919000073e-07
[2025-05-09 02:57:55] Best of swarm: 2.2830437266645265
[2025-05-09 02:57:56] Best of swarm: 0.00013661085466852053
[2025-05-09 02:57:56] Best of swarm: 1.2677845957655442e-06
[2025-05-09 02:57:57] Best of swarm: 0.00013660962171904275
[2025-05-09 02:57:58] Best of swarm: 1.3521298624432447e-07
[2025-05-09 02:57:59] Best of swarm: 0.0001366111078781268
[2025-05-09 02:58:00] Best of swarm: 2.310626271281798
[2025-05-09 02:58:00] Best of swarm: 6.596970241494062e-06
[2025-05-09 02:58:01] Best of swarm: 6.694445274534037e-06
[2025-05-09 02:58:01] Best of swarm: 2.6919211922066107e-09
[2025-05-09 02:58:02] Best of swarm: 6.701592174719611e-06
[2025-05-09 02:58:03] Best of swarm: 5.6932871344439395e-09
[2025-05-09 02:58:04] Best of swarm: 1.8615175839291427
[2025-05-09 02:58:04] Best of swarm: 9.717879647886111e-06
[2025-05-09 02:58:05] Best of swarm: 2.947902835601857e-06
[2025-05-09 02:58:05] Best of swarm: 1.3134792362316895e-05
[2025-05-09 02:58:06] Best of swarm: 1.104600117109513e-06
[2025-05-09 02:58:08] Best of swarm: 1.196651303100143e-07
[2025-05-09 02:58:08] Best of swarm: 1.692274281380051
[2025-05-09 02:58:08] Best of swarm: 5.248226472488989e-09
[2025-05-09 02:58:09] Best of swarm: 2.4655876341331764e-06
[2025-05-09 02:58:10] Best of swarm: 4.761918149110988e-06
[2025-05-09 02:58:10] Best of swarm: 3.7003645223811246e-06
[2025-05-09 02:58:12] Best of swarm: 8.011000635989966e-05
[2025-05-09 02:58:12] Best of swarm: 1.692274281380051
[2025-05-09 02:58:12] Best of swarm: 5.977388455484204e-05
[2025-05-09 02:58:13] Best of swarm: 5.587731976593598e-07
[2025-05-09 02:58:14] Best of swarm: 3.871972969614286e-06
[2025-05-09 02:58:14] Best of swarm: 5.463860191198919e-09
[2025-05-09 02:58:16] Best of swarm: 2.4495128363580673e-07
[2025-05-09 02:58:16] Best of swarm: 1.4844362505091833
[2025-05-09 02:58:16] Best of swarm: 2.188246436655326e-05
[2025-05-09 02:58:17] Best of swarm: 1.9560910890816866e-06
[2025-05-09 02:58:18] Best of swarm: 4.3923323246217665e-06
[2025-05-09 02:58:18] Best of swarm: 7.153803748465583e-05
[2025-05-09 02:58:20] Best of swarm: 2.5707916038289157e-05
[2025-05-09 02:58:20] Best of swarm: 1.5469748315288199
[2025-05-09 02:58:21] Best of swarm: 0.0007288495182296866
[2025-05-09 02:58:21] Best of swarm: 3.673232449035205e-07
[2025-05-09 02:58:22] Best of swarm: 1.1288828877930858e-06
[2025-05-09 02:58:23] Best of swarm: 0.0019524678254994425
[2025-05-09 02:58:24] Best of swarm: 5.0020876683601555e-06
[2025-05-09 02:58:25] Best of swarm: 1.6001603073404849
[2025-05-09 02:58:25] Best of swarm: 7.134079303171562e-08
[2025-05-09 02:58:26] Best of swarm: 4.846926742277328e-05
[2025-05-09 02:58:26] Best of swarm: 6.86183002801269e-06
[2025-05-09 02:58:27] Best of swarm: 7.068077968251096e-05
[2025-05-09 02:58:29] Best of swarm: 2.1446961262975907e-06
[2025-05-09 02:58:29] Best of swarm: 1.6439712677159868
[2025-05-09 02:58:29] Best of swarm: 5.1081708380417e-09
[2025-05-09 02:58:30] Best of swarm: 3.5025503352946778e-06
[2025-05-09 02:58:30] Best of swarm: 3.2264647058469313e-05
[2025-05-09 02:58:31] Best of swarm: 6.102567289531332e-06
[2025-05-09 02:58:33] Best of swarm: 1.1115697689313996e-09
[2025-05-09 02:58:33] Best of swarm: 1.8751863282243466
[2025-05-09 02:58:33] Best of swarm: 6.342881464919501e-07
[2025-05-09 02:58:34] Best of swarm: 3.2058047278815734e-05
[2025-05-09 02:58:35] Best of swarm: 1.202227682932151e-05
[2025-05-09 02:58:35] Best of swarm: 8.44038471068993e-05
[2025-05-09 02:58:37] Best of swarm: 1.3284295385353977e-06
[2025-05-09 02:58:37] Best of swarm: 2.0537023205452463
[2025-05-09 02:58:37] Best of swarm: 1.006504135805776e-06
[2025-05-09 02:58:38] Best of swarm: 1.8578193640059682e-07
[2025-05-09 02:58:39] Best of swarm: 4.627894308677486e-10
[2025-05-09 02:58:39] Best of swarm: 1.1899841968780175e-06
[2025-05-09 02:58:41] Best of swarm: 2.6611656431939524e-06
[2025-05-09 02:58:41] Best of swarm: 1.8240512896743788
[2025-05-09 02:58:41] Best of swarm: 4.310202872264222e-06
[2025-05-09 02:58:42] Best of swarm: 8.40265140125057e-09
[2025-05-09 02:58:43] Best of swarm: 8.574703070831903e-06
[2025-05-09 02:58:43] Best of swarm: 4.8508372077511865e-08
[2025-05-09 02:58:45] Best of swarm: 2.1593258811327527e-07
[2025-05-09 02:58:45] Best of swarm: 1.827564473191132
[2025-05-09 02:58:46] Best of swarm: 2.372218088169773e-05
[2025-05-09 02:58:46] Best of swarm: 4.2846874079501756e-09
[2025-05-09 02:58:47] Best of swarm: 1.4550317326528468e-06
[2025-05-09 02:58:48] Best of swarm: 1.7890702058976294e-07
[2025-05-09 02:58:49] Best of swarm: 2.058155061686076e-08
[2025-05-09 02:58:50] Best of swarm: 1.7949955219967386
[2025-05-09 02:58:50] Best of swarm: 8.679008023786216e-10
[2025-05-09 02:58:51] Best of swarm: 5.316138574718318e-08
[2025-05-09 02:58:51] Best of swarm: 0.00038651623054641496
[2025-05-09 02:58:52] Best of swarm: 5.604495801784289e-07
[2025-05-09 02:58:54] Best of swarm: 0.0001505122030734723
[2025-05-09 02:58:54] Best of swarm: 1.7672363738627137
[2025-05-09 02:58:54] Best of swarm: 5.215158006813724e-05
[2025-05-09 02:58:55] Best of swarm: 4.707680807262792e-09
[2025-05-09 02:58:55] Best of swarm: 1.3366908008021367e-05
[2025-05-09 02:58:56] Best of swarm: 4.496827171600702e-06
[2025-05-09 02:58:58] Best of swarm: 4.331284691123633e-06
[2025-05-09 02:58:58] Best of swarm: 1.7560872686547422
[2025-05-09 02:58:58] Best of swarm: 3.0533302761839364e-06
[2025-05-09 02:58:59] Best of swarm: 1.0710078989214685e-12
[2025-05-09 02:59:00] Best of swarm: 3.203809627590299e-08
[2025-05-09 02:59:00] Best of swarm: 5.312120873175103e-06
[2025-05-09 02:59:02] Best of swarm: 5.709174100125518e-08
[2025-05-09 02:59:02] Best of swarm: 2.0285576505856873
[2025-05-09 02:59:02] Best of swarm: 5.568215871790603e-06
[2025-05-09 02:59:03] Best of swarm: 1.2991492706325553e-05
[2025-05-09 02:59:04] Best of swarm: 6.195375180096604e-07
[2025-05-09 02:59:04] Best of swarm: 1.175996443824255e-07
[2025-05-09 02:59:06] Best of swarm: 8.92185313748717e-08
[2025-05-09 02:59:06] Best of swarm: 2.017747604921332
[2025-05-09 02:59:06] Best of swarm: 1.2485613972734747e-08
[2025-05-09 02:59:07] Best of swarm: 2.2208764407445194e-06
[2025-05-09 02:59:08] Best of swarm: 2.4707199499139265e-07
[2025-05-09 02:59:08] Best of swarm: 1.4918811569843058e-06
[2025-05-09 02:59:10] Best of swarm: 1.0670165528406265e-05
[2025-05-09 02:59:10] Best of swarm: 2.001020816652991
[2025-05-09 02:59:11] Best of swarm: 1.1861611504784219e-06
[2025-05-09 02:59:11] Best of swarm: 2.9639798581403697e-10
[2025-05-09 02:59:12] Best of swarm: 2.293158219196636e-05
[2025-05-09 02:59:13] Best of swarm: 7.531941095458252e-10
[2025-05-09 02:59:14] Best of swarm: 4.7232575074901634e-07
[2025-05-09 02:59:15] Best of swarm: 1.9739531476061998
[2025-05-09 02:59:15] Best of swarm: 7.349743191184303e-06
[2025-05-09 02:59:16] Best of swarm: 6.956722333291822e-07
[2025-05-09 02:59:16] Best of swarm: 6.203451251963416e-08
[2025-05-09 02:59:17] Best of swarm: 3.697641525449233e-05
[2025-05-09 02:59:19] Best of swarm: 2.3427310944700326e-07
[2025-05-09 02:59:19] Best of swarm: 1.9079190496469316
[2025-05-09 02:59:19] Best of swarm: 4.306523220137883e-05
[2025-05-09 02:59:20] Best of swarm: 3.4234493756116467e-07
[2025-05-09 02:59:21] Best of swarm: 5.3065755317843775e-06
[2025-05-09 02:59:21] Best of swarm: 2.571194120028313e-05
[2025-05-09 02:59:23] Best of swarm: 2.4699964427197096e-06
[2025-05-09 02:59:23] Best of swarm: 1.8081493214060378
[2025-05-09 02:59:23] Best of swarm: 5.9243621872070095e-06
[2025-05-09 02:59:24] Best of swarm: 5.562714157349425e-08
[2025-05-09 02:59:25] Best of swarm: 5.204586473129359e-07
[2025-05-09 02:59:25] Best of swarm: 7.313759666322953e-07
[2025-05-09 02:59:27] Best of swarm: 1.8396944797202405e-06
[2025-05-09 02:59:27] Best of swarm: 1.8522513978084036
[2025-05-09 02:59:27] Best of swarm: 3.913699879801263e-07
[2025-05-09 02:59:28] Best of swarm: 1.2085179553215144e-05
[2025-05-09 02:59:29] Best of swarm: 3.136562806789327e-07
[2025-05-09 02:59:29] Best of swarm: 6.926254141826846e-07
[2025-05-09 02:59:31] Best of swarm: 1.5406928551080472e-05
[2025-05-09 02:59:31] Best of swarm: 3.5947190373952425
[2025-05-09 02:59:32] Best of swarm: 0.13936034423756027
[2025-05-09 02:59:32] Best of swarm: 0.13936232523523528
[2025-05-09 02:59:33] Best of swarm: 0.13936184047372321
[2025-05-09 02:59:33] Best of swarm: 0.13935917787321872
[2025-05-09 02:59:35] Best of swarm: 0.13936179300633084
[2025-05-09 02:59:35] Best of swarm: 2.4058318859120638
[2025-05-09 02:59:36] Best of swarm: 0.0008072380717766624
[2025-05-09 02:59:36] Best of swarm: 0.0008072779634676253
[2025-05-09 02:59:37] Best of swarm: 0.0008072410689018122
[2025-05-09 02:59:38] Best of swarm: 0.0008071790266885946
[2025-05-09 02:59:39] Best of swarm: 0.0008072374562624181
[2025-05-09 02:59:40] Best of swarm: 1.9719866734048708
[2025-05-09 02:59:40] Best of swarm: 4.01935010241077e-08
[2025-05-09 02:59:41] Best of swarm: 2.067763094864403e-06
[2025-05-09 02:59:41] Best of swarm: 1.3260336944442486e-06
[2025-05-09 02:59:42] Best of swarm: 9.260383824710662e-06
[2025-05-09 02:59:44] Best of swarm: 6.444131725032546e-07
[2025-05-09 02:59:44] Best of swarm: 2.0129208818609627
[2025-05-09 02:59:44] Best of swarm: 3.595802824853307e-07
[2025-05-09 02:59:45] Best of swarm: 8.050961823865927e-07
[2025-05-09 02:59:46] Best of swarm: 6.401852061632414e-07
[2025-05-09 02:59:46] Best of swarm: 1.4821119088742949e-06
[2025-05-09 02:59:48] Best of swarm: 0.00010560015545067703
[2025-05-09 02:59:48] Best of swarm: 2.023718007525318
[2025-05-09 02:59:48] Best of swarm: 1.0610813639162165e-05
[2025-05-09 02:59:49] Best of swarm: 4.8124504556603895e-08
[2025-05-09 02:59:50] Best of swarm: 4.8281895868898327e-08
[2025-05-09 02:59:50] Best of swarm: 2.4079345029480703e-06
[2025-05-09 02:59:52] Best of swarm: 8.046550030148211e-08
[2025-05-09 02:59:52] Best of swarm: 2.070071859041779
[2025-05-09 02:59:52] Best of swarm: 5.289310952067218e-06
[2025-05-09 02:59:53] Best of swarm: 4.99219968770287e-07
[2025-05-09 02:59:54] Best of swarm: 2.1750112508199477e-06
[2025-05-09 02:59:54] Best of swarm: 2.3050667541711213e-05
[2025-05-09 02:59:56] Best of swarm: 3.833709772473326e-07
[2025-05-09 02:59:56] Best of swarm: 2.1195703545313775
[2025-05-09 02:59:56] Best of swarm: 3.6989178032403483e-06
[2025-05-09 02:59:57] Best of swarm: 1.2044160419760741e-05
[2025-05-09 02:59:58] Best of swarm: 0.00034071250061791617
[2025-05-09 02:59:58] Best of swarm: 3.9718348612431183e-07
[2025-05-09 03:00:00] Best of swarm: 0.00019283143433791367
[2025-05-09 03:00:00] Best of swarm: 2.0902637010550653
[2025-05-09 03:00:01] Best of swarm: 9.416812377830644e-07
[2025-05-09 03:00:01] Best of swarm: 3.929945179245094e-08
[2025-05-09 03:00:02] Best of swarm: 6.409852354863111e-10
[2025-05-09 03:00:03] Best of swarm: 2.682951858138545e-06
[2025-05-09 03:00:04] Best of swarm: 4.3572196545997454e-07
[2025-05-09 03:00:05] Best of swarm: 1.9576890842237624
[2025-05-09 03:00:05] Best of swarm: 0.00014517526684131138
[2025-05-09 03:00:06] Best of swarm: 1.338098879751842e-05
[2025-05-09 03:00:06] Best of swarm: 3.389857171352172e-07
[2025-05-09 03:00:07] Best of swarm: 3.515158344129883e-07
[2025-05-09 03:00:09] Best of swarm: 6.924368581794757e-09
[2025-05-09 03:00:09] Best of swarm: 1.9001917528416183
[2025-05-09 03:00:09] Best of swarm: 7.063686071251456e-07
[2025-05-09 03:00:10] Best of swarm: 1.9840034554352964e-07
[2025-05-09 03:00:11] Best of swarm: 7.363772036327188e-07
[2025-05-09 03:00:11] Best of swarm: 6.429860452007511e-07
[2025-05-09 03:00:13] Best of swarm: 5.5771336541388106e-05
[2025-05-09 03:00:13] Best of swarm: 1.9641305765995563
[2025-05-09 03:00:13] Best of swarm: 4.0836862846411995e-07
