[2025-05-09 02:33:02] Starting experiment well=RO_31A_facies=7_iter=50_p=10_cmode=linear_c1=[2.0,1.0]_c2=[0.5,2.5]_seed=158386
[2025-05-09 02:33:02] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 50, 'particles': 10, 'cmode': 1, 'c1_start': 2.0, 'c1_end': 1.0, 'c2_start': 0.5, 'c2_end': 2.5, 'seed': 158386, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 02:33:02] Starting experiment well=RO_31A_facies=7_iter=50_p=10_cmode=linear_c1=[2.0,1.0]_c2=[0.5,2.5]_seed=158386'], 'id': 'well=RO_31A_facies=7_iter=50_p=10_cmode=linear_c1=[2.0,1.0]_c2=[0.5,2.5]_seed=158386'}
[2025-05-09 02:33:02] Using random seed: 158386
[2025-05-09 02:33:05] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 02:33:05] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 02:33:05] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 02:33:05] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 02:33:05] Data range: 0 to 80
[2025-05-09 02:33:06] Best of swarm: 2.0723745381290115
[2025-05-09 02:33:06] Best of swarm: 8.87299828734547e-06
[2025-05-09 02:33:06] Best of swarm: 6.818074265985809e-09
[2025-05-09 02:33:06] Best of swarm: 5.205514469631096e-09
[2025-05-09 02:33:07] Best of swarm: 1.502407575534083e-06
[2025-05-09 02:33:08] Best of swarm: 2.989261848904716e-10
[2025-05-09 02:33:08] Best of swarm: 1.8046548578892858
[2025-05-09 02:33:08] Best of swarm: 7.160943146432572e-10
[2025-05-09 02:33:08] Best of swarm: 7.962328024426479e-06
[2025-05-09 02:33:09] Best of swarm: 1.263534369530598e-05
[2025-05-09 02:33:09] Best of swarm: 5.761043587809061e-06
[2025-05-09 02:33:10] Best of swarm: 0.0009215482875010418
[2025-05-09 02:33:10] Best of swarm: 2.4157690022609932
[2025-05-09 02:33:10] Best of swarm: 0.0009991384175548877
[2025-05-09 02:33:10] Best of swarm: 0.0009993588427649543
[2025-05-09 02:33:11] Best of swarm: 0.0009993177928665
[2025-05-09 02:33:11] Best of swarm: 0.0009992487627967371
[2025-05-09 02:33:12] Best of swarm: 0.0009990831155148464
[2025-05-09 02:33:12] Best of swarm: 1.4679125982677055
[2025-05-09 02:33:12] Best of swarm: 7.511781765509955e-08
[2025-05-09 02:33:12] Best of swarm: 0.001524659558109451
[2025-05-09 02:33:13] Best of swarm: 9.08052859286089e-06
[2025-05-09 02:33:13] Best of swarm: 5.927710113259525e-06
[2025-05-09 02:33:14] Best of swarm: 8.189018805968177e-09
[2025-05-09 02:33:14] Best of swarm: 1.4428200101336806
[2025-05-09 02:33:14] Best of swarm: 0.00023691319410642183
[2025-05-09 02:33:14] Best of swarm: 0.006994908899007916
[2025-05-09 02:33:15] Best of swarm: 0.0011681743266970465
[2025-05-09 02:33:15] Best of swarm: 1.3892301938003264e-05
[2025-05-09 02:33:16] Best of swarm: 1.972491111828334e-05
[2025-05-09 02:33:16] Best of swarm: 1.9273058916602177
[2025-05-09 02:33:16] Best of swarm: 1.4606061888722656e-07
[2025-05-09 02:33:17] Best of swarm: 1.47249868124563e-05
[2025-05-09 02:33:17] Best of swarm: 3.2521717554824608e-06
[2025-05-09 02:33:17] Best of swarm: 3.43189208970321e-08
[2025-05-09 02:33:18] Best of swarm: 0.00015596706011021286
[2025-05-09 02:33:18] Best of swarm: 2.1370768476856217
[2025-05-09 02:33:18] Best of swarm: 1.1864510783476915e-07
[2025-05-09 02:33:19] Best of swarm: 3.28655722985321e-08
[2025-05-09 02:33:19] Best of swarm: 4.644229254770131e-05
[2025-05-09 02:33:19] Best of swarm: 2.0249729456662158e-07
[2025-05-09 02:33:20] Best of swarm: 5.055319624847851e-07
[2025-05-09 02:33:20] Best of swarm: 2.3121465957113188
[2025-05-09 02:33:20] Best of swarm: 4.217749062436539e-06
[2025-05-09 02:33:21] Best of swarm: 4.357082664744361e-06
[2025-05-09 02:33:21] Best of swarm: 4.359793613167593e-06
[2025-05-09 02:33:21] Best of swarm: 4.364354407649135e-06
[2025-05-09 02:33:22] Best of swarm: 4.360059112266837e-06
[2025-05-09 02:33:22] Best of swarm: 2.368134509831766
[2025-05-09 02:33:22] Best of swarm: 0.0002628268486165779
[2025-05-09 02:33:23] Best of swarm: 0.0002628496111464733
[2025-05-09 02:33:23] Best of swarm: 0.0002627075184988338
[2025-05-09 02:33:23] Best of swarm: 0.0002627931577762168
[2025-05-09 02:33:24] Best of swarm: 0.000262826497402358
[2025-05-09 02:33:24] Best of swarm: 2.2361446844634894
[2025-05-09 02:33:25] Best of swarm: 0.0007446384709556361
[2025-05-09 02:33:25] Best of swarm: 0.0007446001581981187
[2025-05-09 02:33:25] Best of swarm: 3.5987575572443517e-07
[2025-05-09 02:33:26] Best of swarm: 1.0446418079705914e-06
[2025-05-09 02:33:26] Best of swarm: 6.9339631037256025e-09
[2025-05-09 02:33:27] Best of swarm: 2.148201533349977
[2025-05-09 02:33:27] Best of swarm: 0.0032476395096561104
[2025-05-09 02:33:27] Best of swarm: 1.354409328280385e-06
[2025-05-09 02:33:27] Best of swarm: 1.5163223919469562e-07
[2025-05-09 02:33:28] Best of swarm: 6.740372292330301e-06
[2025-05-09 02:33:29] Best of swarm: 2.6544316711395407e-07
[2025-05-09 02:33:29] Best of swarm: 2.08708420731012
[2025-05-09 02:33:29] Best of swarm: 4.4500504494579505e-05
[2025-05-09 02:33:29] Best of swarm: 3.8783273055272327e-05
[2025-05-09 02:33:30] Best of swarm: 2.567163888518636e-07
[2025-05-09 02:33:30] Best of swarm: 0.0001784017665260128
[2025-05-09 02:33:31] Best of swarm: 1.1748893275702303e-06
[2025-05-09 02:33:31] Best of swarm: 1.7412766750441142
[2025-05-09 02:33:31] Best of swarm: 0.0006188534799657173
[2025-05-09 02:33:31] Best of swarm: 3.373370551856697e-06
[2025-05-09 02:33:32] Best of swarm: 0.004554924203980421
[2025-05-09 02:33:32] Best of swarm: 0.0005270741755667384
[2025-05-09 02:33:33] Best of swarm: 1.7043858113650393e-06
[2025-05-09 02:33:33] Best of swarm: 1.9852089430423632
[2025-05-09 02:33:33] Best of swarm: 5.738303614307801e-09
[2025-05-09 02:33:33] Best of swarm: 1.2728411014068528e-08
[2025-05-09 02:33:34] Best of swarm: 3.7437337145380074e-07
[2025-05-09 02:33:34] Best of swarm: 1.8326145840318095e-06
[2025-05-09 02:33:35] Best of swarm: 9.87852147524636e-06
[2025-05-09 02:33:35] Best of swarm: 2.2830437266645265
[2025-05-09 02:33:35] Best of swarm: 2.2575023020761104e-08
[2025-05-09 02:33:35] Best of swarm: 0.00013659444477269597
[2025-05-09 02:33:36] Best of swarm: 4.611011792128865e-08
[2025-05-09 02:33:36] Best of swarm: 7.731082988217549e-07
[2025-05-09 02:33:37] Best of swarm: 2.889116828854822e-06
[2025-05-09 02:33:37] Best of swarm: 2.310626271281798
[2025-05-09 02:33:37] Best of swarm: 6.674282655239424e-06
[2025-05-09 02:33:38] Best of swarm: 6.694445274534037e-06
[2025-05-09 02:33:38] Best of swarm: 6.697805493682453e-06
[2025-05-09 02:33:38] Best of swarm: 6.425630152071301e-06
[2025-05-09 02:33:39] Best of swarm: 3.6250855598175423e-08
[2025-05-09 02:33:39] Best of swarm: 1.8615175839291427
[2025-05-09 02:33:39] Best of swarm: 2.707768712458217e-06
[2025-05-09 02:33:40] Best of swarm: 3.180958909540994e-05
[2025-05-09 02:33:40] Best of swarm: 0.0006718798092531871
[2025-05-09 02:33:40] Best of swarm: 0.00017654035044994206
[2025-05-09 02:33:41] Best of swarm: 1.1868576470909054e-05
[2025-05-09 02:33:41] Best of swarm: 1.692274281380051
[2025-05-09 02:33:41] Best of swarm: 0.0005849002761887575
[2025-05-09 02:33:42] Best of swarm: 0.0036143864759121476
[2025-05-09 02:33:42] Best of swarm: 3.3248705160439085e-05
[2025-05-09 02:33:42] Best of swarm: 5.454633146118907e-08
[2025-05-09 02:33:43] Best of swarm: 9.324769104149868e-05
[2025-05-09 02:33:43] Best of swarm: 1.692274281380051
