[2025-05-09 06:15:43] Starting experiment well=RO_31A_facies=7_iter=100_p=20_cmode=exponential_c1=[2.0,1.0]_c2=[1.0,2.0]_seed=936632
[2025-05-09 06:15:43] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 100, 'particles': 20, 'cmode': 2, 'c1_start': 2.0, 'c1_end': 1.0, 'c2_start': 1.0, 'c2_end': 2.0, 'seed': 936632, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 06:15:43] Starting experiment well=RO_31A_facies=7_iter=100_p=20_cmode=exponential_c1=[2.0,1.0]_c2=[1.0,2.0]_seed=936632'], 'id': 'well=RO_31A_facies=7_iter=100_p=20_cmode=exponential_c1=[2.0,1.0]_c2=[1.0,2.0]_seed=936632'}
[2025-05-09 06:15:43] Using random seed: 936632
[2025-05-09 06:15:47] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 06:15:47] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 06:15:47] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 06:15:47] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 06:15:47] Data range: 0 to 80
[2025-05-09 06:15:48] Best of swarm: 2.0723745381290115
[2025-05-09 06:15:48] Best of swarm: 5.281900851369205e-06
[2025-05-09 06:15:50] Best of swarm: 6.768683056808836e-09
[2025-05-09 06:15:51] Best of swarm: 1.5891603010970433e-08
[2025-05-09 06:15:52] Best of swarm: 7.359038962346637e-07
[2025-05-09 06:15:56] Best of swarm: 1.6878750579600867e-09
[2025-05-09 06:15:56] Best of swarm: 1.8046548578892858
[2025-05-09 06:15:57] Best of swarm: 1.813028901140103e-07
[2025-05-09 06:15:58] Best of swarm: 8.65486512209195e-11
[2025-05-09 06:16:00] Best of swarm: 2.5841298857146246e-07
[2025-05-09 06:16:01] Best of swarm: 4.093778593587878e-09
[2025-05-09 06:16:05] Best of swarm: 4.7144273373312365e-05
[2025-05-09 06:16:05] Best of swarm: 2.4157690022609932
[2025-05-09 06:16:05] Best of swarm: 0.0009993144581792852
[2025-05-09 06:16:07] Best of swarm: 0.0009993588427649543
[2025-05-09 06:16:09] Best of swarm: 0.0009993177928665
[2025-05-09 06:16:09] Best of swarm: 0.0009992487627967371
[2025-05-09 06:16:13] Best of swarm: 0.0009993137733404444
[2025-05-09 06:16:14] Best of swarm: 1.4679125982677055
[2025-05-09 06:16:14] Best of swarm: 1.5243647844611464e-07
[2025-05-09 06:16:16] Best of swarm: 1.2577943748902187e-09
[2025-05-09 06:16:17] Best of swarm: 8.557005938124898e-08
[2025-05-09 06:16:18] Best of swarm: 2.257394155538049e-08
[2025-05-09 06:16:22] Best of swarm: 1.672086602355909e-08
[2025-05-09 06:16:22] Best of swarm: 1.4428200101336806
[2025-05-09 06:16:23] Best of swarm: 8.750056208013117e-11
[2025-05-09 06:16:24] Best of swarm: 3.983392220534136e-12
[2025-05-09 06:16:26] Best of swarm: 3.1199280230548817e-09
[2025-05-09 06:16:27] Best of swarm: 2.6151118984819858e-08
[2025-05-09 06:16:30] Best of swarm: 7.304532367504063e-06
[2025-05-09 06:16:31] Best of swarm: 1.9273058916602177
[2025-05-09 06:16:31] Best of swarm: 1.1365707490518834e-08
[2025-05-09 06:16:33] Best of swarm: 6.39518328820036e-05
[2025-05-09 06:16:34] Best of swarm: 9.216063039805834e-08
[2025-05-09 06:16:35] Best of swarm: 2.494267059402589e-05
[2025-05-09 06:16:39] Best of swarm: 4.55272632271859e-12
[2025-05-09 06:16:39] Best of swarm: 2.1370768476856217
[2025-05-09 06:16:40] Best of swarm: 4.849967172082777e-07
[2025-05-09 06:16:42] Best of swarm: 2.66531497941986e-08
[2025-05-09 06:16:43] Best of swarm: 2.764786575852523e-07
[2025-05-09 06:16:44] Best of swarm: 1.3552527156068805e-18
[2025-05-09 06:16:48] Best of swarm: 9.102160573141587e-09
[2025-05-09 06:16:48] Best of swarm: 2.3121465957113188
[2025-05-09 06:16:49] Best of swarm: 1.8132789843614902e-14
[2025-05-09 06:16:50] Best of swarm: 4.203943061365591e-09
[2025-05-09 06:16:52] Best of swarm: 9.691733826441571e-13
[2025-05-09 06:16:53] Best of swarm: 2.4508081390811072e-08
[2025-05-09 06:16:56] Best of swarm: 5.079952661619745e-12
[2025-05-09 06:16:57] Best of swarm: 2.368134509831766
[2025-05-09 06:16:57] Best of swarm: 0.0002628268486165779
[2025-05-09 06:16:59] Best of swarm: 0.0002628496111464733
[2025-05-09 06:17:00] Best of swarm: 0.0002628285587863548
[2025-05-09 06:17:01] Best of swarm: 0.0002627931577762168
[2025-05-09 06:17:05] Best of swarm: 0.000262826497402358
[2025-05-09 06:17:05] Best of swarm: 2.2361446844634894
[2025-05-09 06:17:06] Best of swarm: 5.029005617016005e-10
[2025-05-09 06:17:07] Best of swarm: 4.481188684463502e-10
[2025-05-09 06:17:09] Best of swarm: 9.7520472957133e-10
[2025-05-09 06:17:10] Best of swarm: 6.121313510985376e-13
[2025-05-09 06:17:14] Best of swarm: 8.760947903004232e-09
[2025-05-09 06:17:14] Best of swarm: 2.148201533349977
[2025-05-09 06:17:15] Best of swarm: 1.0364778758100251e-11
[2025-05-09 06:17:16] Best of swarm: 1.3328778858312766e-08
[2025-05-09 06:17:18] Best of swarm: 4.8782872131815356e-11
[2025-05-09 06:17:19] Best of swarm: 1.3876672402344332e-05
