[2025-05-09 03:41:33] Starting experiment well=RO_31A_facies=7_iter=50_p=20_cmode=exponential_c1=[1.5,0.5]_c2=[1.5,2.5]_seed=998469
[2025-05-09 03:41:33] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 50, 'particles': 20, 'cmode': 2, 'c1_start': 1.5, 'c1_end': 0.5, 'c2_start': 1.5, 'c2_end': 2.5, 'seed': 998469, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 03:41:33] Starting experiment well=RO_31A_facies=7_iter=50_p=20_cmode=exponential_c1=[1.5,0.5]_c2=[1.5,2.5]_seed=998469'], 'id': 'well=RO_31A_facies=7_iter=50_p=20_cmode=exponential_c1=[1.5,0.5]_c2=[1.5,2.5]_seed=998469'}
[2025-05-09 03:41:33] Using random seed: 998469
[2025-05-09 03:41:37] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 03:41:37] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 03:41:37] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 03:41:37] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 03:41:37] Data range: 0 to 80
[2025-05-09 03:41:37] Best of swarm: 2.0723745381290115
[2025-05-09 03:41:37] Best of swarm: 0.0002970180784432459
[2025-05-09 03:41:38] Best of swarm: 1.2643561470169e-07
[2025-05-09 03:41:39] Best of swarm: 3.8877718585310774e-06
[2025-05-09 03:41:39] Best of swarm: 4.8286449650806055e-05
[2025-05-09 03:41:41] Best of swarm: 4.338398267062574e-06
[2025-05-09 03:41:41] Best of swarm: 1.8046548578892858
[2025-05-09 03:41:42] Best of swarm: 8.529769355692067e-05
[2025-05-09 03:41:42] Best of swarm: 0.0002834903366931603
[2025-05-09 03:41:43] Best of swarm: 2.2300086141300397e-07
[2025-05-09 03:41:43] Best of swarm: 3.0319635441896514e-06
[2025-05-09 03:41:45] Best of swarm: 3.454816740908822e-05
[2025-05-09 03:41:45] Best of swarm: 2.4157690022609932
[2025-05-09 03:41:46] Best of swarm: 0.0009993144581792852
[2025-05-09 03:41:46] Best of swarm: 0.0009993588427649543
[2025-05-09 03:41:47] Best of swarm: 0.0009993177928665
[2025-05-09 03:41:48] Best of swarm: 0.0009991261433155857
[2025-05-09 03:41:49] Best of swarm: 0.0009991220042577863
[2025-05-09 03:41:50] Best of swarm: 1.4679125982677055
[2025-05-09 03:41:50] Best of swarm: 7.618550212483826e-06
[2025-05-09 03:41:51] Best of swarm: 7.057748939313799e-05
[2025-05-09 03:41:51] Best of swarm: 0.0004238284910979347
[2025-05-09 03:41:52] Best of swarm: 0.021692127395445463
[2025-05-09 03:41:54] Best of swarm: 0.00846549627491893
[2025-05-09 03:41:54] Best of swarm: 1.4428200101336806
[2025-05-09 03:41:54] Best of swarm: 0.022858177304050736
[2025-05-09 03:41:55] Best of swarm: 6.180317318510441e-07
[2025-05-09 03:41:56] Best of swarm: 8.981457250469848e-06
[2025-05-09 03:41:56] Best of swarm: 5.824647827592187e-06
[2025-05-09 03:41:58] Best of swarm: 1.655362423796531e-08
[2025-05-09 03:41:58] Best of swarm: 1.9273058916602177
[2025-05-09 03:41:58] Best of swarm: 0.0003128204391064891
[2025-05-09 03:41:59] Best of swarm: 3.0312897168920808e-06
[2025-05-09 03:42:00] Best of swarm: 8.318128188609178e-06
[2025-05-09 03:42:00] Best of swarm: 4.336126201832713e-05
[2025-05-09 03:42:02] Best of swarm: 0.0001940411707992637
[2025-05-09 03:42:02] Best of swarm: 2.1370768476856217
[2025-05-09 03:42:03] Best of swarm: 5.5884728716976785e-05
[2025-05-09 03:42:04] Best of swarm: 7.470207901818517e-10
[2025-05-09 03:42:04] Best of swarm: 4.47940564504507e-06
[2025-05-09 03:42:05] Best of swarm: 3.183095999524534e-07
[2025-05-09 03:42:07] Best of swarm: 5.7622833371476486e-08
[2025-05-09 03:42:07] Best of swarm: 2.3121465957113188
[2025-05-09 03:42:07] Best of swarm: 4.189968701023405e-06
[2025-05-09 03:42:08] Best of swarm: 4.357082664744361e-06
[2025-05-09 03:42:09] Best of swarm: 4.110441262848507e-06
[2025-05-09 03:42:09] Best of swarm: 4.364354407649135e-06
[2025-05-09 03:42:11] Best of swarm: 4.360059112266837e-06
[2025-05-09 03:42:11] Best of swarm: 2.368134509831766
[2025-05-09 03:42:11] Best of swarm: 0.0002628268486165779
[2025-05-09 03:42:12] Best of swarm: 0.0002628496111464733
[2025-05-09 03:42:13] Best of swarm: 0.0002628285587863548
[2025-05-09 03:42:13] Best of swarm: 0.0002627931577762168
[2025-05-09 03:42:15] Best of swarm: 0.000262826497402358
[2025-05-09 03:42:15] Best of swarm: 2.2361446844634894
[2025-05-09 03:42:16] Best of swarm: 3.135263538199621e-10
[2025-05-09 03:42:16] Best of swarm: 0.0007441704232909181
[2025-05-09 03:42:17] Best of swarm: 1.7097950779403695e-08
[2025-05-09 03:42:18] Best of swarm: 0.0007446951825558685
[2025-05-09 03:42:19] Best of swarm: 1.1654086143846238e-05
[2025-05-09 03:42:20] Best of swarm: 2.148201533349977
[2025-05-09 03:42:20] Best of swarm: 3.0851405576240993e-06
[2025-05-09 03:42:21] Best of swarm: 0.0032475594972196007
[2025-05-09 03:42:21] Best of swarm: 2.1767640121178963e-07
[2025-05-09 03:42:22] Best of swarm: 6.477544921654785e-10
[2025-05-09 03:42:24] Best of swarm: 7.0128140528664e-07
[2025-05-09 03:42:24] Best of swarm: 2.08708420731012
[2025-05-09 03:42:24] Best of swarm: 3.2630023011273216e-05
[2025-05-09 03:42:25] Best of swarm: 2.1595822909352755e-06
[2025-05-09 03:42:26] Best of swarm: 4.908477110012885e-06
[2025-05-09 03:42:26] Best of swarm: 1.8608252028650125e-06
[2025-05-09 03:42:28] Best of swarm: 9.025606808604099e-07
[2025-05-09 03:42:28] Best of swarm: 1.7412766750441142
[2025-05-09 03:42:28] Best of swarm: 2.032649369866113e-05
[2025-05-09 03:42:29] Best of swarm: 7.609442288501638e-06
[2025-05-09 03:42:30] Best of swarm: 1.5583515778698429e-06
[2025-05-09 03:42:30] Best of swarm: 2.3824068375816072e-08
[2025-05-09 03:42:32] Best of swarm: 6.009557455023282e-08
[2025-05-09 03:42:32] Best of swarm: 1.9852089430423632
[2025-05-09 03:42:33] Best of swarm: 3.343406807172488e-06
[2025-05-09 03:42:33] Best of swarm: 1.758065103734533e-07
[2025-05-09 03:42:34] Best of swarm: 1.2755941290437424e-06
[2025-05-09 03:42:35] Best of swarm: 0.0004455348769159542
[2025-05-09 03:42:36] Best of swarm: 2.6714454327107246e-06
[2025-05-09 03:42:37] Best of swarm: 2.2830437266645265
[2025-05-09 03:42:37] Best of swarm: 0.00013661085466852053
[2025-05-09 03:42:38] Best of swarm: 0.00013659444477269597
[2025-05-09 03:42:38] Best of swarm: 0.00013660962171904275
[2025-05-09 03:42:39] Best of swarm: 4.454072256415785e-07
[2025-05-09 03:42:41] Best of swarm: 2.5521869565959965e-07
[2025-05-09 03:42:41] Best of swarm: 2.310626271281798
[2025-05-09 03:42:41] Best of swarm: 7.967426394643105e-11
[2025-05-09 03:42:42] Best of swarm: 2.6482335601512668e-08
[2025-05-09 03:42:43] Best of swarm: 4.340187220218204e-08
[2025-05-09 03:42:43] Best of swarm: 6.703458140749228e-06
[2025-05-09 03:42:45] Best of swarm: 6.6981345688225735e-06
[2025-05-09 03:42:45] Best of swarm: 1.8615175839291427
[2025-05-09 03:42:45] Best of swarm: 1.950472826187211e-06
[2025-05-09 03:42:46] Best of swarm: 7.32015134698002e-08
[2025-05-09 03:42:47] Best of swarm: 4.136210708585909e-05
[2025-05-09 03:42:47] Best of swarm: 0.00021866171385229223
[2025-05-09 03:42:49] Best of swarm: 6.131110054466016e-05
[2025-05-09 03:42:49] Best of swarm: 1.692274281380051
[2025-05-09 03:42:50] Best of swarm: 2.036518750410482e-05
[2025-05-09 03:42:50] Best of swarm: 2.6977395929349378e-05
[2025-05-09 03:42:51] Best of swarm: 0.00033397425795337634
[2025-05-09 03:42:52] Best of swarm: 2.098301962197077e-05
[2025-05-09 03:42:53] Best of swarm: 2.0771161731654397e-05
[2025-05-09 03:42:54] Best of swarm: 1.692274281380051
[2025-05-09 03:42:54] Best of swarm: 1.2334585467778142e-05
[2025-05-09 03:42:55] Best of swarm: 0.0017009221282794844
[2025-05-09 03:42:55] Best of swarm: 0.00018509480077280274
[2025-05-09 03:42:56] Best of swarm: 9.627227145416826e-06
[2025-05-09 03:42:58] Best of swarm: 2.4382802421579545e-08
[2025-05-09 03:42:58] Best of swarm: 1.4844362505091833
[2025-05-09 03:42:58] Best of swarm: 5.0039164299635185e-06
[2025-05-09 03:42:59] Best of swarm: 0.00045030339349787625
[2025-05-09 03:43:00] Best of swarm: 0.0001776849475679977
[2025-05-09 03:43:00] Best of swarm: 4.279281109300969e-08
