[2025-05-09 03:35:36] Starting experiment well=RO_31A_facies=7_iter=50_p=20_cmode=linear_c1=[1.5,0.5]_c2=[0.5,2.5]_seed=476300
[2025-05-09 03:35:36] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 50, 'particles': 20, 'cmode': 1, 'c1_start': 1.5, 'c1_end': 0.5, 'c2_start': 0.5, 'c2_end': 2.5, 'seed': 476300, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 03:35:36] Starting experiment well=RO_31A_facies=7_iter=50_p=20_cmode=linear_c1=[1.5,0.5]_c2=[0.5,2.5]_seed=476300'], 'id': 'well=RO_31A_facies=7_iter=50_p=20_cmode=linear_c1=[1.5,0.5]_c2=[0.5,2.5]_seed=476300'}
[2025-05-09 03:35:36] Using random seed: 476300
[2025-05-09 03:35:40] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 03:35:40] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 03:35:40] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 03:35:40] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 03:35:40] Data range: 0 to 80
[2025-05-09 03:35:40] Best of swarm: 2.0723745381290115
[2025-05-09 03:35:40] Best of swarm: 1.4098550473148788e-07
[2025-05-09 03:35:41] Best of swarm: 5.2458388072312856e-05
[2025-05-09 03:35:42] Best of swarm: 2.645306214267579e-06
[2025-05-09 03:35:42] Best of swarm: 1.693614228682414e-07
[2025-05-09 03:35:44] Best of swarm: 8.740174940380882e-11
[2025-05-09 03:35:44] Best of swarm: 1.8046548578892858
[2025-05-09 03:35:45] Best of swarm: 9.217988019666563e-06
[2025-05-09 03:35:45] Best of swarm: 1.552506239391453e-08
[2025-05-09 03:35:46] Best of swarm: 1.4110827130197955e-05
[2025-05-09 03:35:46] Best of swarm: 2.4115471217923554e-08
[2025-05-09 03:35:48] Best of swarm: 6.92884019141799e-08
[2025-05-09 03:35:48] Best of swarm: 2.4157690022609932
[2025-05-09 03:35:48] Best of swarm: 0.0009992086100831076
[2025-05-09 03:35:49] Best of swarm: 0.0009993588427649543
[2025-05-09 03:35:50] Best of swarm: 0.0009993177928665
[2025-05-09 03:35:50] Best of swarm: 0.0009991395368240115
[2025-05-09 03:35:52] Best of swarm: 0.000999131071720441
[2025-05-09 03:35:52] Best of swarm: 1.4679125982677055
[2025-05-09 03:35:52] Best of swarm: 0.00022968970194279248
[2025-05-09 03:35:53] Best of swarm: 1.5655314055990996e-06
[2025-05-09 03:35:54] Best of swarm: 7.376400913121519e-08
[2025-05-09 03:35:54] Best of swarm: 2.9874420427492084e-07
[2025-05-09 03:35:56] Best of swarm: 1.1875084533140222e-05
[2025-05-09 03:35:56] Best of swarm: 1.4428200101336806
[2025-05-09 03:35:57] Best of swarm: 6.0788067760418324e-05
[2025-05-09 03:35:57] Best of swarm: 1.0058432729291649e-07
[2025-05-09 03:35:58] Best of swarm: 2.9935243730550926e-08
[2025-05-09 03:35:58] Best of swarm: 4.27981044262525e-09
[2025-05-09 03:36:00] Best of swarm: 1.0280991557801802e-06
[2025-05-09 03:36:00] Best of swarm: 1.9273058916602177
[2025-05-09 03:36:00] Best of swarm: 1.1434120711066632e-07
[2025-05-09 03:36:01] Best of swarm: 4.305741246166912e-07
[2025-05-09 03:36:02] Best of swarm: 4.006755033640126e-06
[2025-05-09 03:36:02] Best of swarm: 1.7680477565839766e-05
[2025-05-09 03:36:04] Best of swarm: 3.931444753140142e-09
[2025-05-09 03:36:04] Best of swarm: 2.1370768476856217
[2025-05-09 03:36:04] Best of swarm: 1.5024613075516508e-07
[2025-05-09 03:36:05] Best of swarm: 6.943140095327407e-08
[2025-05-09 03:36:06] Best of swarm: 1.5113324609222106e-07
[2025-05-09 03:36:06] Best of swarm: 6.014960015604021e-08
[2025-05-09 03:36:08] Best of swarm: 6.886400219310819e-06
[2025-05-09 03:36:08] Best of swarm: 2.3121465957113188
[2025-05-09 03:36:09] Best of swarm: 4.334271560422419e-06
[2025-05-09 03:36:09] Best of swarm: 4.357082664744361e-06
[2025-05-09 03:36:10] Best of swarm: 4.359793613167593e-06
[2025-05-09 03:36:10] Best of swarm: 2.4286611896562654e-09
[2025-05-09 03:36:12] Best of swarm: 3.941328722852564e-06
[2025-05-09 03:36:12] Best of swarm: 2.368134509831766
[2025-05-09 03:36:13] Best of swarm: 0.0002628268486165779
[2025-05-09 03:36:13] Best of swarm: 0.0002627309912621228
[2025-05-09 03:36:14] Best of swarm: 0.0002628285587863548
[2025-05-09 03:36:15] Best of swarm: 0.0002627931577762168
[2025-05-09 03:36:16] Best of swarm: 0.0002627230959084052
[2025-05-09 03:36:17] Best of swarm: 2.2361446844634894
[2025-05-09 03:36:17] Best of swarm: 2.367172458905101e-06
[2025-05-09 03:36:18] Best of swarm: 1.3798242957136464e-10
[2025-05-09 03:36:18] Best of swarm: 3.6843411739379064e-09
[2025-05-09 03:36:19] Best of swarm: 2.2120998282764048e-10
[2025-05-09 03:36:21] Best of swarm: 1.7875329423621363e-06
[2025-05-09 03:36:21] Best of swarm: 2.148201533349977
[2025-05-09 03:36:21] Best of swarm: 8.147925562245841e-07
[2025-05-09 03:36:22] Best of swarm: 3.997078561850038e-05
[2025-05-09 03:36:23] Best of swarm: 8.188133339579421e-07
[2025-05-09 03:36:23] Best of swarm: 1.6348459720387002e-05
[2025-05-09 03:36:25] Best of swarm: 8.342860983318324e-06
[2025-05-09 03:36:25] Best of swarm: 2.08708420731012
