[2025-05-09 05:32:31] Starting experiment well=RO_31A_facies=7_iter=100_p=20_cmode=exponential_c1=[2.5,1.5]_c2=[1.5,2.5]_seed=899627
[2025-05-09 05:32:31] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 100, 'particles': 20, 'cmode': 2, 'c1_start': 2.5, 'c1_end': 1.5, 'c2_start': 1.5, 'c2_end': 2.5, 'seed': 899627, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 05:32:31] Starting experiment well=RO_31A_facies=7_iter=100_p=20_cmode=exponential_c1=[2.5,1.5]_c2=[1.5,2.5]_seed=899627'], 'id': 'well=RO_31A_facies=7_iter=100_p=20_cmode=exponential_c1=[2.5,1.5]_c2=[1.5,2.5]_seed=899627'}
[2025-05-09 05:32:31] Using random seed: 899627
[2025-05-09 05:32:35] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 05:32:35] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 05:32:35] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 05:32:35] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 05:32:35] Data range: 0 to 80
[2025-05-09 05:32:36] Best of swarm: 2.0723745381290115
[2025-05-09 05:32:36] Best of swarm: 2.1324229715091412e-08
[2025-05-09 05:32:38] Best of swarm: 3.325354446230182e-09
[2025-05-09 05:32:39] Best of swarm: 6.864986043341705e-08
[2025-05-09 05:32:40] Best of swarm: 2.3662833003891413e-08
[2025-05-09 05:32:44] Best of swarm: 5.075498186858059e-06
[2025-05-09 05:32:44] Best of swarm: 1.8046548578892858
[2025-05-09 05:32:45] Best of swarm: 0.00029007098236275686
[2025-05-09 05:32:46] Best of swarm: 5.927817994515081e-07
[2025-05-09 05:32:48] Best of swarm: 1.3039175188883516e-06
[2025-05-09 05:32:49] Best of swarm: 1.1337161043964802e-05
[2025-05-09 05:32:52] Best of swarm: 4.257229258173672e-06
[2025-05-09 05:32:53] Best of swarm: 2.4157690022609932
[2025-05-09 05:32:53] Best of swarm: 0.0009993144581792852
[2025-05-09 05:32:55] Best of swarm: 0.0009993588427649543
[2025-05-09 05:32:56] Best of swarm: 0.0009993177928665
[2025-05-09 05:32:57] Best of swarm: 0.0009992487627967371
[2025-05-09 05:33:01] Best of swarm: 0.0009993137733404444
[2025-05-09 05:33:01] Best of swarm: 1.4679125982677055
[2025-05-09 05:33:02] Best of swarm: 0.00012473829070308663
[2025-05-09 05:33:03] Best of swarm: 3.6077284970949864e-06
[2025-05-09 05:33:05] Best of swarm: 8.946136388355151e-05
[2025-05-09 05:33:06] Best of swarm: 6.722404968137114e-12
[2025-05-09 05:33:10] Best of swarm: 0.0005955579565037654
[2025-05-09 05:33:10] Best of swarm: 1.4428200101336806
[2025-05-09 05:33:10] Best of swarm: 0.0002474866262842725
[2025-05-09 05:33:12] Best of swarm: 0.0001426470024210433
[2025-05-09 05:33:14] Best of swarm: 4.5178493177616286e-06
[2025-05-09 05:33:14] Best of swarm: 3.0233747765252238e-05
[2025-05-09 05:33:18] Best of swarm: 0.00016031101392318062
[2025-05-09 05:33:19] Best of swarm: 1.9273058916602177
[2025-05-09 05:33:19] Best of swarm: 1.1121017665753196e-06
[2025-05-09 05:33:21] Best of swarm: 5.366530265551676e-05
[2025-05-09 05:33:22] Best of swarm: 8.519909548757836e-09
[2025-05-09 05:33:23] Best of swarm: 1.0170127055023007e-06
[2025-05-09 05:33:27] Best of swarm: 1.502487929767539e-08
[2025-05-09 05:33:27] Best of swarm: 2.1370768476856217
[2025-05-09 05:33:28] Best of swarm: 2.8918824202577815e-09
[2025-05-09 05:33:29] Best of swarm: 9.297934248177611e-07
[2025-05-09 05:33:31] Best of swarm: 2.106986167183366e-08
[2025-05-09 05:33:32] Best of swarm: 4.426083280156949e-11
[2025-05-09 05:33:36] Best of swarm: 7.436358902545393e-13
[2025-05-09 05:33:36] Best of swarm: 2.3121465957113188
[2025-05-09 05:33:36] Best of swarm: 5.821154735455801e-09
[2025-05-09 05:33:38] Best of swarm: 1.4354162808312207e-10
[2025-05-09 05:33:40] Best of swarm: 9.684678866068324e-09
[2025-05-09 05:33:40] Best of swarm: 4.996754824492678e-11
[2025-05-09 05:33:44] Best of swarm: 3.709683534677738e-09
[2025-05-09 05:33:45] Best of swarm: 2.368134509831766
[2025-05-09 05:33:45] Best of swarm: 0.0002628268486165779
[2025-05-09 05:33:47] Best of swarm: 0.0002628496111464733
[2025-05-09 05:33:48] Best of swarm: 0.0002627101225277524
[2025-05-09 05:33:49] Best of swarm: 0.0002627931577762168
[2025-05-09 05:33:53] Best of swarm: 0.000262826497402358
[2025-05-09 05:33:53] Best of swarm: 2.2361446844634894
[2025-05-09 05:33:54] Best of swarm: 9.641596102273579e-07
[2025-05-09 05:33:55] Best of swarm: 4.258453820208294e-07
[2025-05-09 05:33:57] Best of swarm: 9.909585445086693e-06
[2025-05-09 05:33:58] Best of swarm: 1.1755334047688848e-10
[2025-05-09 05:34:01] Best of swarm: 7.873153493935687e-07
[2025-05-09 05:34:02] Best of swarm: 2.148201533349977
[2025-05-09 05:34:02] Best of swarm: 1.5804622009840205e-09
[2025-05-09 05:34:04] Best of swarm: 2.5349097493935554e-12
[2025-05-09 05:34:05] Best of swarm: 3.7203071118830656e-05
[2025-05-09 05:34:06] Best of swarm: 1.126293277137335e-10
[2025-05-09 05:34:10] Best of swarm: 2.5015729564882125e-07
[2025-05-09 05:34:10] Best of swarm: 2.08708420731012
[2025-05-09 05:34:11] Best of swarm: 1.987243249945383e-10
[2025-05-09 05:34:12] Best of swarm: 1.3655932118132694e-10
[2025-05-09 05:34:14] Best of swarm: 6.921090809807636e-06
[2025-05-09 05:34:15] Best of swarm: 9.720643838565408e-08
[2025-05-09 05:34:19] Best of swarm: 5.124687309389313e-06
[2025-05-09 05:34:19] Best of swarm: 1.7412766750441142
[2025-05-09 05:34:19] Best of swarm: 1.5522652879242116e-07
[2025-05-09 05:34:21] Best of swarm: 2.210597895983928e-06
[2025-05-09 05:34:23] Best of swarm: 2.143705777725172e-08
[2025-05-09 05:34:23] Best of swarm: 1.161361298401183e-13
[2025-05-09 05:34:27] Best of swarm: 0.00014714133424969424
[2025-05-09 05:34:28] Best of swarm: 1.9852089430423632
[2025-05-09 05:34:28] Best of swarm: 6.328497599209536e-05
[2025-05-09 05:34:30] Best of swarm: 4.089371103245072e-11
[2025-05-09 05:34:31] Best of swarm: 0.00012843226135207563
[2025-05-09 05:34:32] Best of swarm: 0.0004955739738484061
[2025-05-09 05:34:36] Best of swarm: 1.421941375118027e-08
[2025-05-09 05:34:36] Best of swarm: 2.2830437266645265
[2025-05-09 05:34:37] Best of swarm: 7.356043402257718e-08
[2025-05-09 05:34:38] Best of swarm: 3.5933282421791993e-07
[2025-05-09 05:34:40] Best of swarm: 3.1025946534751977e-07
[2025-05-09 05:34:41] Best of swarm: 3.6843803428956915e-11
[2025-05-09 05:34:44] Best of swarm: 3.320272264856981e-07
[2025-05-09 05:34:45] Best of swarm: 2.310626271281798
[2025-05-09 05:34:45] Best of swarm: 1.9683279654458866e-08
[2025-05-09 05:34:47] Best of swarm: 3.4822994768863226e-09
[2025-05-09 05:34:48] Best of swarm: 6.219643290034516e-08
[2025-05-09 05:34:49] Best of swarm: 1.0128622935833977e-09
[2025-05-09 05:34:53] Best of swarm: 3.1766377953805065e-09
[2025-05-09 05:34:53] Best of swarm: 1.8615175839291427
[2025-05-09 05:34:54] Best of swarm: 7.835489447140538e-12
[2025-05-09 05:34:55] Best of swarm: 1.3298759648992346e-09
[2025-05-09 05:34:57] Best of swarm: 7.74400313569981e-06
[2025-05-09 05:34:58] Best of swarm: 1.9101373365993513e-07
[2025-05-09 05:35:01] Best of swarm: 6.0697518098409564e-05
[2025-05-09 05:35:02] Best of swarm: 1.692274281380051
[2025-05-09 05:35:02] Best of swarm: 5.969864155454776e-09
[2025-05-09 05:35:04] Best of swarm: 1.1931576297870424e-09
[2025-05-09 05:35:06] Best of swarm: 5.814873847785387e-06
[2025-05-09 05:35:06] Best of swarm: 1.6459542177276276e-05
[2025-05-09 05:35:10] Best of swarm: 2.6100077205710327e-07
[2025-05-09 05:35:11] Best of swarm: 1.692274281380051
[2025-05-09 05:35:11] Best of swarm: 0.00027808009179192
[2025-05-09 05:35:13] Best of swarm: 6.238599093622093e-08
[2025-05-09 05:35:14] Best of swarm: 1.2858728834934548e-05
[2025-05-09 05:35:15] Best of swarm: 1.7028367522915555e-06
[2025-05-09 05:35:19] Best of swarm: 0.0004003902911617444
[2025-05-09 05:35:19] Best of swarm: 1.4844362505091833
[2025-05-09 05:35:20] Best of swarm: 4.6704260545596446e-07
[2025-05-09 05:35:21] Best of swarm: 0.0005633297573356303
[2025-05-09 05:35:23] Best of swarm: 1.0419704294389622e-09
[2025-05-09 05:35:24] Best of swarm: 6.4895267012451505e-06
[2025-05-09 05:35:28] Best of swarm: 5.323131779066427e-10
[2025-05-09 05:35:28] Best of swarm: 1.5469748315288199
[2025-05-09 05:35:29] Best of swarm: 4.001489530303167e-05
[2025-05-09 05:35:30] Best of swarm: 1.8749670596475396e-05
[2025-05-09 05:35:32] Best of swarm: 1.9035502803274278e-07
[2025-05-09 05:35:33] Best of swarm: 6.2299950941960075e-06
[2025-05-09 05:35:36] Best of swarm: 0.0037892973827808847
[2025-05-09 05:35:37] Best of swarm: 1.6001603073404849
[2025-05-09 05:35:37] Best of swarm: 9.804757014387673e-07
[2025-05-09 05:35:39] Best of swarm: 5.815808925560968e-06
[2025-05-09 05:35:40] Best of swarm: 5.952505891307378e-08
[2025-05-09 05:35:41] Best of swarm: 4.7936309375841524e-14
[2025-05-09 05:35:45] Best of swarm: 1.9220114631955188e-07
[2025-05-09 05:35:45] Best of swarm: 1.6439712677159868
[2025-05-09 05:35:46] Best of swarm: 1.7478214285890999e-07
[2025-05-09 05:35:47] Best of swarm: 0.0008324345062587767
[2025-05-09 05:35:49] Best of swarm: 1.7978780730888423e-06
[2025-05-09 05:35:50] Best of swarm: 4.109381392908706e-06
[2025-05-09 05:35:54] Best of swarm: 5.896019550713694e-08
[2025-05-09 05:35:54] Best of swarm: 1.8751863282243466
[2025-05-09 05:35:55] Best of swarm: 7.292212180091227e-12
[2025-05-09 05:35:56] Best of swarm: 4.361428481890103e-05
[2025-05-09 05:35:58] Best of swarm: 5.402587997870666e-11
[2025-05-09 05:35:59] Best of swarm: 2.3040670408142298e-08
[2025-05-09 05:36:02] Best of swarm: 4.218903696922188e-05
[2025-05-09 05:36:03] Best of swarm: 2.0537023205452463
[2025-05-09 05:36:03] Best of swarm: 1.1205799002507495e-06
[2025-05-09 05:36:05] Best of swarm: 4.292790480454505e-05
[2025-05-09 05:36:06] Best of swarm: 5.961848431435725e-08
[2025-05-09 05:36:07] Best of swarm: 4.488275923762938e-07
[2025-05-09 05:36:11] Best of swarm: 2.3345042103336292e-07
[2025-05-09 05:36:11] Best of swarm: 1.8240512896743788
[2025-05-09 05:36:12] Best of swarm: 0.00010829420115918973
[2025-05-09 05:36:13] Best of swarm: 1.800927274704428e-06
[2025-05-09 05:36:15] Best of swarm: 4.365896415601548e-08
[2025-05-09 05:36:16] Best of swarm: 3.862859105207538e-05
[2025-05-09 05:36:20] Best of swarm: 4.128245465868951e-10
[2025-05-09 05:36:20] Best of swarm: 1.827564473191132
[2025-05-09 05:36:21] Best of swarm: 1.0573017254818983e-06
[2025-05-09 05:36:22] Best of swarm: 7.405598961023289e-07
[2025-05-09 05:36:24] Best of swarm: 0.00041700099969222185
[2025-05-09 05:36:25] Best of swarm: 3.606057491642639e-06
[2025-05-09 05:36:28] Best of swarm: 1.7827605774743674e-07
[2025-05-09 05:36:29] Best of swarm: 1.7949955219967386
[2025-05-09 05:36:29] Best of swarm: 4.837296386365438e-13
[2025-05-09 05:36:31] Best of swarm: 1.504636252321789e-05
[2025-05-09 05:36:33] Best of swarm: 0.00018199404319611733
[2025-05-09 05:36:33] Best of swarm: 2.220097533664023e-05
[2025-05-09 05:36:37] Best of swarm: 0.00019313030140105143
[2025-05-09 05:36:38] Best of swarm: 1.7672363738627137
[2025-05-09 05:36:38] Best of swarm: 4.981678639198206e-05
[2025-05-09 05:36:40] Best of swarm: 6.554203534912576e-06
[2025-05-09 05:36:41] Best of swarm: 2.2584795827581926e-07
[2025-05-09 05:36:42] Best of swarm: 1.2179269484441057e-06
[2025-05-09 05:36:46] Best of swarm: 6.047820282658573e-05
[2025-05-09 05:36:46] Best of swarm: 1.7560872686547422
[2025-05-09 05:36:47] Best of swarm: 1.723779527956614e-05
[2025-05-09 05:36:48] Best of swarm: 7.391505804313067e-06
[2025-05-09 05:36:50] Best of swarm: 0.00010312815127954813
[2025-05-09 05:36:51] Best of swarm: 5.052437913294994e-06
[2025-05-09 05:36:54] Best of swarm: 0.00020931068891926285
[2025-05-09 05:36:55] Best of swarm: 2.0285576505856873
[2025-05-09 05:36:55] Best of swarm: 8.549078255977902e-07
[2025-05-09 05:36:57] Best of swarm: 7.477605155250108e-06
[2025-05-09 05:36:59] Best of swarm: 0.00015873228614551437
[2025-05-09 05:36:59] Best of swarm: 2.630974516092697e-06
[2025-05-09 05:37:03] Best of swarm: 1.1195059129349175e-08
[2025-05-09 05:37:04] Best of swarm: 2.017747604921332
[2025-05-09 05:37:04] Best of swarm: 3.0210148438905876e-08
[2025-05-09 05:37:06] Best of swarm: 3.2632048526608777e-12
[2025-05-09 05:37:08] Best of swarm: 2.237777243565607e-13
[2025-05-09 05:37:08] Best of swarm: 8.67460023963396e-07
[2025-05-09 05:37:12] Best of swarm: 0.00019417653967068193
[2025-05-09 05:37:12] Best of swarm: 2.001020816652991
[2025-05-09 05:37:13] Best of swarm: 2.520959956892262e-05
[2025-05-09 05:37:15] Best of swarm: 1.04156121143145e-10
[2025-05-09 05:37:16] Best of swarm: 5.253298928163237e-05
[2025-05-09 05:37:17] Best of swarm: 4.1862012636159786e-08
[2025-05-09 05:37:21] Best of swarm: 7.209816750563947e-07
[2025-05-09 05:37:21] Best of swarm: 1.9739531476061998
[2025-05-09 05:37:22] Best of swarm: 1.1329449764251816e-08
[2025-05-09 05:37:23] Best of swarm: 1.390950245180223e-05
[2025-05-09 05:37:25] Best of swarm: 0.00011626336612947195
[2025-05-09 05:37:26] Best of swarm: 2.47707932111679e-07
[2025-05-09 05:37:29] Best of swarm: 7.792433094932161e-05
[2025-05-09 05:37:30] Best of swarm: 1.9079190496469316
[2025-05-09 05:37:30] Best of swarm: 0.00040207166432188856
[2025-05-09 05:37:32] Best of swarm: 5.5997423429414026e-09
[2025-05-09 05:37:34] Best of swarm: 3.912203648100911e-06
[2025-05-09 05:37:34] Best of swarm: 1.478578315412706e-07
[2025-05-09 05:37:38] Best of swarm: 2.3640365152794198e-08
[2025-05-09 05:37:38] Best of swarm: 1.8081493214060378
[2025-05-09 05:37:39] Best of swarm: 1.3501457928668305e-08
[2025-05-09 05:37:41] Best of swarm: 2.6304600064412508e-05
[2025-05-09 05:37:42] Best of swarm: 1.0050455842619217e-07
[2025-05-09 05:37:43] Best of swarm: 0.0001683516214172512
[2025-05-09 05:37:47] Best of swarm: 0.0029519849365352096
[2025-05-09 05:37:47] Best of swarm: 1.8522513978084036
[2025-05-09 05:37:48] Best of swarm: 3.602409070884149e-05
[2025-05-09 05:37:49] Best of swarm: 2.65879957478722e-08
[2025-05-09 05:37:51] Best of swarm: 6.765053500562116e-08
[2025-05-09 05:37:52] Best of swarm: 5.3010962438678174e-05
[2025-05-09 05:37:55] Best of swarm: 4.77067929819018e-06
[2025-05-09 05:37:56] Best of swarm: 3.5947190373952425
[2025-05-09 05:37:56] Best of swarm: 0.13936180109373675
