[2025-05-09 05:41:06] Starting experiment well=RO_31A_facies=7_iter=100_p=20_cmode=exponential_c1=[2.5,1.5]_c2=[1.0,2.0]_seed=566556
[2025-05-09 05:41:06] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 100, 'particles': 20, 'cmode': 2, 'c1_start': 2.5, 'c1_end': 1.5, 'c2_start': 1.0, 'c2_end': 2.0, 'seed': 566556, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 05:41:06] Starting experiment well=RO_31A_facies=7_iter=100_p=20_cmode=exponential_c1=[2.5,1.5]_c2=[1.0,2.0]_seed=566556'], 'id': 'well=RO_31A_facies=7_iter=100_p=20_cmode=exponential_c1=[2.5,1.5]_c2=[1.0,2.0]_seed=566556'}
[2025-05-09 05:41:06] Using random seed: 566556
[2025-05-09 05:41:10] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 05:41:10] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 05:41:10] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 05:41:10] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 05:41:10] Data range: 0 to 80
[2025-05-09 05:41:10] Best of swarm: 2.0723745381290115
[2025-05-09 05:41:11] Best of swarm: 6.0256000388680436e-09
[2025-05-09 05:41:12] Best of swarm: 5.852291317905069e-08
[2025-05-09 05:41:14] Best of swarm: 1.1604935801419478e-08
[2025-05-09 05:41:15] Best of swarm: 1.3852957387236098e-07
[2025-05-09 05:41:18] Best of swarm: 1.1800624327839883e-06
[2025-05-09 05:41:19] Best of swarm: 1.8046548578892858
[2025-05-09 05:41:19] Best of swarm: 9.102378068079225e-09
[2025-05-09 05:41:21] Best of swarm: 2.1524325021984535e-05
[2025-05-09 05:41:22] Best of swarm: 4.784987482003186e-07
[2025-05-09 05:41:23] Best of swarm: 7.674601844924582e-08
[2025-05-09 05:41:27] Best of swarm: 7.741876453733053e-07
[2025-05-09 05:41:27] Best of swarm: 2.4157690022609932
[2025-05-09 05:41:28] Best of swarm: 0.0009993144581792852
[2025-05-09 05:41:29] Best of swarm: 0.0009991604220378836
[2025-05-09 05:41:31] Best of swarm: 0.0009993177928665
[2025-05-09 05:41:32] Best of swarm: 0.0009992487627967371
[2025-05-09 05:41:35] Best of swarm: 0.0009993137733404444
[2025-05-09 05:41:36] Best of swarm: 1.4679125982677055
[2025-05-09 05:41:36] Best of swarm: 2.228834608030611e-07
[2025-05-09 05:41:38] Best of swarm: 4.0459191573947574e-09
[2025-05-09 05:41:39] Best of swarm: 2.3051816660214677e-08
[2025-05-09 05:41:40] Best of swarm: 4.825004129509591e-07
[2025-05-09 05:41:44] Best of swarm: 1.5960478298776814e-10
[2025-05-09 05:41:44] Best of swarm: 1.4428200101336806
[2025-05-09 05:41:45] Best of swarm: 1.5177214710849366e-06
[2025-05-09 05:41:46] Best of swarm: 1.8117606408183686e-08
[2025-05-09 05:41:48] Best of swarm: 8.961227874147382e-08
[2025-05-09 05:41:49] Best of swarm: 1.8794462200119686e-05
[2025-05-09 05:41:52] Best of swarm: 1.4214696011206346e-07
[2025-05-09 05:41:53] Best of swarm: 1.9273058916602177
[2025-05-09 05:41:53] Best of swarm: 1.1932147071791836e-06
[2025-05-09 05:41:55] Best of swarm: 1.7085740491883232e-10
[2025-05-09 05:41:56] Best of swarm: 2.9084645909592672e-05
[2025-05-09 05:41:57] Best of swarm: 8.566353706290109e-09
[2025-05-09 05:42:01] Best of swarm: 2.1029714313783487e-06
[2025-05-09 05:42:01] Best of swarm: 2.1370768476856217
[2025-05-09 05:42:02] Best of swarm: 1.5850423082077766e-08
[2025-05-09 05:42:03] Best of swarm: 1.7706199938808744e-07
[2025-05-09 05:42:05] Best of swarm: 5.8620599393437605e-09
[2025-05-09 05:42:05] Best of swarm: 6.9728517804754535e-09
[2025-05-09 05:42:09] Best of swarm: 2.8530593684783706e-09
[2025-05-09 05:42:10] Best of swarm: 2.3121465957113188
[2025-05-09 05:42:10] Best of swarm: 1.2093293761665e-07
[2025-05-09 05:42:12] Best of swarm: 9.832563362548005e-12
[2025-05-09 05:42:13] Best of swarm: 2.930780643722524e-13
[2025-05-09 05:42:14] Best of swarm: 9.888827952216552e-09
[2025-05-09 05:42:18] Best of swarm: 3.306165900204716e-10
[2025-05-09 05:42:18] Best of swarm: 2.368134509831766
[2025-05-09 05:42:18] Best of swarm: 0.0002628268486165779
[2025-05-09 05:42:20] Best of swarm: 0.0002628496111464733
[2025-05-09 05:42:22] Best of swarm: 0.0002628285587863548
[2025-05-09 05:42:22] Best of swarm: 0.0002627931577762168
[2025-05-09 05:42:26] Best of swarm: 0.000262826497402358
[2025-05-09 05:42:26] Best of swarm: 2.2361446844634894
[2025-05-09 05:42:27] Best of swarm: 5.658945755772505e-08
[2025-05-09 05:42:28] Best of swarm: 1.5012881002783677e-11
[2025-05-09 05:42:30] Best of swarm: 4.450644779763171e-08
[2025-05-09 05:42:31] Best of swarm: 6.207454837745249e-09
[2025-05-09 05:42:34] Best of swarm: 1.3792017055214085e-07
[2025-05-09 05:42:35] Best of swarm: 2.148201533349977
[2025-05-09 05:42:35] Best of swarm: 2.1358946638135375e-08
[2025-05-09 05:42:37] Best of swarm: 4.082334989679083e-06
[2025-05-09 05:42:39] Best of swarm: 9.59213110530941e-08
[2025-05-09 05:42:39] Best of swarm: 3.754418644098787e-08
[2025-05-09 05:42:43] Best of swarm: 2.0412674789862367e-10
[2025-05-09 05:42:43] Best of swarm: 2.08708420731012
[2025-05-09 05:42:44] Best of swarm: 3.715031719025769e-09
[2025-05-09 05:42:45] Best of swarm: 9.840473391772973e-06
[2025-05-09 05:42:47] Best of swarm: 6.58725977765671e-10
[2025-05-09 05:42:48] Best of swarm: 4.9320010031814337e-08
[2025-05-09 05:42:51] Best of swarm: 5.019883353386564e-07
[2025-05-09 05:42:52] Best of swarm: 1.7412766750441142
[2025-05-09 05:42:52] Best of swarm: 2.1251001928899403e-08
[2025-05-09 05:42:54] Best of swarm: 2.997110771820117e-06
[2025-05-09 05:42:56] Best of swarm: 3.6873840708630797e-09
[2025-05-09 05:42:56] Best of swarm: 4.2685123685567704e-11
[2025-05-09 05:43:00] Best of swarm: 1.1466480866974044e-09
[2025-05-09 05:43:00] Best of swarm: 1.9852089430423632
[2025-05-09 05:43:01] Best of swarm: 3.6983709766501864e-08
[2025-05-09 05:43:02] Best of swarm: 7.165701597755003e-09
[2025-05-09 05:43:04] Best of swarm: 1.7028611803884037e-05
[2025-05-09 05:43:05] Best of swarm: 5.269717526456041e-11
[2025-05-09 05:43:08] Best of swarm: 6.619416236699365e-09
[2025-05-09 05:43:09] Best of swarm: 2.2830437266645265
[2025-05-09 05:43:09] Best of swarm: 3.0340145319801096e-09
[2025-05-09 05:43:11] Best of swarm: 3.761299472057388e-09
[2025-05-09 05:43:13] Best of swarm: 6.172085229856286e-12
[2025-05-09 05:43:13] Best of swarm: 1.651398296876724e-08
[2025-05-09 05:43:17] Best of swarm: 1.570635610807803e-10
[2025-05-09 05:43:17] Best of swarm: 2.310626271281798
[2025-05-09 05:43:18] Best of swarm: 2.7043640272159242e-09
[2025-05-09 05:43:20] Best of swarm: 6.040673987230804e-10
[2025-05-09 05:43:21] Best of swarm: 9.064418585329609e-11
[2025-05-09 05:43:22] Best of swarm: 4.440365108453088e-09
[2025-05-09 05:43:26] Best of swarm: 9.046380064244303e-10
[2025-05-09 05:43:26] Best of swarm: 1.8615175839291427
[2025-05-09 05:43:26] Best of swarm: 2.600508259866283e-07
[2025-05-09 05:43:28] Best of swarm: 4.094335284697815e-06
[2025-05-09 05:43:30] Best of swarm: 2.449396714901598e-07
[2025-05-09 05:43:30] Best of swarm: 4.1156538388728423e-13
[2025-05-09 05:43:34] Best of swarm: 1.103094965243135e-10
[2025-05-09 05:43:34] Best of swarm: 1.692274281380051
[2025-05-09 05:43:35] Best of swarm: 9.729467246899527e-07
[2025-05-09 05:43:36] Best of swarm: 4.467369703333151e-10
[2025-05-09 05:43:38] Best of swarm: 6.393985628738404e-05
[2025-05-09 05:43:39] Best of swarm: 7.068912656983745e-06
[2025-05-09 05:43:42] Best of swarm: 2.4345302497912606e-06
[2025-05-09 05:43:43] Best of swarm: 1.692274281380051
[2025-05-09 05:43:43] Best of swarm: 8.531222033809458e-08
[2025-05-09 05:43:45] Best of swarm: 3.621808969047779e-09
[2025-05-09 05:43:46] Best of swarm: 6.758183285617387e-09
[2025-05-09 05:43:47] Best of swarm: 1.9972167644743824e-06
[2025-05-09 05:43:51] Best of swarm: 1.353434226795619e-07
[2025-05-09 05:43:51] Best of swarm: 1.4844362505091833
[2025-05-09 05:43:52] Best of swarm: 3.369230845491331e-08
[2025-05-09 05:43:53] Best of swarm: 3.4234464038276416e-07
[2025-05-09 05:43:55] Best of swarm: 1.1551141677064222e-07
[2025-05-09 05:43:56] Best of swarm: 7.767424851542953e-09
[2025-05-09 05:43:59] Best of swarm: 5.364494972022968e-07
[2025-05-09 05:44:00] Best of swarm: 1.5469748315288199
[2025-05-09 05:44:00] Best of swarm: 6.850525434628524e-09
[2025-05-09 05:44:02] Best of swarm: 7.411391831680412e-06
[2025-05-09 05:44:03] Best of swarm: 1.5892797913497e-06
[2025-05-09 05:44:04] Best of swarm: 1.2105550503473812e-06
[2025-05-09 05:44:08] Best of swarm: 1.616038641357036e-09
[2025-05-09 05:44:08] Best of swarm: 1.6001603073404849
[2025-05-09 05:44:09] Best of swarm: 8.00141427696983e-07
[2025-05-09 05:44:10] Best of swarm: 1.2089377601944865e-07
[2025-05-09 05:44:12] Best of swarm: 5.015922176864365e-11
[2025-05-09 05:44:13] Best of swarm: 1.4114251761191193e-07
[2025-05-09 05:44:16] Best of swarm: 4.458444157945493e-08
[2025-05-09 05:44:17] Best of swarm: 1.6439712677159868
[2025-05-09 05:44:17] Best of swarm: 1.4483236768037274e-08
[2025-05-09 05:44:19] Best of swarm: 5.4465263348312446e-06
[2025-05-09 05:44:20] Best of swarm: 7.419872766087169e-09
[2025-05-09 05:44:21] Best of swarm: 7.167546956704136e-10
[2025-05-09 05:44:25] Best of swarm: 5.750933743377741e-10
[2025-05-09 05:44:25] Best of swarm: 1.8751863282243466
[2025-05-09 05:44:26] Best of swarm: 4.649059561052857e-06
[2025-05-09 05:44:27] Best of swarm: 1.2134314893836721e-08
[2025-05-09 05:44:29] Best of swarm: 4.1333200241438276e-06
[2025-05-09 05:44:30] Best of swarm: 2.8383664806987676e-10
[2025-05-09 05:44:34] Best of swarm: 2.5914720522209264e-09
[2025-05-09 05:44:34] Best of swarm: 2.0537023205452463
[2025-05-09 05:44:34] Best of swarm: 4.435035928837771e-09
[2025-05-09 05:44:36] Best of swarm: 1.7362802707882416e-07
[2025-05-09 05:44:38] Best of swarm: 1.5421227015452913e-06
[2025-05-09 05:44:38] Best of swarm: 2.552710770385379e-09
[2025-05-09 05:44:42] Best of swarm: 1.3128617069365189e-08
[2025-05-09 05:44:42] Best of swarm: 1.8240512896743788
[2025-05-09 05:44:43] Best of swarm: 1.423316591428398e-15
[2025-05-09 05:44:44] Best of swarm: 1.548962515350498e-05
[2025-05-09 05:44:46] Best of swarm: 2.1450021446615294e-07
[2025-05-09 05:44:47] Best of swarm: 6.786348747414761e-07
[2025-05-09 05:44:50] Best of swarm: 1.53329670750781e-09
[2025-05-09 05:44:51] Best of swarm: 1.827564473191132
[2025-05-09 05:44:51] Best of swarm: 1.1724865268982543e-06
[2025-05-09 05:44:53] Best of swarm: 2.22484235401829e-05
[2025-05-09 05:44:54] Best of swarm: 6.508935003365253e-09
[2025-05-09 05:44:55] Best of swarm: 1.7120290375939481e-09
[2025-05-09 05:44:59] Best of swarm: 1.0086941590498504e-11
[2025-05-09 05:44:59] Best of swarm: 1.7949955219967386
[2025-05-09 05:45:00] Best of swarm: 8.986083660601379e-05
[2025-05-09 05:45:01] Best of swarm: 1.2637165796857557e-09
[2025-05-09 05:45:03] Best of swarm: 2.203129433870626e-09
[2025-05-09 05:45:04] Best of swarm: 7.858961755429806e-06
[2025-05-09 05:45:07] Best of swarm: 1.0979058268320964e-10
[2025-05-09 05:45:08] Best of swarm: 1.7672363738627137
[2025-05-09 05:45:08] Best of swarm: 4.619525423259566e-08
[2025-05-09 05:45:10] Best of swarm: 2.044433309062149e-07
[2025-05-09 05:45:12] Best of swarm: 3.099905609888648e-13
[2025-05-09 05:45:12] Best of swarm: 3.0000975662894925e-09
[2025-05-09 05:45:16] Best of swarm: 1.9286821802082278e-05
[2025-05-09 05:45:17] Best of swarm: 1.7560872686547422
[2025-05-09 05:45:17] Best of swarm: 1.631144168788827e-11
[2025-05-09 05:45:19] Best of swarm: 4.674258244866819e-07
[2025-05-09 05:45:20] Best of swarm: 2.6460578231713957e-09
[2025-05-09 05:45:21] Best of swarm: 4.987864991428898e-07
