[2025-05-09 04:19:51] Starting experiment well=RO_31A_facies=7_iter=100_p=10_cmode=exponential_c1=[2.5,1.5]_c2=[0.5,1.5]_seed=580854
[2025-05-09 04:19:51] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 100, 'particles': 10, 'cmode': 2, 'c1_start': 2.5, 'c1_end': 1.5, 'c2_start': 0.5, 'c2_end': 1.5, 'seed': 580854, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 04:19:51] Starting experiment well=RO_31A_facies=7_iter=100_p=10_cmode=exponential_c1=[2.5,1.5]_c2=[0.5,1.5]_seed=580854'], 'id': 'well=RO_31A_facies=7_iter=100_p=10_cmode=exponential_c1=[2.5,1.5]_c2=[0.5,1.5]_seed=580854'}
[2025-05-09 04:19:51] Using random seed: 580854
[2025-05-09 04:19:55] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 04:19:55] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 04:19:55] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 04:19:55] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 04:19:55] Data range: 0 to 80
[2025-05-09 04:19:55] Best of swarm: 2.0723745381290115
[2025-05-09 04:19:56] Best of swarm: 5.367911980776357e-07
[2025-05-09 04:19:56] Best of swarm: 1.8036033156548083e-07
[2025-05-09 04:19:57] Best of swarm: 2.1813019851171444e-09
[2025-05-09 04:19:58] Best of swarm: 5.09193398523295e-09
[2025-05-09 04:19:59] Best of swarm: 1.6481062240940505e-07
[2025-05-09 04:20:00] Best of swarm: 1.8046548578892858
[2025-05-09 04:20:00] Best of swarm: 1.2061731748411466e-08
[2025-05-09 04:20:01] Best of swarm: 6.521500916608395e-09
[2025-05-09 04:20:01] Best of swarm: 5.170708723740829e-08
[2025-05-09 04:20:02] Best of swarm: 7.862505509315185e-07
[2025-05-09 04:20:04] Best of swarm: 1.2037635632470877e-09
[2025-05-09 04:20:04] Best of swarm: 2.4157690022609932
[2025-05-09 04:20:04] Best of swarm: 0.0009993144581792852
[2025-05-09 04:20:05] Best of swarm: 0.0009993588427649543
[2025-05-09 04:20:06] Best of swarm: 0.0009993177928665
[2025-05-09 04:20:06] Best of swarm: 0.0009992487627967371
[2025-05-09 04:20:08] Best of swarm: 0.0009993137733404444
[2025-05-09 04:20:08] Best of swarm: 1.4679125982677055
[2025-05-09 04:20:08] Best of swarm: 2.1198822041925482e-07
[2025-05-09 04:20:09] Best of swarm: 2.172592700445034e-07
[2025-05-09 04:20:10] Best of swarm: 4.500141628985889e-06
[2025-05-09 04:20:10] Best of swarm: 2.813861136496304e-07
[2025-05-09 04:20:12] Best of swarm: 1.166183204674336e-09
[2025-05-09 04:20:12] Best of swarm: 1.4428200101336806
[2025-05-09 04:20:12] Best of swarm: 2.7528872986917525e-12
[2025-05-09 04:20:13] Best of swarm: 2.1725968088939334e-10
[2025-05-09 04:20:14] Best of swarm: 3.270530417816812e-06
[2025-05-09 04:20:14] Best of swarm: 1.0694330822717736e-08
[2025-05-09 04:20:16] Best of swarm: 2.2024430467737394e-08
[2025-05-09 04:20:16] Best of swarm: 1.9273058916602177
[2025-05-09 04:20:17] Best of swarm: 7.44868111160822e-08
[2025-05-09 04:20:18] Best of swarm: 3.602844085792014e-11
[2025-05-09 04:20:18] Best of swarm: 1.547828845859214e-14
[2025-05-09 04:20:19] Best of swarm: 1.638995200723038e-05
[2025-05-09 04:20:21] Best of swarm: 2.5569278105871235e-08
[2025-05-09 04:20:21] Best of swarm: 2.1370768476856217
[2025-05-09 04:20:21] Best of swarm: 1.953254731878175e-10
[2025-05-09 04:20:22] Best of swarm: 3.145205217952985e-08
