[2025-05-09 06:42:46] Starting experiment well=RO_31A_facies=7_iter=100_p=20_cmode=exponential_c1=[1.5,0.5]_c2=[1.0,2.0]_seed=61332
[2025-05-09 06:42:46] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 100, 'particles': 20, 'cmode': 2, 'c1_start': 1.5, 'c1_end': 0.5, 'c2_start': 1.0, 'c2_end': 2.0, 'seed': 61332, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 06:42:46] Starting experiment well=RO_31A_facies=7_iter=100_p=20_cmode=exponential_c1=[1.5,0.5]_c2=[1.0,2.0]_seed=61332'], 'id': 'well=RO_31A_facies=7_iter=100_p=20_cmode=exponential_c1=[1.5,0.5]_c2=[1.0,2.0]_seed=61332'}
[2025-05-09 06:42:46] Using random seed: 61332
[2025-05-09 06:42:50] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 06:42:50] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 06:42:50] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 06:42:50] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 06:42:50] Data range: 0 to 80
[2025-05-09 06:42:51] Best of swarm: 2.0723745381290115
[2025-05-09 06:42:51] Best of swarm: 8.15967839779521e-11
[2025-05-09 06:42:53] Best of swarm: 2.660223040536292e-07
[2025-05-09 06:42:54] Best of swarm: 1.9798736209071636e-07
[2025-05-09 06:42:55] Best of swarm: 2.962657493056147e-10
[2025-05-09 06:42:59] Best of swarm: 2.941645464560882e-08
[2025-05-09 06:42:59] Best of swarm: 1.8046548578892858
[2025-05-09 06:43:00] Best of swarm: 1.419123935636553e-12
[2025-05-09 06:43:01] Best of swarm: 1.013627677524054e-06
[2025-05-09 06:43:03] Best of swarm: 4.692198628140065e-10
[2025-05-09 06:43:04] Best of swarm: 4.540262157106722e-08
[2025-05-09 06:43:07] Best of swarm: 1.5324067827403148e-09
[2025-05-09 06:43:08] Best of swarm: 2.4157690022609932
[2025-05-09 06:43:08] Best of swarm: 0.0009991333352440115
[2025-05-09 06:43:10] Best of swarm: 0.0009990941423787144
[2025-05-09 06:43:11] Best of swarm: 0.0009991742973719056
[2025-05-09 06:43:12] Best of swarm: 0.0009992487627967371
[2025-05-09 06:43:16] Best of swarm: 0.0009993123703273524
[2025-05-09 06:43:16] Best of swarm: 1.4679125982677055
[2025-05-09 06:43:17] Best of swarm: 2.45246829251093e-11
[2025-05-09 06:43:18] Best of swarm: 4.071236512874901e-06
[2025-05-09 06:43:20] Best of swarm: 4.601097919921722e-08
[2025-05-09 06:43:21] Best of swarm: 8.567965490463123e-08
[2025-05-09 06:43:24] Best of swarm: 1.0481630145356073e-09
[2025-05-09 06:43:25] Best of swarm: 1.4428200101336806
[2025-05-09 06:43:25] Best of swarm: 3.956456247320561e-09
[2025-05-09 06:43:27] Best of swarm: 1.8393341176336637e-08
[2025-05-09 06:43:28] Best of swarm: 8.553408880716483e-10
[2025-05-09 06:43:29] Best of swarm: 5.9225175061464074e-12
[2025-05-09 06:43:33] Best of swarm: 1.58872682974354e-08
[2025-05-09 06:43:33] Best of swarm: 1.9273058916602177
[2025-05-09 06:43:34] Best of swarm: 1.0668247425084979e-07
[2025-05-09 06:43:35] Best of swarm: 5.2893709836600945e-06
[2025-05-09 06:43:37] Best of swarm: 3.351022008615512e-06
[2025-05-09 06:43:38] Best of swarm: 5.049838539842372e-08
[2025-05-09 06:43:41] Best of swarm: 1.7646910404530738e-06
[2025-05-09 06:43:42] Best of swarm: 2.1370768476856217
[2025-05-09 06:43:42] Best of swarm: 1.8329666508923093e-07
[2025-05-09 06:43:44] Best of swarm: 1.409188826113682e-09
[2025-05-09 06:43:45] Best of swarm: 2.6770705049730668e-08
[2025-05-09 06:43:46] Best of swarm: 1.2077982038716008e-08
[2025-05-09 06:43:50] Best of swarm: 8.74425899577294e-10
[2025-05-09 06:43:50] Best of swarm: 2.3121465957113188
[2025-05-09 06:43:51] Best of swarm: 4.3929190361041365e-11
[2025-05-09 06:43:52] Best of swarm: 1.6576607026838656e-13
[2025-05-09 06:43:54] Best of swarm: 1.0403219280375734e-09
[2025-05-09 06:43:55] Best of swarm: 3.602559859925015e-12
[2025-05-09 06:43:58] Best of swarm: 4.9425006106339286e-11
[2025-05-09 06:43:59] Best of swarm: 2.368134509831766
[2025-05-09 06:43:59] Best of swarm: 0.0002628268486165779
[2025-05-09 06:44:01] Best of swarm: 0.0002627061277205709
[2025-05-09 06:44:02] Best of swarm: 0.0002628285587863548
[2025-05-09 06:44:03] Best of swarm: 0.0002627931577762168
[2025-05-09 06:44:07] Best of swarm: 0.000262826497402358
[2025-05-09 06:44:07] Best of swarm: 2.2361446844634894
[2025-05-09 06:44:08] Best of swarm: 1.498884228769278e-08
[2025-05-09 06:44:09] Best of swarm: 7.534140503584183e-09
[2025-05-09 06:44:11] Best of swarm: 2.006991381455527e-07
[2025-05-09 06:44:12] Best of swarm: 4.673891630211966e-09
[2025-05-09 06:44:15] Best of swarm: 9.934843723309251e-07
[2025-05-09 06:44:16] Best of swarm: 2.148201533349977
[2025-05-09 06:44:16] Best of swarm: 2.6094362178708526e-09
[2025-05-09 06:44:18] Best of swarm: 3.3612859959575833e-09
[2025-05-09 06:44:19] Best of swarm: 6.998899247832868e-08
[2025-05-09 06:44:20] Best of swarm: 2.324394670190813e-08
[2025-05-09 06:44:24] Best of swarm: 5.7999073611664457e-11
[2025-05-09 06:44:24] Best of swarm: 2.08708420731012
[2025-05-09 06:44:25] Best of swarm: 4.233698870118875e-06
[2025-05-09 06:44:26] Best of swarm: 4.070196755269924e-07
[2025-05-09 06:44:28] Best of swarm: 3.6371189720779477e-12
[2025-05-09 06:44:29] Best of swarm: 1.6965692395048826e-06
[2025-05-09 06:44:32] Best of swarm: 4.913960958314977e-10
[2025-05-09 06:44:33] Best of swarm: 1.7412766750441142
[2025-05-09 06:44:33] Best of swarm: 5.894397914770882e-10
[2025-05-09 06:44:35] Best of swarm: 1.0281629607250023e-08
[2025-05-09 06:44:36] Best of swarm: 2.0520484833679072e-08
[2025-05-09 06:44:37] Best of swarm: 1.454900900519302e-05
[2025-05-09 06:44:41] Best of swarm: 5.890133020373083e-07
[2025-05-09 06:44:41] Best of swarm: 1.9852089430423632
[2025-05-09 06:44:42] Best of swarm: 2.514698296223132e-10
[2025-05-09 06:44:43] Best of swarm: 1.471321002354758e-07
[2025-05-09 06:44:45] Best of swarm: 4.67784043599848e-12
[2025-05-09 06:44:46] Best of swarm: 6.495903997881477e-07
[2025-05-09 06:44:49] Best of swarm: 1.179840822821445e-07
[2025-05-09 06:44:50] Best of swarm: 2.2830437266645265
[2025-05-09 06:44:50] Best of swarm: 1.297624402036651e-09
[2025-05-09 06:44:52] Best of swarm: 3.3381938048946984e-12
[2025-05-09 06:44:53] Best of swarm: 1.2621104527684882e-06
[2025-05-09 06:44:54] Best of swarm: 1.5689607475348025e-12
[2025-05-09 06:44:58] Best of swarm: 2.1863264452922508e-09
[2025-05-09 06:44:58] Best of swarm: 2.310626271281798
[2025-05-09 06:44:59] Best of swarm: 8.450822336792764e-10
[2025-05-09 06:45:01] Best of swarm: 1.3180600971414292e-07
[2025-05-09 06:45:02] Best of swarm: 1.2328553917994796e-10
[2025-05-09 06:45:03] Best of swarm: 1.4661321870195758e-08
[2025-05-09 06:45:07] Best of swarm: 9.774520508628288e-12
[2025-05-09 06:45:07] Best of swarm: 1.8615175839291427
[2025-05-09 06:45:08] Best of swarm: 2.7198152073931983e-07
[2025-05-09 06:45:09] Best of swarm: 3.440068234426255e-10
[2025-05-09 06:45:11] Best of swarm: 5.3353946481934184e-11
[2025-05-09 06:45:12] Best of swarm: 2.8808384581960436e-06
[2025-05-09 06:45:15] Best of swarm: 2.0283146947129525e-07
[2025-05-09 06:45:16] Best of swarm: 1.692274281380051
[2025-05-09 06:45:16] Best of swarm: 0.0003825498537183459
[2025-05-09 06:45:18] Best of swarm: 8.715082914352761e-08
[2025-05-09 06:45:19] Best of swarm: 2.1078840990146988e-06
[2025-05-09 06:45:20] Best of swarm: 1.682786453542605e-07
[2025-05-09 06:45:24] Best of swarm: 9.9934716163972e-07
[2025-05-09 06:45:24] Best of swarm: 1.692274281380051
[2025-05-09 06:45:25] Best of swarm: 1.1814746279874316e-06
[2025-05-09 06:45:26] Best of swarm: 7.612674816177805e-13
[2025-05-09 06:45:28] Best of swarm: 6.374364606775269e-09
[2025-05-09 06:45:29] Best of swarm: 1.8295933571373763e-08
[2025-05-09 06:45:32] Best of swarm: 1.7229625050746062e-09
[2025-05-09 06:45:33] Best of swarm: 1.4844362505091833
[2025-05-09 06:45:33] Best of swarm: 1.3257587603715518e-08
[2025-05-09 06:45:35] Best of swarm: 3.27890545667179e-08
[2025-05-09 06:45:36] Best of swarm: 2.010804403506521e-12
[2025-05-09 06:45:37] Best of swarm: 9.56652125460271e-08
[2025-05-09 06:45:41] Best of swarm: 4.168829952285428e-08
[2025-05-09 06:45:41] Best of swarm: 1.5469748315288199
[2025-05-09 06:45:42] Best of swarm: 9.042800912447039e-10
[2025-05-09 06:45:43] Best of swarm: 1.463149511871541e-07
[2025-05-09 06:45:45] Best of swarm: 6.908779501725031e-09
[2025-05-09 06:45:46] Best of swarm: 5.59336804621404e-10
[2025-05-09 06:45:49] Best of swarm: 1.381129548151497e-07
[2025-05-09 06:45:50] Best of swarm: 1.6001603073404849
[2025-05-09 06:45:50] Best of swarm: 1.3255175365249524e-06
[2025-05-09 06:45:52] Best of swarm: 5.232543635872429e-06
[2025-05-09 06:45:53] Best of swarm: 1.7301687316321963e-07
[2025-05-09 06:45:54] Best of swarm: 1.4229710512277686e-08
[2025-05-09 06:45:58] Best of swarm: 1.3732141485156613e-09
[2025-05-09 06:45:58] Best of swarm: 1.6439712677159868
[2025-05-09 06:45:59] Best of swarm: 1.4378833457794756e-07
[2025-05-09 06:46:00] Best of swarm: 3.75868452343947e-09
[2025-05-09 06:46:02] Best of swarm: 1.826234229921507e-11
[2025-05-09 06:46:03] Best of swarm: 1.1608661857822945e-05
[2025-05-09 06:46:07] Best of swarm: 7.623512156514083e-11
[2025-05-09 06:46:07] Best of swarm: 1.8751863282243466
[2025-05-09 06:46:08] Best of swarm: 1.589167115087144e-10
[2025-05-09 06:46:09] Best of swarm: 1.3631626000536382e-09
[2025-05-09 06:46:11] Best of swarm: 1.5340318259922525e-10
[2025-05-09 06:46:12] Best of swarm: 1.206417974420145e-10
[2025-05-09 06:46:15] Best of swarm: 3.934185490446684e-07
[2025-05-09 06:46:16] Best of swarm: 2.0537023205452463
[2025-05-09 06:46:16] Best of swarm: 2.6542457906167294e-07
[2025-05-09 06:46:18] Best of swarm: 5.744649287494308e-12
[2025-05-09 06:46:19] Best of swarm: 5.493724088868393e-07
[2025-05-09 06:46:20] Best of swarm: 2.315508547984815e-08
[2025-05-09 06:46:24] Best of swarm: 1.182995904377538e-10
[2025-05-09 06:46:24] Best of swarm: 1.8240512896743788
[2025-05-09 06:46:25] Best of swarm: 8.622750409661819e-07
[2025-05-09 06:46:26] Best of swarm: 2.5071570728763807e-05
[2025-05-09 06:46:28] Best of swarm: 6.319830667243773e-05
[2025-05-09 06:46:29] Best of swarm: 2.3073475931968827e-10
[2025-05-09 06:46:32] Best of swarm: 2.914985035260541e-08
[2025-05-09 06:46:33] Best of swarm: 1.827564473191132
[2025-05-09 06:46:33] Best of swarm: 1.0740755313986303e-09
[2025-05-09 06:46:35] Best of swarm: 1.6521691739890415e-06
[2025-05-09 06:46:37] Best of swarm: 3.0436333493785107e-09
[2025-05-09 06:46:37] Best of swarm: 3.176642003860408e-11
[2025-05-09 06:46:41] Best of swarm: 4.23861981160917e-07
[2025-05-09 06:46:41] Best of swarm: 1.7949955219967386
[2025-05-09 06:46:42] Best of swarm: 2.606947128534075e-07
[2025-05-09 06:46:43] Best of swarm: 4.5115114905519024e-09
[2025-05-09 06:46:45] Best of swarm: 8.60803453113678e-12
[2025-05-09 06:46:46] Best of swarm: 6.319200416976124e-11
[2025-05-09 06:46:50] Best of swarm: 6.13645374161259e-11
[2025-05-09 06:46:50] Best of swarm: 1.7672363738627137
[2025-05-09 06:46:50] Best of swarm: 7.573055441203908e-09
[2025-05-09 06:46:52] Best of swarm: 3.1647525292991903e-10
[2025-05-09 06:46:54] Best of swarm: 1.1270395535592032e-10
[2025-05-09 06:46:54] Best of swarm: 2.9066171112603184e-10
[2025-05-09 06:46:58] Best of swarm: 5.141372264857511e-10
[2025-05-09 06:46:58] Best of swarm: 1.7560872686547422
[2025-05-09 06:46:59] Best of swarm: 4.521704365752898e-13
[2025-05-09 06:47:01] Best of swarm: 4.7753714634409164e-12
[2025-05-09 06:47:02] Best of swarm: 1.6020268741969916e-06
[2025-05-09 06:47:03] Best of swarm: 7.26779209563719e-12
[2025-05-09 06:47:07] Best of swarm: 3.129253709498675e-08
[2025-05-09 06:47:07] Best of swarm: 2.0285576505856873
[2025-05-09 06:47:07] Best of swarm: 5.0477215804475075e-08
[2025-05-09 06:47:09] Best of swarm: 7.600516035324504e-11
[2025-05-09 06:47:11] Best of swarm: 4.204522711301592e-09
[2025-05-09 06:47:11] Best of swarm: 2.0942177377680397e-09
[2025-05-09 06:47:15] Best of swarm: 1.4442833360217886e-12
[2025-05-09 06:47:16] Best of swarm: 2.017747604921332
[2025-05-09 06:47:16] Best of swarm: 2.1185175593566515e-07
[2025-05-09 06:47:18] Best of swarm: 6.141158382113462e-11
[2025-05-09 06:47:19] Best of swarm: 8.16223957732709e-09
[2025-05-09 06:47:20] Best of swarm: 3.996409221160323e-07
[2025-05-09 06:47:24] Best of swarm: 4.204516431409019e-11
[2025-05-09 06:47:24] Best of swarm: 2.001020816652991
[2025-05-09 06:47:25] Best of swarm: 2.1397023197548892e-08
[2025-05-09 06:47:26] Best of swarm: 3.87776460419441e-09
[2025-05-09 06:47:28] Best of swarm: 2.605679810803429e-08
[2025-05-09 06:47:29] Best of swarm: 1.4587103562499013e-07
[2025-05-09 06:47:32] Best of swarm: 3.589714310410307e-11
[2025-05-09 06:47:33] Best of swarm: 1.9739531476061998
[2025-05-09 06:47:33] Best of swarm: 1.18105363407852e-08
[2025-05-09 06:47:35] Best of swarm: 3.630364066254153e-10
[2025-05-09 06:47:36] Best of swarm: 5.2237701749820304e-09
[2025-05-09 06:47:37] Best of swarm: 9.791108076833865e-11
[2025-05-09 06:47:41] Best of swarm: 7.913275700955324e-10
[2025-05-09 06:47:41] Best of swarm: 1.9079190496469316
[2025-05-09 06:47:42] Best of swarm: 7.247008670591909e-09
[2025-05-09 06:47:43] Best of swarm: 4.198792926879156e-08
[2025-05-09 06:47:45] Best of swarm: 1.2084524982077878e-12
[2025-05-09 06:47:46] Best of swarm: 1.265594767840928e-07
[2025-05-09 06:47:50] Best of swarm: 1.1805595253347659e-08
[2025-05-09 06:47:50] Best of swarm: 1.8081493214060378
[2025-05-09 06:47:50] Best of swarm: 4.443720129958176e-08
[2025-05-09 06:47:52] Best of swarm: 4.454997056727728e-08
[2025-05-09 06:47:54] Best of swarm: 2.288922182917676e-07
[2025-05-09 06:47:54] Best of swarm: 1.1148854471440795e-08
[2025-05-09 06:47:58] Best of swarm: 3.887770382005226e-11
[2025-05-09 06:47:58] Best of swarm: 1.8522513978084036
[2025-05-09 06:47:59] Best of swarm: 4.025241507241083e-10
[2025-05-09 06:48:01] Best of swarm: 3.2803329435142916e-08
[2025-05-09 06:48:03] Best of swarm: 1.9130071647640144e-10
[2025-05-09 06:48:03] Best of swarm: 6.042443640285468e-07
[2025-05-09 06:48:07] Best of swarm: 2.1210253984752467e-09
[2025-05-09 06:48:07] Best of swarm: 3.5947190373952425
[2025-05-09 06:48:08] Best of swarm: 0.13936180109373675
[2025-05-09 06:48:10] Best of swarm: 0.13936232523523528
[2025-05-09 06:48:11] Best of swarm: 0.13935915255267237
[2025-05-09 06:48:12] Best of swarm: 0.1393595968684504
[2025-05-09 06:48:16] Best of swarm: 0.13935920924129
[2025-05-09 06:48:16] Best of swarm: 2.4058318859120638
[2025-05-09 06:48:17] Best of swarm: 0.0008071028733737872
[2025-05-09 06:48:18] Best of swarm: 0.0008072779634676253
[2025-05-09 06:48:20] Best of swarm: 0.0008070901622827939
[2025-05-09 06:48:20] Best of swarm: 0.000807057177960408
[2025-05-09 06:48:24] Best of swarm: 0.0008072374562624181
[2025-05-09 06:48:25] Best of swarm: 1.9719866734048708
[2025-05-09 06:48:25] Best of swarm: 1.579153474276836e-07
[2025-05-09 06:48:27] Best of swarm: 1.0766684195711851e-07
[2025-05-09 06:48:28] Best of swarm: 1.1171816964459327e-08
[2025-05-09 06:48:29] Best of swarm: 3.2990879783868e-10
[2025-05-09 06:48:33] Best of swarm: 1.1556113218297452e-09
[2025-05-09 06:48:33] Best of swarm: 2.0129208818609627
[2025-05-09 06:48:34] Best of swarm: 5.652555528539178e-09
[2025-05-09 06:48:35] Best of swarm: 2.276398334628611e-06
[2025-05-09 06:48:37] Best of swarm: 1.0276743117409323e-07
[2025-05-09 06:48:38] Best of swarm: 3.6612731466489077e-10
[2025-05-09 06:48:41] Best of swarm: 5.943149441024763e-07
[2025-05-09 06:48:42] Best of swarm: 2.023718007525318
[2025-05-09 06:48:42] Best of swarm: 8.044124252869668e-09
[2025-05-09 06:48:44] Best of swarm: 1.8473359508426996e-06
[2025-05-09 06:48:45] Best of swarm: 2.2126062502016457e-07
[2025-05-09 06:48:46] Best of swarm: 9.81180842428826e-08
