[2025-05-09 02:26:50] Starting experiment well=RO_31A_facies=7_iter=50_p=10_cmode=exponential_c1=[2.5,1.5]_c2=[0.5,2.5]_seed=320919
[2025-05-09 02:26:50] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 50, 'particles': 10, 'cmode': 2, 'c1_start': 2.5, 'c1_end': 1.5, 'c2_start': 0.5, 'c2_end': 2.5, 'seed': 320919, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 02:26:50] Starting experiment well=RO_31A_facies=7_iter=50_p=10_cmode=exponential_c1=[2.5,1.5]_c2=[0.5,2.5]_seed=320919'], 'id': 'well=RO_31A_facies=7_iter=50_p=10_cmode=exponential_c1=[2.5,1.5]_c2=[0.5,2.5]_seed=320919'}
[2025-05-09 02:26:50] Using random seed: 320919
[2025-05-09 02:26:55] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 02:26:55] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 02:26:55] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 02:26:55] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 02:26:55] Data range: 0 to 80
[2025-05-09 02:26:55] Best of swarm: 2.0723745381290115
[2025-05-09 02:26:55] Best of swarm: 1.2579654364306136e-06
[2025-05-09 02:26:55] Best of swarm: 8.931444883565684e-05
[2025-05-09 02:26:56] Best of swarm: 3.750525945051932e-07
[2025-05-09 02:26:56] Best of swarm: 1.1823094542377043e-05
[2025-05-09 02:26:57] Best of swarm: 3.496440879937968e-08
[2025-05-09 02:26:57] Best of swarm: 1.8046548578892858
[2025-05-09 02:26:57] Best of swarm: 5.647362728210916e-05
[2025-05-09 02:26:57] Best of swarm: 0.0001251056924282383
[2025-05-09 02:26:58] Best of swarm: 1.8930551262624117e-07
[2025-05-09 02:26:58] Best of swarm: 5.318055021365905e-07
[2025-05-09 02:26:59] Best of swarm: 1.4078671304260591e-06
[2025-05-09 02:26:59] Best of swarm: 2.4157690022609932
[2025-05-09 02:26:59] Best of swarm: 0.0009992317545017147
[2025-05-09 02:26:59] Best of swarm: 0.0009991183737262281
[2025-05-09 02:26:59] Best of swarm: 0.0009991008286089446
[2025-05-09 02:27:00] Best of swarm: 0.0009992487627967371
[2025-05-09 02:27:00] Best of swarm: 0.0009990943150633455
[2025-05-09 02:27:00] Best of swarm: 1.4679125982677055
[2025-05-09 02:27:01] Best of swarm: 2.039108211425101e-05
[2025-05-09 02:27:01] Best of swarm: 0.0009868635290058545
[2025-05-09 02:27:01] Best of swarm: 1.8955751546803068e-06
[2025-05-09 02:27:02] Best of swarm: 9.267973824816692e-06
[2025-05-09 02:27:02] Best of swarm: 0.0005027442491383334
[2025-05-09 02:27:03] Best of swarm: 1.4428200101336806
[2025-05-09 02:27:03] Best of swarm: 6.905761687404323e-08
[2025-05-09 02:27:03] Best of swarm: 1.293180457094817e-07
[2025-05-09 02:27:03] Best of swarm: 6.226524263411769e-08
[2025-05-09 02:27:04] Best of swarm: 4.0830600650868934e-05
[2025-05-09 02:27:05] Best of swarm: 0.00012006698162195996
[2025-05-09 02:27:05] Best of swarm: 1.9273058916602177
[2025-05-09 02:27:05] Best of swarm: 8.410167001583222e-06
[2025-05-09 02:27:05] Best of swarm: 3.5555181642491784e-07
[2025-05-09 02:27:06] Best of swarm: 8.086653265009074e-09
[2025-05-09 02:27:06] Best of swarm: 3.6933372290579135e-07
[2025-05-09 02:27:07] Best of swarm: 3.89993618977882e-06
[2025-05-09 02:27:07] Best of swarm: 2.1370768476856217
[2025-05-09 02:27:07] Best of swarm: 1.3874870453241458e-07
[2025-05-09 02:27:07] Best of swarm: 1.668067282143581e-06
[2025-05-09 02:27:08] Best of swarm: 5.386196579124189e-05
[2025-05-09 02:27:08] Best of swarm: 1.4070907929521538e-08
[2025-05-09 02:27:09] Best of swarm: 1.0471973484976874e-05
[2025-05-09 02:27:09] Best of swarm: 2.3121465957113188
[2025-05-09 02:27:09] Best of swarm: 4.3600138764502324e-06
[2025-05-09 02:27:09] Best of swarm: 4.333170814853173e-06
[2025-05-09 02:27:10] Best of swarm: 3.7669986001076893e-06
[2025-05-09 02:27:10] Best of swarm: 4.800529390219393e-09
[2025-05-09 02:27:11] Best of swarm: 4.357808742800894e-06
[2025-05-09 02:27:11] Best of swarm: 2.368134509831766
[2025-05-09 02:27:11] Best of swarm: 0.0002628268486165779
[2025-05-09 02:27:11] Best of swarm: 0.0002628496111464733
[2025-05-09 02:27:12] Best of swarm: 0.0002628285587863548
[2025-05-09 02:27:12] Best of swarm: 0.0002627931577762168
[2025-05-09 02:27:13] Best of swarm: 0.000262826497402358
[2025-05-09 02:27:13] Best of swarm: 2.2361446844634894
[2025-05-09 02:27:13] Best of swarm: 0.0002022929305166853
[2025-05-09 02:27:13] Best of swarm: 2.9983148184323774e-07
[2025-05-09 02:27:14] Best of swarm: 2.4690447109367754e-06
[2025-05-09 02:27:14] Best of swarm: 1.748323625369057e-06
[2025-05-09 02:27:15] Best of swarm: 0.0007446390621226506
[2025-05-09 02:27:15] Best of swarm: 2.148201533349977
[2025-05-09 02:27:15] Best of swarm: 3.4446811275848285e-07
