[2025-05-09 03:20:27] Starting experiment well=RO_31A_facies=7_iter=50_p=20_cmode=linear_c1=[2.0,1.0]_c2=[0.5,2.5]_seed=32716
[2025-05-09 03:20:27] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 50, 'particles': 20, 'cmode': 1, 'c1_start': 2.0, 'c1_end': 1.0, 'c2_start': 0.5, 'c2_end': 2.5, 'seed': 32716, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 03:20:27] Starting experiment well=RO_31A_facies=7_iter=50_p=20_cmode=linear_c1=[2.0,1.0]_c2=[0.5,2.5]_seed=32716'], 'id': 'well=RO_31A_facies=7_iter=50_p=20_cmode=linear_c1=[2.0,1.0]_c2=[0.5,2.5]_seed=32716'}
[2025-05-09 03:20:27] Using random seed: 32716
[2025-05-09 03:20:31] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 03:20:31] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 03:20:31] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 03:20:31] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 03:20:31] Data range: 0 to 80
[2025-05-09 03:20:31] Best of swarm: 2.0723745381290115
[2025-05-09 03:20:32] Best of swarm: 2.922202948877316e-07
[2025-05-09 03:20:33] Best of swarm: 3.524214762804323e-09
[2025-05-09 03:20:33] Best of swarm: 1.1937426761245461e-06
[2025-05-09 03:20:34] Best of swarm: 3.4357357922782816e-07
[2025-05-09 03:20:36] Best of swarm: 6.90775020634914e-08
[2025-05-09 03:20:36] Best of swarm: 1.8046548578892858
[2025-05-09 03:20:36] Best of swarm: 2.6793400979993045e-08
[2025-05-09 03:20:37] Best of swarm: 2.7608567290614295e-05
[2025-05-09 03:20:38] Best of swarm: 4.6657262391314457e-07
[2025-05-09 03:20:38] Best of swarm: 8.72037819251321e-06
[2025-05-09 03:20:40] Best of swarm: 9.451545391937734e-07
[2025-05-09 03:20:40] Best of swarm: 2.4157690022609932
[2025-05-09 03:20:41] Best of swarm: 0.0009993144581792852
[2025-05-09 03:20:42] Best of swarm: 0.0009991089369041804
[2025-05-09 03:20:42] Best of swarm: 0.0009993177928665
[2025-05-09 03:20:43] Best of swarm: 0.0009990857471659108
[2025-05-09 03:20:45] Best of swarm: 0.0009993137733404444
[2025-05-09 03:20:45] Best of swarm: 1.4679125982677055
[2025-05-09 03:20:45] Best of swarm: 3.9521652860001333e-07
[2025-05-09 03:20:46] Best of swarm: 2.3104812073957827e-05
[2025-05-09 03:20:47] Best of swarm: 1.8083768786195553e-10
[2025-05-09 03:20:47] Best of swarm: 8.284690826487514e-06
[2025-05-09 03:20:49] Best of swarm: 3.238415922052589e-06
[2025-05-09 03:20:49] Best of swarm: 1.4428200101336806
[2025-05-09 03:20:50] Best of swarm: 7.310793832579278e-08
[2025-05-09 03:20:50] Best of swarm: 5.202930688446662e-07
[2025-05-09 03:20:51] Best of swarm: 1.5666992788807763e-05
[2025-05-09 03:20:52] Best of swarm: 4.8777618562318205e-05
[2025-05-09 03:20:54] Best of swarm: 1.13768034712216e-09
[2025-05-09 03:20:54] Best of swarm: 1.9273058916602177
[2025-05-09 03:20:54] Best of swarm: 9.96943876478321e-06
[2025-05-09 03:20:55] Best of swarm: 1.3062145590748598e-06
[2025-05-09 03:20:56] Best of swarm: 2.970765615419952e-06
[2025-05-09 03:20:56] Best of swarm: 4.845613641198725e-06
[2025-05-09 03:20:58] Best of swarm: 6.61657929013971e-10
[2025-05-09 03:20:58] Best of swarm: 2.1370768476856217
[2025-05-09 03:20:58] Best of swarm: 7.170474086643354e-07
[2025-05-09 03:20:59] Best of swarm: 1.3002888388093242e-09
[2025-05-09 03:21:00] Best of swarm: 6.205440369643847e-07
[2025-05-09 03:21:00] Best of swarm: 1.9227610314692023e-08
[2025-05-09 03:21:02] Best of swarm: 6.968938101511977e-06
[2025-05-09 03:21:02] Best of swarm: 2.3121465957113188
[2025-05-09 03:21:02] Best of swarm: 4.213627272318578e-06
