[2025-05-09 02:24:03] Starting experiment well=RO_31A_facies=7_iter=50_p=10_cmode=linear_c1=[2.5,1.5]_c2=[0.5,2.5]_seed=951254
[2025-05-09 02:24:03] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 50, 'particles': 10, 'cmode': 1, 'c1_start': 2.5, 'c1_end': 1.5, 'c2_start': 0.5, 'c2_end': 2.5, 'seed': 951254, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 02:24:03] Starting experiment well=RO_31A_facies=7_iter=50_p=10_cmode=linear_c1=[2.5,1.5]_c2=[0.5,2.5]_seed=951254'], 'id': 'well=RO_31A_facies=7_iter=50_p=10_cmode=linear_c1=[2.5,1.5]_c2=[0.5,2.5]_seed=951254'}
[2025-05-09 02:24:03] Using random seed: 951254
[2025-05-09 02:24:07] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 02:24:07] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 02:24:07] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 02:24:07] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 02:24:07] Data range: 0 to 80
[2025-05-09 02:24:07] Best of swarm: 2.0723745381290115
[2025-05-09 02:24:07] Best of swarm: 1.4657604885803606e-08
[2025-05-09 02:24:08] Best of swarm: 1.0954289787067862e-05
[2025-05-09 02:24:08] Best of swarm: 1.6701687040693636e-10
[2025-05-09 02:24:08] Best of swarm: 7.49393818839163e-06
[2025-05-09 02:24:09] Best of swarm: 9.622365588465246e-06
[2025-05-09 02:24:09] Best of swarm: 1.8046548578892858
[2025-05-09 02:24:10] Best of swarm: 6.93668737080356e-05
[2025-05-09 02:24:10] Best of swarm: 0.00021672392046102887
[2025-05-09 02:24:10] Best of swarm: 3.293605932631755e-05
[2025-05-09 02:24:11] Best of swarm: 0.002427404295278295
[2025-05-09 02:24:11] Best of swarm: 6.630897950726272e-06
[2025-05-09 02:24:12] Best of swarm: 2.4157690022609932
[2025-05-09 02:24:12] Best of swarm: 0.0009993144581792852
[2025-05-09 02:24:12] Best of swarm: 0.0009993588427649543
[2025-05-09 02:24:12] Best of swarm: 0.0009993177928665
[2025-05-09 02:24:13] Best of swarm: 0.0009992487627967371
[2025-05-09 02:24:14] Best of swarm: 0.0009993137733404444
[2025-05-09 02:24:14] Best of swarm: 1.4679125982677055
[2025-05-09 02:24:14] Best of swarm: 6.07754252337966e-05
[2025-05-09 02:24:14] Best of swarm: 7.49789136460196e-06
[2025-05-09 02:24:15] Best of swarm: 2.656560948084702e-06
[2025-05-09 02:24:15] Best of swarm: 1.166410906161714e-05
[2025-05-09 02:24:16] Best of swarm: 0.00010857061287769345
[2025-05-09 02:24:16] Best of swarm: 1.4428200101336806
[2025-05-09 02:24:16] Best of swarm: 1.094610084488565e-05
[2025-05-09 02:24:16] Best of swarm: 0.0010027791865073966
[2025-05-09 02:24:17] Best of swarm: 1.794089199792051e-08
[2025-05-09 02:24:17] Best of swarm: 6.2499419613035226e-09
[2025-05-09 02:24:18] Best of swarm: 6.971064708082002e-05
[2025-05-09 02:24:18] Best of swarm: 1.9273058916602177
[2025-05-09 02:24:18] Best of swarm: 0.00030151930324280065
[2025-05-09 02:24:18] Best of swarm: 0.00014437209139197087
[2025-05-09 02:24:19] Best of swarm: 7.411522725552827e-06
[2025-05-09 02:24:19] Best of swarm: 0.00023682306267100157
[2025-05-09 02:24:20] Best of swarm: 7.167286807009916e-09
[2025-05-09 02:24:20] Best of swarm: 2.1370768476856217
[2025-05-09 02:24:20] Best of swarm: 9.927231312476152e-07
[2025-05-09 02:24:20] Best of swarm: 1.2270020394361215e-07
[2025-05-09 02:24:21] Best of swarm: 5.9369702660604396e-08
[2025-05-09 02:24:21] Best of swarm: 2.905335816931996e-05
[2025-05-09 02:24:22] Best of swarm: 1.8883073835132753e-06
[2025-05-09 02:24:22] Best of swarm: 2.3121465957113188
[2025-05-09 02:24:22] Best of swarm: 2.4923877633320294e-09
[2025-05-09 02:24:23] Best of swarm: 4.357082664744361e-06
[2025-05-09 02:24:23] Best of swarm: 3.347474831923489e-06
[2025-05-09 02:24:23] Best of swarm: 4.364354407649135e-06
[2025-05-09 02:24:24] Best of swarm: 4.360059112266837e-06
[2025-05-09 02:24:24] Best of swarm: 2.368134509831766
[2025-05-09 02:24:24] Best of swarm: 0.0002628268486165779
[2025-05-09 02:24:25] Best of swarm: 0.0002628496111464733
[2025-05-09 02:24:25] Best of swarm: 0.0002628285587863548
[2025-05-09 02:24:25] Best of swarm: 0.0002627931577762168
[2025-05-09 02:24:26] Best of swarm: 0.000262826497402358
[2025-05-09 02:24:26] Best of swarm: 2.2361446844634894
[2025-05-09 02:24:26] Best of swarm: 2.4163440115151896e-08
[2025-05-09 02:24:27] Best of swarm: 0.00012850263515512837
[2025-05-09 02:24:27] Best of swarm: 0.00025317146771658514
[2025-05-09 02:24:27] Best of swarm: 9.338807893234445e-07
[2025-05-09 02:24:28] Best of swarm: 0.0007446390621226506
[2025-05-09 02:24:28] Best of swarm: 2.148201533349977
[2025-05-09 02:24:28] Best of swarm: 2.4337518687892066e-06
[2025-05-09 02:24:29] Best of swarm: 1.5240986141458078e-07
[2025-05-09 02:24:29] Best of swarm: 1.01820661178296e-05
[2025-05-09 02:24:29] Best of swarm: 2.2655846328868648e-07
[2025-05-09 02:24:30] Best of swarm: 4.187096980792711e-05
[2025-05-09 02:24:30] Best of swarm: 2.08708420731012
[2025-05-09 02:24:31] Best of swarm: 1.626603089503145e-05
[2025-05-09 02:24:31] Best of swarm: 4.293461496843151e-06
[2025-05-09 02:24:31] Best of swarm: 1.3573899383309676e-08
[2025-05-09 02:24:31] Best of swarm: 3.239193121998464e-05
[2025-05-09 02:24:32] Best of swarm: 0.0011148457531818022
[2025-05-09 02:24:32] Best of swarm: 1.7412766750441142
[2025-05-09 02:24:33] Best of swarm: 0.0004449238473992047
[2025-05-09 02:24:33] Best of swarm: 3.38902470786095e-05
[2025-05-09 02:24:33] Best of swarm: 1.9234482498265884e-08
[2025-05-09 02:24:34] Best of swarm: 1.2045890465103409e-06
[2025-05-09 02:24:34] Best of swarm: 1.567622325887405e-11
[2025-05-09 02:24:35] Best of swarm: 1.9852089430423632
[2025-05-09 02:24:35] Best of swarm: 6.325756600583994e-07
[2025-05-09 02:24:35] Best of swarm: 2.3784910172917404e-11
[2025-05-09 02:24:35] Best of swarm: 7.969053059640848e-06
[2025-05-09 02:24:36] Best of swarm: 2.2933773804195503e-05
[2025-05-09 02:24:37] Best of swarm: 0.00018750385924819714
[2025-05-09 02:24:37] Best of swarm: 2.2830437266645265
[2025-05-09 02:24:37] Best of swarm: 0.00013661085466852053
[2025-05-09 02:24:37] Best of swarm: 0.0001336826386408122
[2025-05-09 02:24:38] Best of swarm: 1.1495247869530954e-08
[2025-05-09 02:24:38] Best of swarm: 3.846982563976078e-07
[2025-05-09 02:24:39] Best of swarm: 2.071037787045707e-08
[2025-05-09 02:24:39] Best of swarm: 2.310626271281798
[2025-05-09 02:24:39] Best of swarm: 1.392606684389241e-08
[2025-05-09 02:24:39] Best of swarm: 5.541247236990578e-08
[2025-05-09 02:24:40] Best of swarm: 1.1355171566078416e-07
[2025-05-09 02:24:40] Best of swarm: 6.703458140749228e-06
[2025-05-09 02:24:41] Best of swarm: 6.6981345688225735e-06
[2025-05-09 02:24:41] Best of swarm: 1.8615175839291427
[2025-05-09 02:24:41] Best of swarm: 6.49769529247099e-05
[2025-05-09 02:24:41] Best of swarm: 2.5684263970150183e-10
[2025-05-09 02:24:42] Best of swarm: 6.394230753901901e-05
[2025-05-09 02:24:42] Best of swarm: 7.96807586291367e-08
[2025-05-09 02:24:43] Best of swarm: 2.2439676515116032e-05
[2025-05-09 02:24:43] Best of swarm: 1.692274281380051
[2025-05-09 02:24:43] Best of swarm: 5.559941885906736e-09
[2025-05-09 02:24:43] Best of swarm: 6.113867500616207e-09
[2025-05-09 02:24:44] Best of swarm: 0.00029272941984589214
[2025-05-09 02:24:44] Best of swarm: 0.00011018274194895305
[2025-05-09 02:24:45] Best of swarm: 0.001695066972792758
[2025-05-09 02:24:45] Best of swarm: 1.692274281380051
[2025-05-09 02:24:45] Best of swarm: 4.065781276194971e-08
[2025-05-09 02:24:46] Best of swarm: 3.5491967368866296e-05
[2025-05-09 02:24:46] Best of swarm: 8.357795177782691e-06
[2025-05-09 02:24:46] Best of swarm: 3.095785371702151e-08
[2025-05-09 02:24:47] Best of swarm: 0.0003503217660694791
[2025-05-09 02:24:47] Best of swarm: 1.4844362505091833
[2025-05-09 02:24:47] Best of swarm: 0.0003196784612915436
[2025-05-09 02:24:48] Best of swarm: 0.00019651468635469794
[2025-05-09 02:24:48] Best of swarm: 0.0011083511110080522
[2025-05-09 02:24:48] Best of swarm: 0.0004989645345333323
[2025-05-09 02:24:49] Best of swarm: 0.001974941756830115
[2025-05-09 02:24:49] Best of swarm: 1.5469748315288199
[2025-05-09 02:24:49] Best of swarm: 0.0015588138492178718
[2025-05-09 02:24:50] Best of swarm: 1.1050296049613687e-06
[2025-05-09 02:24:50] Best of swarm: 0.0008153498145781163
[2025-05-09 02:24:50] Best of swarm: 7.029289312019981e-05
[2025-05-09 02:24:51] Best of swarm: 0.0005532302858233978
[2025-05-09 02:24:51] Best of swarm: 1.6001603073404849
[2025-05-09 02:24:51] Best of swarm: 0.001285817472932715
[2025-05-09 02:24:52] Best of swarm: 1.8183975187320932e-06
[2025-05-09 02:24:52] Best of swarm: 1.8320717978343652e-07
