[2025-05-09 06:04:05] Starting experiment well=RO_31A_facies=7_iter=100_p=20_cmode=linear_c1=[2.0,1.0]_c2=[1.5,2.5]_seed=400064
[2025-05-09 06:04:05] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 100, 'particles': 20, 'cmode': 1, 'c1_start': 2.0, 'c1_end': 1.0, 'c2_start': 1.5, 'c2_end': 2.5, 'seed': 400064, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 06:04:05] Starting experiment well=RO_31A_facies=7_iter=100_p=20_cmode=linear_c1=[2.0,1.0]_c2=[1.5,2.5]_seed=400064'], 'id': 'well=RO_31A_facies=7_iter=100_p=20_cmode=linear_c1=[2.0,1.0]_c2=[1.5,2.5]_seed=400064'}
[2025-05-09 06:04:05] Using random seed: 400064
[2025-05-09 06:04:09] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 06:04:09] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 06:04:09] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 06:04:09] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 06:04:09] Data range: 0 to 80
[2025-05-09 06:04:09] Best of swarm: 2.0723745381290115
[2025-05-09 06:04:09] Best of swarm: 9.917521644101011e-06
[2025-05-09 06:04:11] Best of swarm: 2.5828841739262974e-09
[2025-05-09 06:04:12] Best of swarm: 9.713826093499201e-06
[2025-05-09 06:04:13] Best of swarm: 8.870505069935272e-08
[2025-05-09 06:04:17] Best of swarm: 2.649734973829242e-07
[2025-05-09 06:04:17] Best of swarm: 1.8046548578892858
[2025-05-09 06:04:18] Best of swarm: 1.1727469961582851e-08
[2025-05-09 06:04:19] Best of swarm: 4.138450620942177e-08
[2025-05-09 06:04:21] Best of swarm: 2.9189149157451372e-05
[2025-05-09 06:04:22] Best of swarm: 5.30200455225188e-05
[2025-05-09 06:04:25] Best of swarm: 2.0021760648787565e-08
[2025-05-09 06:04:26] Best of swarm: 2.4157690022609932
[2025-05-09 06:04:26] Best of swarm: 0.0009993144581792852
[2025-05-09 06:04:28] Best of swarm: 0.0009993588427649543
[2025-05-09 06:04:29] Best of swarm: 0.0009993177928665
[2025-05-09 06:04:30] Best of swarm: 0.0009990999126597382
[2025-05-09 06:04:34] Best of swarm: 0.0009993137733404444
[2025-05-09 06:04:34] Best of swarm: 1.4679125982677055
[2025-05-09 06:04:35] Best of swarm: 3.191641745881617e-06
[2025-05-09 06:04:36] Best of swarm: 1.384407722068557e-08
[2025-05-09 06:04:38] Best of swarm: 2.117828376538167e-09
[2025-05-09 06:04:39] Best of swarm: 2.549066735579952e-07
[2025-05-09 06:04:42] Best of swarm: 2.0025258600515786e-08
[2025-05-09 06:04:43] Best of swarm: 1.4428200101336806
[2025-05-09 06:04:43] Best of swarm: 2.4118535753381626e-05
[2025-05-09 06:04:45] Best of swarm: 4.984001739664645e-07
[2025-05-09 06:04:46] Best of swarm: 0.0008315027410207567
[2025-05-09 06:04:47] Best of swarm: 7.960330207463522e-05
[2025-05-09 06:04:51] Best of swarm: 9.358774148487522e-06
[2025-05-09 06:04:51] Best of swarm: 1.9273058916602177
[2025-05-09 06:04:52] Best of swarm: 9.431387604724916e-16
[2025-05-09 06:04:53] Best of swarm: 8.386346307868943e-10
[2025-05-09 06:04:55] Best of swarm: 1.3311615186686362e-09
[2025-05-09 06:04:56] Best of swarm: 0.0009006941509067032
[2025-05-09 06:04:59] Best of swarm: 9.22401304448302e-05
[2025-05-09 06:05:00] Best of swarm: 2.1370768476856217
[2025-05-09 06:05:00] Best of swarm: 6.782619209347809e-07
[2025-05-09 06:05:02] Best of swarm: 1.139411862065847e-06
[2025-05-09 06:05:03] Best of swarm: 9.023800415515602e-07
[2025-05-09 06:05:04] Best of swarm: 1.2076721730064706e-11
[2025-05-09 06:05:08] Best of swarm: 3.0015249207565654e-07
[2025-05-09 06:05:08] Best of swarm: 2.3121465957113188
[2025-05-09 06:05:09] Best of swarm: 1.0570625366291272e-13
[2025-05-09 06:05:10] Best of swarm: 1.2057363421312384e-07
[2025-05-09 06:05:12] Best of swarm: 3.064625197243955e-10
[2025-05-09 06:05:12] Best of swarm: 2.2176877444399784e-08
[2025-05-09 06:05:16] Best of swarm: 1.68823212494202e-10
[2025-05-09 06:05:16] Best of swarm: 2.368134509831766
[2025-05-09 06:05:17] Best of swarm: 0.0002628268486165779
[2025-05-09 06:05:19] Best of swarm: 0.0002628496111464733
[2025-05-09 06:05:20] Best of swarm: 0.0002628285587863548
[2025-05-09 06:05:21] Best of swarm: 0.0002627931577762168
[2025-05-09 06:05:24] Best of swarm: 0.000262826497402358
[2025-05-09 06:05:25] Best of swarm: 2.2361446844634894
[2025-05-09 06:05:25] Best of swarm: 1.5591351544330013e-10
[2025-05-09 06:05:27] Best of swarm: 1.1964658095041106e-11
[2025-05-09 06:05:28] Best of swarm: 1.321742225074322e-07
[2025-05-09 06:05:29] Best of swarm: 5.113833202159819e-10
[2025-05-09 06:05:33] Best of swarm: 3.3478486829600357e-07
[2025-05-09 06:05:33] Best of swarm: 2.148201533349977
[2025-05-09 06:05:34] Best of swarm: 9.406136345242664e-07
[2025-05-09 06:05:35] Best of swarm: 5.915173099444504e-07
[2025-05-09 06:05:37] Best of swarm: 6.679291850919389e-09
[2025-05-09 06:05:38] Best of swarm: 3.703447435863323e-07
[2025-05-09 06:05:41] Best of swarm: 7.1772504096232306e-09
[2025-05-09 06:05:42] Best of swarm: 2.08708420731012
[2025-05-09 06:05:42] Best of swarm: 2.0964871119023237e-09
[2025-05-09 06:05:44] Best of swarm: 3.6293800282439057e-14
[2025-05-09 06:05:45] Best of swarm: 1.7524725604183174e-07
[2025-05-09 06:05:46] Best of swarm: 1.3224611652670144e-08
[2025-05-09 06:05:50] Best of swarm: 3.4022569384928394e-05
[2025-05-09 06:05:50] Best of swarm: 1.7412766750441142
[2025-05-09 06:05:51] Best of swarm: 0.00012443883072492656
[2025-05-09 06:05:52] Best of swarm: 1.814989445218438e-09
[2025-05-09 06:05:54] Best of swarm: 3.0613835896261814e-12
[2025-05-09 06:05:54] Best of swarm: 5.49578969833498e-06
[2025-05-09 06:05:58] Best of swarm: 7.8513421760118e-10
[2025-05-09 06:05:59] Best of swarm: 1.9852089430423632
[2025-05-09 06:05:59] Best of swarm: 1.8607447789931782e-05
[2025-05-09 06:06:01] Best of swarm: 2.624955427617532e-07
[2025-05-09 06:06:02] Best of swarm: 5.4934949833725665e-08
[2025-05-09 06:06:03] Best of swarm: 1.1257051803663782e-05
[2025-05-09 06:06:06] Best of swarm: 1.3467260294188677e-08
[2025-05-09 06:06:07] Best of swarm: 2.2830437266645265
[2025-05-09 06:06:07] Best of swarm: 1.1749149298443239e-07
[2025-05-09 06:06:09] Best of swarm: 4.497023504680285e-06
[2025-05-09 06:06:10] Best of swarm: 1.5769328117204602e-06
[2025-05-09 06:06:11] Best of swarm: 7.389147126487804e-08
[2025-05-09 06:06:15] Best of swarm: 5.528899148135438e-08
[2025-05-09 06:06:15] Best of swarm: 2.310626271281798
[2025-05-09 06:06:16] Best of swarm: 2.8963117209428886e-13
[2025-05-09 06:06:17] Best of swarm: 1.8214438568091645e-08
[2025-05-09 06:06:19] Best of swarm: 7.730587714937833e-11
[2025-05-09 06:06:20] Best of swarm: 2.827459081690983e-08
[2025-05-09 06:06:23] Best of swarm: 5.788494495871149e-08
[2025-05-09 06:06:24] Best of swarm: 1.8615175839291427
[2025-05-09 06:06:24] Best of swarm: 5.928204568222488e-05
[2025-05-09 06:06:26] Best of swarm: 0.00045052771438385377
[2025-05-09 06:06:27] Best of swarm: 1.9696273925757545e-09
[2025-05-09 06:06:28] Best of swarm: 2.486228012886691e-06
[2025-05-09 06:06:32] Best of swarm: 1.5113373448705078e-06
[2025-05-09 06:06:32] Best of swarm: 1.692274281380051
[2025-05-09 06:06:33] Best of swarm: 5.562617085199216e-06
[2025-05-09 06:06:34] Best of swarm: 1.6905501318922632e-06
[2025-05-09 06:06:36] Best of swarm: 4.683792896047503e-11
[2025-05-09 06:06:37] Best of swarm: 3.0957177463206e-11
[2025-05-09 06:06:40] Best of swarm: 7.415126363969547e-05
[2025-05-09 06:06:41] Best of swarm: 1.692274281380051
[2025-05-09 06:06:41] Best of swarm: 3.244210060365643e-07
[2025-05-09 06:06:43] Best of swarm: 6.333777302427734e-06
[2025-05-09 06:06:44] Best of swarm: 3.962134463464313e-08
[2025-05-09 06:06:45] Best of swarm: 7.075299278290018e-05
[2025-05-09 06:06:49] Best of swarm: 8.234682509394228e-12
[2025-05-09 06:06:49] Best of swarm: 1.4844362505091833
[2025-05-09 06:06:50] Best of swarm: 1.7836762574760606e-07
[2025-05-09 06:06:51] Best of swarm: 4.5422339467923506e-10
[2025-05-09 06:06:53] Best of swarm: 4.648203361018418e-05
[2025-05-09 06:06:54] Best of swarm: 3.4577468872002386e-05
[2025-05-09 06:06:57] Best of swarm: 6.170810717901609e-06
[2025-05-09 06:06:58] Best of swarm: 1.5469748315288199
[2025-05-09 06:06:58] Best of swarm: 1.989847852140851e-06
[2025-05-09 06:07:00] Best of swarm: 1.0128234116560543e-06
[2025-05-09 06:07:01] Best of swarm: 0.00043623832641897375
[2025-05-09 06:07:02] Best of swarm: 3.436051585861316e-11
[2025-05-09 06:07:06] Best of swarm: 2.0097253587733084e-11
[2025-05-09 06:07:06] Best of swarm: 1.6001603073404849
[2025-05-09 06:07:07] Best of swarm: 1.6729234066119621e-06
