[2025-05-09 05:20:51] Starting experiment well=RO_31A_facies=7_iter=100_p=20_cmode=linear_c1=[2.5,1.5]_c2=[0.5,2.5]_seed=46727
[2025-05-09 05:20:51] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 100, 'particles': 20, 'cmode': 1, 'c1_start': 2.5, 'c1_end': 1.5, 'c2_start': 0.5, 'c2_end': 2.5, 'seed': 46727, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 05:20:51] Starting experiment well=RO_31A_facies=7_iter=100_p=20_cmode=linear_c1=[2.5,1.5]_c2=[0.5,2.5]_seed=46727'], 'id': 'well=RO_31A_facies=7_iter=100_p=20_cmode=linear_c1=[2.5,1.5]_c2=[0.5,2.5]_seed=46727'}
[2025-05-09 05:20:51] Using random seed: 46727
[2025-05-09 05:20:55] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 05:20:55] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 05:20:55] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 05:20:55] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 05:20:55] Data range: 0 to 80
[2025-05-09 05:20:56] Best of swarm: 2.0723745381290115
[2025-05-09 05:20:56] Best of swarm: 7.195279622799205e-10
[2025-05-09 05:20:58] Best of swarm: 1.1672104534557413e-06
[2025-05-09 05:20:59] Best of swarm: 3.3574748720292217e-09
[2025-05-09 05:21:00] Best of swarm: 7.720994129882248e-12
[2025-05-09 05:21:04] Best of swarm: 3.6241237311647895e-11
[2025-05-09 05:21:04] Best of swarm: 1.8046548578892858
[2025-05-09 05:21:04] Best of swarm: 2.7866685539354325e-10
[2025-05-09 05:21:06] Best of swarm: 1.161147392019159e-10
[2025-05-09 05:21:08] Best of swarm: 2.8130767839161444e-09
[2025-05-09 05:21:08] Best of swarm: 1.962652210319858e-06
[2025-05-09 05:21:12] Best of swarm: 8.81166221164028e-08
[2025-05-09 05:21:12] Best of swarm: 2.4157690022609932
[2025-05-09 05:21:13] Best of swarm: 0.0009993144581792852
[2025-05-09 05:21:15] Best of swarm: 0.0009990889980712443
[2025-05-09 05:21:16] Best of swarm: 0.0009993177928665
[2025-05-09 05:21:17] Best of swarm: 0.0009992487627967371
[2025-05-09 05:21:20] Best of swarm: 0.0009993137733404444
