[2025-05-09 03:20:39] Starting experiment well=RO_31A_facies=7_iter=50_p=20_cmode=linear_c1=[2.0,1.0]_c2=[0.5,2.5]_seed=491889
[2025-05-09 03:20:39] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 50, 'particles': 20, 'cmode': 1, 'c1_start': 2.0, 'c1_end': 1.0, 'c2_start': 0.5, 'c2_end': 2.5, 'seed': 491889, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 03:20:39] Starting experiment well=RO_31A_facies=7_iter=50_p=20_cmode=linear_c1=[2.0,1.0]_c2=[0.5,2.5]_seed=491889'], 'id': 'well=RO_31A_facies=7_iter=50_p=20_cmode=linear_c1=[2.0,1.0]_c2=[0.5,2.5]_seed=491889'}
[2025-05-09 03:20:39] Using random seed: 491889
[2025-05-09 03:20:43] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 03:20:43] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 03:20:43] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 03:20:43] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 03:20:43] Data range: 0 to 80
[2025-05-09 03:20:43] Best of swarm: 2.0723745381290115
[2025-05-09 03:20:43] Best of swarm: 2.6787675129741717e-06
[2025-05-09 03:20:44] Best of swarm: 7.893540967253554e-05
[2025-05-09 03:20:45] Best of swarm: 7.147642650609729e-09
[2025-05-09 03:20:45] Best of swarm: 1.4656602616715041e-08
[2025-05-09 03:20:47] Best of swarm: 3.96895998364516e-09
[2025-05-09 03:20:47] Best of swarm: 1.8046548578892858
[2025-05-09 03:20:48] Best of swarm: 2.540211385374526e-06
[2025-05-09 03:20:49] Best of swarm: 3.1239008042461055e-08
[2025-05-09 03:20:49] Best of swarm: 1.2384305626302234e-06
[2025-05-09 03:20:50] Best of swarm: 2.8019529579014586e-07
[2025-05-09 03:20:52] Best of swarm: 1.2839199105559828e-06
[2025-05-09 03:20:52] Best of swarm: 2.4157690022609932
[2025-05-09 03:20:52] Best of swarm: 0.0009993144581792852
[2025-05-09 03:20:53] Best of swarm: 0.0009993588427649543
[2025-05-09 03:20:54] Best of swarm: 0.0009993177928665
[2025-05-09 03:20:54] Best of swarm: 0.0009992487627967371
[2025-05-09 03:20:56] Best of swarm: 0.0009991027575228966
[2025-05-09 03:20:56] Best of swarm: 1.4679125982677055
[2025-05-09 03:20:56] Best of swarm: 5.177045235226666e-06
[2025-05-09 03:20:57] Best of swarm: 3.828124036051003e-06
[2025-05-09 03:20:58] Best of swarm: 0.0005011611453804636
[2025-05-09 03:20:58] Best of swarm: 1.5556793106852817e-05
[2025-05-09 03:21:00] Best of swarm: 0.00023198205585732402
